GeneID	Pituitary_rep1	Pituitary_rep2	Pituitary_rep3	Pituitary_rep4	Pituitary_rep5	Pituitary_rep6
XP_038397594.1	11.4294	9.71995	11.025	11.4375	7.94048	10.1142
XP_038397595.1	30.9043	22.6335	29.9552	21.0885	24.7173	20.8009
XP_038397596.1	3.33759	0.568683	0.000540974	8.27412	2.29125	7.24819
XP_038397604.1	1.86329	0.998256	0.134606	1.17547	2.00792	2.82472
XP_038397610.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397619.1	0.0197801	0.045608	0.0	0.0402931	0.0400107	0.0
XP_038397624.1	94.9054	62.6418	69.3516	73.8785	77.5325	88.9869
XP_038397625.1	20.2927	13.8613	12.8218	14.0365	11.9717	10.6851
XP_038397631.1	0.284148	0.28293	0.37517	0.14529	0.0	0.35153
XP_038397632.1	0.0496195	0.0296066	0.0360412	0.0142376	0.0285004	0.0902256
XP_038397633.1	0.13757	0.0334424	0.0317172	0.0425501	0.022935	0.0602538
XP_038397634.1	12.3984	8.83679	12.761	8.35069	11.5085	8.09327
XP_038397635.1	6.29921	6.48051	6.00168	6.16794	6.92404	7.88609
XP_038397636.1	3.80345	4.3077	5.39258	5.05694	4.15187	4.02984
XP_038397637.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397638.1	0.134552	0.0733851	0.33124	0.0585284	0.206232	0.0882028
XP_038397639.1	5.84729	5.10824	4.24694	4.63512	6.37556	7.33998
XP_038397640.1	16.0261	13.679	17.4925	12.9978	13.9105	13.6867
XP_038397641.1	20.4708	18.3675	22.0216	18.3428	18.6422	22.2873
XP_038397642.1	0.0568674	0.0229289	0.0	0.0149701	0.085028	0.174084
XP_038397643.1	4.39195	4.2524	2.10624	2.13818	5.61647	1.4366
XP_038397644.1	5.46259	4.71051	6.90749	5.40463	5.08761	5.27651
XP_038397645.1	5.07805	5.5028	5.34544	6.0191	4.55362	4.50778
XP_038397646.1	16.1541	15.3694	20.0572	15.3234	18.3022	16.6765
XP_038397647.1	0.0235118	0.0562418	0.249994	0.017774	0.180392	0.313292
XP_038397648.1	0.0583844	0.0350444	0.0	0.00751429	0.0	0.0
XP_038397661.1	1.24306	5.22482	2.38069	1.89719	0.5816	5.39218
XP_038397662.1	3.47516	3.52875	4.8986	3.9085	3.7365	4.71741
XP_038397663.1	0.0237679	0.0283276	0.0418733	0.0606774	0.0356742	0.0516776
XP_038397664.1	0.0	0.0753068	0.0	0.0527608	0.0	0.256837
XP_038397665.1	2.96023	2.28823	1.23121	2.71438	1.63362	1.13812
XP_038397666.1	15.483	5.05027	9.3574	3.40796	9.53938	8.79916
XP_038397668.1	10.5947	6.76443	8.7429	6.91762	9.76258	7.95165
XP_038397669.1	30.2833	36.9976	45.3729	36.4333	27.8533	34.46
XP_038397670.1	0.291655	0.269072	0.508088	0.423286	0.355288	0.371235
XP_038397671.1	0.179881	0.451847	0.779201	0.433753	0.336476	0.277287
XP_038397672.1	1.65879	1.06672	1.42265	1.06899	1.3387	1.82394
XP_038397673.1	0.0232162	0.0	0.0	0.0	0.0	0.0
XP_038397674.1	0.00903153	0.0114941	0.109675	0.0199622	0.0	0.0669398
XP_038397675.1	0.0976847	0.146146	0.0444016	0.154246	0.109843	0.200844
XP_038397677.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397679.1	9.50302	13.2255	13.6087	13.3425	15.4835	16.4819
XP_038397681.1	0.0	0.0494186	0.0926916	0.167107	0.0	0.177407
XP_038397683.1	8.79885	14.9119	19.4137	13.2273	7.74875	12.0066
XP_038397684.1	0.881733	0.971646	0.717336	0.752554	0.758197	0.444712
XP_038397685.1	0.0333094	0.0200825	0.11077	0.0127745	3.30094	0.168583
XP_038397686.1	0.0	0.0355357	0.0566589	0.0345599	0.0	0.0
XP_038397687.1	0.152724	0.513587	0.549162	0.275783	0.0	0.0
XP_038397690.1	0.0412514	0.0506961	0.410457	0.164555	0.185417	0.185145
XP_038397692.1	0.270058	0.311448	0.231176	0.54243	0.720561	0.569374
XP_038397693.1	0.745441	0.731628	1.06982	0.556096	0.575034	0.592673
XP_038397694.1	9.21585	9.86539	10.1363	8.66236	9.27217	11.418
XP_038397695.1	2.22272	1.6838	2.14235	1.89748	2.24145	1.78275
XP_038397696.1	0.0920374	0.0667666	0.398911	0.0290351	0.082578	0.0
XP_038397697.1	0.356849	0.0	1.96674	0.0	0.386782	0.743471
XP_038397698.1	0.103908	0.0802656	0.0560273	0.0305873	0.0334022	0.0566025
XP_038397700.1	0.00467498	0.0111776	0.0	0.00356701	0.0210339	0.0220277
XP_038397701.1	0.896733	1.04998	1.54134	0.668275	1.24261	0.707981
XP_038397702.1	0.611954	0.742671	0.965651	0.704646	0.0	0.516945
XP_038397703.1	0.131699	0.0	0.186852	0.0	0.508914	0.0
XP_038397704.1	45.3903	50.354	48.1617	50.6814	46.2532	48.7772
XP_038397705.1	0.0	0.0	1.43417	0.66241	0.0	1.17268
XP_038397706.1	0.156074	0.0838449	0.140651	0.0762274	0.329562	0.0
XP_038397708.1	59.7294	65.3708	70.9603	75.0136	60.9148	69.3178
XP_038397709.1	9.95666	9.53133	7.33606	8.43563	12.2466	10.6934
XP_038397711.1	0.408424	0.201321	0.0948645	0.170402	0.36485	0.180345
XP_038397712.1	3.52831	13.7968	3.60179	5.09391	10.8191	5.98872
XP_038397713.1	0.170779	0.145034	0.128931	0.102283	0.103366	0.154945
XP_038397714.1	0.802273	0.758844	5.23288	0.469748	1.29861	2.5368
XP_038397715.1	0.00346352	0.0	0.0247792	0.00790538	0.0	0.0
XP_038397718.1	1.40378	0.756541	1.11871	0.558626	0.864103	1.15816
XP_038397719.1	0.0	0.0	0.0	0.0	0.0	0.0574666
XP_038397720.1	0.88463	0.384534	1.29358	0.180186	0.382207	0.243478
XP_038397721.1	1.34988	0.646853	2.09388	0.751448	0.0	0.97396
XP_038397722.1	0.00381921	0.0	0.0	0.0	0.0	0.0
XP_038397723.1	0.177727	0.100009	0.682497	0.214995	0.370752	0.331953
XP_038397724.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397725.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397726.1	16.9525	31.2475	16.8517	25.9903	18.2692	13.6762
XP_038397727.1	0.157146	0.144203	0.0	0.0784301	0.0830994	0.0863885
XP_038397728.1	56.5711	56.064	64.164	48.4628	52.4847	60.0867
XP_038397729.1	25.7765	31.6667	30.427	40.3156	30.3362	24.684
XP_038397730.1	1.49822	1.06011	1.88981	1.09656	2.6726	2.2995
XP_038397731.1	0.0	0.00873998	0.0	0.0	0.0	0.0
XP_038397732.1	0.190955	0.302178	0.426752	0.229177	0.468612	0.0
XP_038397733.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397734.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397735.1	0.278301	0.188934	0.39945	0.0251589	0.138396	0.27792
XP_038397736.1	13.7794	13.9837	16.4157	13.0496	12.9497	10.7166
XP_038397737.1	1.21121	1.10414	1.31722	0.912119	0.956989	0.786963
XP_038397738.1	0.0767404	0.0310218	0.0540915	0.0820151	0.0	0.0
XP_038397739.1	7.71386	10.9096	10.064	8.44623	7.70823	12.0142
XP_038397740.1	5.60118	4.05266	6.13625	4.28852	5.30451	4.29494
XP_038397741.1	0.123118	0.103526	0.125234	0.0765193	0.0999477	0.0764522
XP_038397742.1	7.10724	7.95365	12.2389	5.88743	9.11572	6.463
XP_038397743.1	36.2816	40.2412	54.7407	32.7989	32.1983	35.3773
XP_038397744.1	7.98409	8.00699	14.6375	13.8302	9.86704	18.4518
XP_038397745.1	4.08613	3.84134	5.24306	3.56076	3.33616	6.37404
XP_038397746.1	3.89641	1.93752	2.89189	1.58565	3.29069	1.94655
XP_038397747.1	0.187768	0.0846267	0.0697365	0.512229	0.111606	0.0836386
XP_038397748.1	0.0	0.0	0.0331865	0.0	0.0	0.0782753
XP_038397749.1	0.224063	0.140193	0.0	0.0969946	0.0	0.241528
XP_038397750.1	0.484342	1.489	0.51351	0.64859	0.841575	0.0721708
XP_038397751.1	0.749833	1.12051	0.734778	1.19792	1.26513	1.58986
XP_038397752.1	0.0560401	0.0117488	0.000860812	0.000388005	0.931243	0.0267361
XP_038397763.1	33.653	32.6754	33.2352	34.2453	39.3348	36.9673
XP_038397766.1	0.0	0.0416135	0.0	0.010831	0.0	0.0
XP_038397768.1	105.974	96.4171	107.35	97.7268	108.736	107.741
XP_038397770.1	3.69589	2.98932	2.55461	2.16059	1.96838	3.00908
XP_038397772.1	0.0811402	0.0112177	0.0	0.050911	0.0	0.0
XP_038397775.1	35.6905	29.1564	36.7197	29.246	30.4931	28.1364
XP_038397776.1	0.0414373	0.0	0.0	0.0	0.0	0.0
XP_038397784.1	16.2576	12.3086	13.7862	9.95502	15.2203	15.4402
XP_038397786.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397788.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397802.1	4.26543	4.08882	2.1451	5.71596	2.94785	6.22132
XP_038397806.1	0.959613	0.618705	0.638134	0.715643	1.22827	1.29617
XP_038397810.1	0.483916	0.214131	0.397503	0.506981	1.02042	0.513686
XP_038397814.1	66.0123	72.472	75.2551	75.4853	61.7904	82.1583
XP_038397817.1	12.1167	14.7772	11.2855	15.3626	15.2021	22.6742
XP_038397818.1	50.0745	58.6942	63.6978	58.4274	49.0676	56.8266
XP_038397819.1	8.5194	10.9232	8.10497	9.40403	10.4699	9.1362
XP_038397821.1	49.8208	43.5657	55.4775	47.8139	48.758	48.3116
XP_038397824.1	46.6058	37.255	48.5462	36.4609	42.2379	46.0949
XP_038397826.1	10.8278	16.7389	13.194	16.9079	11.95	16.8448
XP_038397827.1	4.48729	4.52595	7.00169	3.98879	5.81871	4.88589
XP_038397829.1	0.321978	0.249707	0.11416	0.209852	0.266634	0.851546
XP_038397834.1	0.0	0.0	0.0	0.0834966	0.0	0.0
XP_038397835.1	26.2396	35.1281	16.5199	35.9287	30.9528	30.3613
XP_038397840.1	0.0	0.0	0.0	0.0	0.26366	0.0
XP_038397842.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397845.1	33.0041	38.394	31.0832	34.7292	34.4907	41.0568
XP_038397848.1	0.0873722	0.0934252	0.261999	0.126507	0.0	0.0
XP_038397850.1	1.46197	1.26985	2.03144	0.871419	1.55234	1.24518
XP_038397853.1	0.0	1.21913e-10	0.0	6.35594e-11	0.0	4.20254e-09
XP_038397855.1	1.1225	1.23913	1.17967	1.65191	0.606907	1.926
XP_038397857.1	4.76579	3.345	5.18329	1.69875	2.30605	4.67276
XP_038397862.1	0.0	0.0	0.0	0.0	0.0385465	0.0
XP_038397864.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397870.1	6.85274	5.44526	8.25298	5.63133	6.64059	6.00351
XP_038397871.1	0.608622	0.362518	0.887929	0.349001	0.63816	0.565329
XP_038397876.1	0.681296	0.626771	1.23627	0.260575	0.755056	1.17487e-09
XP_038397880.1	0.175806	0.0937376	0.0	0.15345	0.0	0.351204
XP_038397885.1	3.42244e-06	6.49827e-09	1.22465	0.203748	4.23655e-05	0.0
XP_038397901.1	0.0222137	0.0132571	0.0	0.0	0.0	0.0768613
XP_038397903.1	0.141914	0.172824	0.398892	0.12989	0.0	0.0
XP_038397907.1	0.167771	0.0	0.75894	0.0542683	0.756854	0.766365
XP_038397908.1	4.31986	3.11716	4.80675	3.05293	3.98342	3.31776
XP_038397910.1	0.0	0.0	0.0	0.0	0.0	0.610849
XP_038397912.1	5.60305	2.80798	5.16272	3.10918	10.0585	4.75749
XP_038397914.1	0.018589	0.0184947	0.0221156	0.00471026	0.0139441	0.0292806
XP_038397915.1	2.94398	2.63722	2.6402	2.52994	3.4055	3.13667
XP_038397919.1	35.6928	39.5395	38.939	40.1679	34.146	42.8855
XP_038397921.1	6.25905	4.415	4.38283	4.28621	3.04564	4.15276
XP_038397924.1	0.0472231	0.0666969	0.0617427	0.0818154	0.115901	0.0404842
XP_038397925.1	0.90633	1.05447	0.823649	0.596906	1.54945	0.242747
XP_038397926.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038397935.1	2.89717	3.77512	2.41209	3.13021	4.06096	3.14057
XP_038397937.1	0.257024	0.432168	0.479853	0.270288	0.508212	0.383601
XP_038397938.1	0.23959	0.888063	3.30199	0.236966	0.867414	0.0
XP_038397940.1	7.0444	5.92587	5.40908	4.55081	6.38631	4.62591
XP_038397948.1	17.1564	9.09435	16.1333	10.2193	11.2123	10.553
XP_038397954.1	0.307147	0.0	0.0964381	0.0849686	0.272434	0.172806
XP_038397958.1	1.4839	0.704064	0.95051	0.618799	1.18603	0.722064
XP_038397959.1	2.5967	2.77628	3.97416	1.72238	2.36157	2.20176
XP_038397960.1	8.47942	9.86269	13.5433	15.8889	9.44017	12.2952
XP_038397962.1	4.65238	5.29416	4.19931	5.07583	6.89229	4.46484
XP_038397967.1	15.9846	40.038	24.8959	41.6345	16.6711	32.2891
XP_038397968.1	0.0949155	4.2981e-07	0.0	0.000142659	0.0	0.0
XP_038397969.1	0.381222	0.133584	0.581407	0.434491	8.56848e-10	0.0
XP_038397976.1	24.0869	14.5564	30.3137	14.3493	21.8759	31.6845
XP_038397978.1	0.12404	0.265664	1.11167	0.341908	0.0	0.0
XP_038397979.1	0.360847	0.245233	0.275294	0.234472	0.729289	0.244063
XP_038397983.1	3.86241	2.76823	5.19173	6.99247	2.55725	2.79484
XP_038397984.1	0.981221	0.689996	1.23022	0.414394	1.44861	1.18396
XP_038397985.1	0.0406124	0.0	0.0	3.94225e-11	1.29255e-09	0.0
XP_038397992.1	2.85365	2.45178	2.51495	2.43205	2.36113	1.98111
XP_038397998.1	19.2325	10.4769	16.339	10.1426	11.5182	9.51971
XP_038397999.1	0.367802	0.355362	0.188121	0.252152	0.26119	0.212137
XP_038398000.1	19.4678	16.6681	22.161	15.6221	17.6841	18.2939
XP_038398001.1	11.2409	9.70867	13.1298	8.5325	9.95606	10.2768
XP_038398002.1	0.163774	9.68549e-08	0.384538	0.0	0.0	0.310665
XP_038398005.1	49.515	40.7487	52.4211	38.2438	49.4953	45.8678
XP_038398006.1	12.289	14.3223	13.9899	11.8116	10.5398	12.2565
XP_038398009.1	302.114	330.404	319.829	351.599	270.685	323.476
XP_038398011.1	0.292491	0.267433	0.259904	0.0	0.0	0.293563
XP_038398014.1	0.890985	0.08319	0.278454	0.327963	0.614488	0.208361
XP_038398016.1	3.3797	3.33764	4.21984	4.15634	6.91471	7.3528
XP_038398017.1	12.7277	11.5947	11.7193	12.3797	15.0884	8.64542
XP_038398021.1	4.08136	3.96049	3.15989	4.27139	4.67728	1.66363
XP_038398025.1	0.0	0.0	0.0	0.0	0.0	0.132868
XP_038398028.1	14.8993	13.0214	20.1756	13.0509	11.1736	11.3806
XP_038398029.1	5.78054	4.20132	5.88225	3.83192	4.65395	4.76275
XP_038398038.1	3.63493	3.2347	4.5311	3.05737	3.31461	2.55517
XP_038398041.1	16.6123	6.92206	14.1131	5.05862	15.0102	10.6271
XP_038398053.1	0.0279116	1.28328e-09	0.00455144	5.90844e-09	3.99405e-06	1.26883e-10
XP_038398062.1	32.7	31.8262	48.2986	33.7319	45.3655	37.6666
XP_038398063.1	0.350543	0.304548	0.677944	0.400586	0.503989	0.811767
XP_038398065.1	0.828783	0.338188	0.694388	0.217302	0.784993	0.514159
XP_038398068.1	0.123367	0.0477572	0.0148668	0.0438736	0.0997034	0.135038
XP_038398070.1	0.0	0.0	0.0266823	0.0	9.19532e-09	0.0
XP_038398083.1	59.7588	48.6912	56.1536	42.935	53.618	46.8417
XP_038398087.1	2.84388	2.25891	3.51387	1.68353	3.17558	2.33113
XP_038398096.1	27.5707	24.8499	28.361	22.8318	28.5174	28.2603
XP_038398098.1	1.77198e-05	6.10742e-07	0.011396	0.00492071	1.23293e-05	0.000301203
XP_038398102.1	3.23176	0.895082	0.800176	0.87869	0.40811	3.0992
XP_038398104.1	0.526632	2.47888	0.727816	3.13689	0.853001	1.74717
XP_038398106.1	8.27056	5.57371	10.0582	3.88238	7.62679	4.96423
XP_038398110.1	0.0	0.0343002	0.0248989	0.0253636	0.0998972	0.0496527
XP_038398111.1	1.10514	1.14432	2.16767	1.59799	2.09689	0.393734
XP_038398124.1	5.33085	3.81098	4.5682	3.26227	4.59014	3.72548
XP_038398127.1	3.45663e-07	2.1338e-06	5.42787e-08	0.000140493	5.86349e-06	1.28524e-05
XP_038398140.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398163.1	0.354358	0.309452	0.113407	0.118322	0.20751	0.181211
XP_038398164.1	1.99437	2.48759	2.2849	2.45582	1.2511	2.00931
XP_038398165.1	18.6714	27.5101	22.4518	28.6383	23.6157	32.3939
XP_038398167.1	0.29138	0.393177	0.0115544	0.55831	0.0	0.671522
XP_038398175.1	45.0053	25.5021	43.7195	25.1423	39.5771	31.734
XP_038398177.1	2.23337	1.4528	2.508	1.91901	2.04896	3.41669
XP_038398180.1	24.6542	18.2663	23.4325	15.2311	23.0204	18.8547
XP_038398181.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398194.1	0.0178793	0.671236	2.1934	1.01709	0.432336	0.00411688
XP_038398203.1	94.5214	73.1897	79.1197	76.7775	90.003	75.2638
XP_038398204.1	4.10787	2.22581	3.70905	2.01139	4.82046	2.23831
XP_038398208.1	3.55995	1.97327	1.79104	1.37371	1.51413	1.37595
XP_038398209.1	5.51275	1.8887	5.14066	2.28931	5.86574	2.7462
XP_038398212.1	33.7298	26.4291	31.9663	26.2907	32.2345	26.9479
XP_038398213.1	0.0	0.0211537	0.0445919	0.0560162	0.0	0.0
XP_038398216.1	0.374199	0.716367	0.816274	0.138777	0.956162	1.08276
XP_038398222.1	10.5862	6.92421	14.3848	4.93996	9.35389	4.38261
XP_038398223.1	2.18866	1.50416	2.34887	1.74835	2.55264	1.38582
XP_038398227.1	2.20637	2.58059	4.95675	3.36991	0.345137	1.11844
XP_038398233.1	14.4483	9.7215	12.3996	9.9028	14.4376	13.3082
XP_038398237.1	45.8517	33.4069	39.1019	29.3201	40.782	32.1838
XP_038398239.1	0.00921286	1.77148e-05	1.14186e-10	1.17216e-11	1.12625e-10	4.55744e-10
XP_038398245.1	26.1795	19.0649	24.5308	17.381	23.8527	22.5083
XP_038398246.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398252.1	14.6554	9.72842	13.2254	10.9507	11.8643	9.45919
XP_038398258.1	2.54001	2.32306	2.84709	2.15331	3.92317	1.82986
XP_038398267.1	0.124325	0.0613676	0.855195	0.162409	0.270772	0.366513
XP_038398269.1	0.0	0.12815	0.285847	3.31028e-08	0.556257	0.0
XP_038398277.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398282.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398289.1	0.561193	0.508779	0.13787	0.506384	0.341386	0.0
XP_038398293.1	1.23168	1.33681	1.52595	0.892463	0.505759	1.56648
XP_038398296.1	0.00335199	1.8962e-05	1.28892e-07	6.39457e-08	0.00410462	5.05635e-07
XP_038398303.1	6.39643	3.52815	4.97804	2.70037	6.64846	4.86872
XP_038398308.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398317.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398328.1	0.0	1.63456e-07	0.0	5.71327e-08	4.28044e-08	5.3917e-07
XP_038398338.1	16.0409	15.2457	15.9263	18.5882	20.2036	14.4666
XP_038398339.1	0.0	0.0	0.690394	0.0	0.0	0.0
XP_038398346.1	9.03346	11.7574	11.6587	8.48285	11.0396	9.5136
XP_038398347.1	0.346041	1.13787	1.62862	0.052031	1.36667	1.29046
XP_038398349.1	7.35449	4.05473	2.83547	0.530337	3.59309	1.44817
XP_038398350.1	2.25218	1.24616	7.51506	1.54967	2.58763	2.20583
XP_038398351.1	0.0	2.50905e-08	1.18569e-09	0.0	0.0	0.828129
XP_038398358.1	0.459008	0.286418	7.9138	1.01718	3.41896	1.2668
XP_038398359.1	10.3844	10.9325	11.1203	7.01907	9.16857	12.2796
XP_038398360.1	5.74278	5.79222	7.76988	4.82423	4.842	4.95903
XP_038398363.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398369.1	37.7543	45.4931	30.7535	41.6575	34.7985	41.3134
XP_038398370.1	0.0	0.0	0.0	0.0	0.00275574	0.000311742
XP_038398385.1	3.1339	3.58529	5.50396	3.03198	1.9413	5.91712
XP_038398387.1	105.429	99.3032	113.393	100.689	100.579	102.747
XP_038398391.1	0.00263592	0.00255151	0.00177692	0.00626116	0.00613492	0.0061062
XP_038398397.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398401.1	0.244403	0.161701	1.47715	0.214099	0.416766	0.157756
XP_038398402.1	9.78417	7.41155	10.0462	5.14453	7.10843	8.17867
XP_038398409.1	1.64544	1.32174	1.4487	1.43357	1.18288	1.09979
XP_038398410.1	11.803	8.51594	12.4661	9.04328	10.5111	10.0177
XP_038398411.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398424.1	0.182354	0.0	1.32277e-09	0.0	0.0	6.48537e-07
XP_038398431.1	190.335	163.019	162.843	128.313	118.601	197.955
XP_038398432.1	0.195105	0.105149	0.0436845	0.155152	0.194409	0.0
XP_038398433.1	28.4594	15.7386	27.4282	11.8502	26.984	20.848
XP_038398436.1	8.73464	6.29649	9.71727	6.86212	9.02206	7.02075
XP_038398443.1	9.29531	11.449	7.25949	9.78157	11.8218	12.1213
XP_038398448.1	0.0	0.0176233	0.0	0.0	0.0	0.0
XP_038398457.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398458.1	1.70791	2.57473	5.09973	1.1754	2.5543	0.0116837
XP_038398462.1	1.96344	2.09116	4.08954	1.97787	1.13994	2.91554
XP_038398463.1	7.00171	3.63758	3.50101	4.33715	5.55383	3.91704
XP_038398464.1	99.1598	80.5111	102.165	74.6564	92.1457	74.4866
XP_038398465.1	0.000699947	0.00697713	0.0137886	0.00350035	0.0631813	0.00422929
XP_038398480.1	0.405887	0.277276	0.983687	0.270643	0.0998141	0.0
XP_038398487.1	4.55455	5.61674	8.2257	4.08883	9.75764	3.44168
XP_038398488.1	0.0	0.0	0.0	0.0121216	0.0	0.113593
XP_038398490.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398497.1	3.38388	1.52103	1.94414	1.41976	2.79946	2.89772
XP_038398499.1	3.46676	4.04031	5.50402	3.97603	3.63367	4.4112
XP_038398501.1	0.307375	0.15592	0.258908	0.144601	0.158037	0.220039
XP_038398502.1	6.78063	5.32422	6.43844	5.4485	5.81	5.3034
XP_038398504.1	0.0	0.0	0.0	0.0	0.0	0.0935399
XP_038398509.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398519.1	0.576384	0.183502	4.55618	5.09267	3.87425	1.04453
XP_038398523.1	1.73485	1.31111	0.954428	1.01855	2.73539	1.61661
XP_038398524.1	1.11584	2.881	4.26363	2.33702	2.21848	4.11253
XP_038398525.1	9.88432	9.16287	3.29675	6.53781	16.49	9.02027
XP_038398530.1	48.1618	18.8671	31.3498	18.4996	56.7884	21.9902
XP_038398531.1	6.54243	8.8656	12.5852	5.55436	4.33926	7.46201
XP_038398533.1	69.9446	68.7254	78.5844	64.5842	66.244	52.9615
XP_038398536.1	0.455314	0.455713	0.0	0.0	0.182455	0.0
XP_038398541.1	48.0489	32.2916	45.9761	34.2699	42.3128	33.7105
XP_038398545.1	73.7773	36.7613	93.2331	30.0638	61.3053	48.8217
XP_038398546.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398557.1	0.137451	0.354639	0.160474	0.190172	0.497615	0.277963
XP_038398563.1	85.2594	83.4894	80.5409	79.0233	82.6597	83.8785
XP_038398564.1	2.01384e-08	0.0	0.00328093	0.0	0.564586	0.0
XP_038398569.1	1.22772	2.19848	0.783984	1.5939	0.894308	1.50563
XP_038398572.1	0.273112	0.701205	0.587113	0.0	0.639681	0.0
XP_038398574.1	7.44307	4.58863	4.94648	3.6836	6.13423	4.52543
XP_038398578.1	24.7143	16.5839	16.2726	19.2051	25.7317	20.8696
XP_038398579.1	0.679979	0.615445	0.506943	0.447683	0.585588	0.715267
XP_038398580.1	1.23819	0.0	1.44524	0.0	2.62151e-06	0.817883
XP_038398582.1	3.35636	3.04972	4.99131	2.90944	2.69936	5.57747
XP_038398585.1	0.380681	0.302507	0.338787	0.267369	0.308596	0.188494
XP_038398586.1	51.2934	50.2499	63.7285	49.3595	47.1915	41.2505
XP_038398587.1	19.005	15.5049	17.8335	14.2491	24.1442	13.448
XP_038398592.1	7.32577e-08	0.0205219	0.0	0.0	9.6049e-08	0.021776
XP_038398597.1	2.52192	3.92578	1.70165	2.05412	3.16354	2.1294
XP_038398599.1	1.34644	0.23281	0.637493	0.855797	0.533656	0.656224
XP_038398603.1	32.3847	31.9866	35.119	27.7855	28.2999	31.9648
XP_038398604.1	0.0121666	0.0	0.0	0.0	0.0	0.0
XP_038398610.1	13.3862	9.0088	12.3678	6.94791	9.87483	9.85834
XP_038398611.1	1.44022	0.803965	1.26109	1.13784	0.810804	1.06948
XP_038398613.1	0.221625	0.218481	0.33004	0.0342791	0.0153758	1.06764
XP_038398617.1	2.29487	1.5489	1.99079	0.802059	1.8165	1.14732
XP_038398623.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398630.1	0.0455637	0.00681447	0.0	0.00871229	0.0	0.0
XP_038398631.1	1.36524	0.682694	1.31777	0.427748	0.663473	0.730604
XP_038398644.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398657.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398665.1	2.23919	1.00541	0.298774	1.25381	2.46111	0.899778
XP_038398669.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398671.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398676.1	0.0	0.234728	0.0	1.51506e-10	0.0	0.0
XP_038398681.1	14.044	9.48768	11.6429	10.7408	13.0351	9.89092
XP_038398686.1	80.0015	55.307	69.0814	57.6789	61.9358	54.2029
XP_038398688.1	24.6184	28.2761	24.1249	21.0434	34.4994	19.4319
XP_038398692.1	1.7709	1.1157	1.8734	1.45699	2.54112	1.47373
XP_038398698.1	15.2698	10.8667	12.609	8.038	16.9471	14.3604
XP_038398699.1	12.1212	10.6605	8.8917	9.68786	10.2691	12.4134
XP_038398704.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038398708.1	33.4977	28.0015	36.4169	27.274	30.6749	28.6667
XP_038398710.1	1.65348	1.94739	2.11615	0.944579	1.92396	1.84851
XP_038398714.1	84.5487	81.1436	98.3436	74.2903	93.6557	96.8604
XP_038398715.1	0.216034	0.0334596	0.122046	0.0944764	0.0900121	0.0754943
XP_038398716.1	10.6489	10.5506	15.5966	9.26166	11.3827	15.1991
XP_038398733.1	19.314	22.7781	22.5456	23.6148	23.1304	26.5521
XP_038398736.1	14.3722	13.7063	16.8554	11.4405	14.7635	13.8914
XP_038398739.1	1.28909	0.412491	0.51592	0.890469	1.27576	0.610875
XP_038398741.1	53.1659	46.5928	52.9176	46.3344	48.201	50.7415
XP_038398742.1	2.2748	2.30378	2.55631	1.08671	2.27638	1.79461
XP_038398746.1	3.31962	1.65803	4.456	1.59457	2.21421	2.40609
XP_038398749.1	302.329	267.288	266.573	258.732	277.611	276.823
XP_038398750.1	25.036	20.3312	25.3662	20.7558	26.1891	22.8439
XP_038398752.1	64.9929	45.4622	54.2627	46.4941	54.3593	59.0368
XP_038398753.1	0.0872276	0.0466428	0.0561737	0.085156	0.108703	0.144301
XP_038398754.1	2.34116	1.81042	2.16107	1.43237	2.43359	1.26118
XP_038398757.1	49.2122	37.1101	51.8403	36.7533	41.5283	38.9514
