vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9,posterior_component_10,posterior_component_11,posterior_component_12,posterior_component_13,posterior_component_14
221,-0.1182364729458919,-0.1425458030781635,9,0.9984953700371622,0.0015045554698125245,0.0,0.0,0.0,7.449302527486754e-08,0.0,0.0,0.0,0.9984953700371622,0.0,0.0,1.0182455852329701e-67,7.073774079959333e-243,0.0
222,-0.1142284569138277,-0.1514775469630789,9,0.9998461315231837,0.0001538682673952105,0.0,0.0,0.0,2.094211680616469e-10,0.0,0.0,0.0,0.9998461315231837,0.0,0.0,5.032124708362915e-63,2.2130899043681225e-266,0.0
223,-0.1102204408817636,-0.1250973946435556,9,0.989885993741486,0.010113994618377786,0.0,0.0,0.0,1.1640136122167085e-08,0.0,0.0,0.0,0.989885993741486,0.0,0.0,1.07856836463562e-68,1.8074398106544417e-261,0.0
224,-0.1062124248496995,-0.1212599966581522,9,0.9898838329233733,0.010116166134923174,0.0,0.0,0.0,9.417033948634067e-10,0.0,0.0,0.0,0.9898838329233733,0.0,0.0,9.115303494285865e-68,3.7257380682235e-275,0.0
225,-0.1022044088176353,-0.1460750684306281,9,0.9998835572807009,0.00011644271928959348,0.0,0.0,0.0,9.715026622495779e-15,0.0,0.0,0.0,0.9998835572807009,0.0,0.0,2.3530277706773883e-58,6.579458611e-314,0.0
226,-0.0981963927855712,-0.0995492608387864,9,0.9054778812700391,0.09452211821494556,0.0,0.0,0.0,5.150152493351752e-10,0.0,0.0,0.0,0.9054778812700391,0.0,0.0,5.502848867674103e-70,3.652276034891393e-291,0.0
227,-0.0941883767535071,-0.1259928963053597,9,0.9988907743274635,0.001109225672535666,0.0,0.0,0.0,9.366074600106314e-16,0.0,0.0,0.0,0.9988907743274635,0.0,0.0,3.4455147271041184e-60,0.0,0.0
228,-0.0901803607214429,-0.093217765893501,9,0.9315819841482763,0.06841801585065851,0.0,0.0,0.0,1.0652084808465515e-12,0.0,0.0,0.0,0.9315819841482763,0.0,0.0,9.42406736256777e-68,1.17e-321,0.0
229,-0.0861723446893788,-0.0962374950094085,9,0.9729669986694932,0.027033001330502945,0.0,0.0,0.0,3.761957849101272e-15,0.0,0.0,0.0,0.9729669986694932,0.0,0.0,7.836467032138269e-65,0.0,0.0
230,-0.0821643286573147,-0.0611213668691232,1,0.6632280738905013,0.6632280738905013,0.0,0.0,0.0,1.891715717357755e-11,0.0,0.0,0.0,0.3367719260905816,0.0,0.0,2.913028455312286e-73,0.0,0.0
231,-0.0781563126252505,-0.0967520936363449,9,0.9879584162634464,0.012041583736553741,0.0,0.0,0.0,1.983501869655519e-19,0.0,0.0,0.0,0.9879584162634464,0.0,0.0,1.4383674927511217e-60,0.0,0.0
232,-0.0741482965931864,-0.0937612326984584,9,0.9872011222947779,0.012798877705222166,0.0,0.0,0.0,3.8277590662892156e-21,0.0,0.0,0.0,0.9872011222947779,0.0,0.0,2.1966883254418233e-59,0.0,0.0
233,-0.0701402805611223,-0.081748255631353,9,0.9682638087003501,0.03173619129964985,0.0,0.0,0.0,2.4801902172852606e-21,0.0,0.0,0.0,0.9682638087003501,0.0,0.0,7.114454951028726e-61,0.0,0.0
234,-0.0661322645290581,-0.0820997246051178,9,0.9750250557842342,0.02497494421576596,0.0,0.0,0.0,9.44585086697948e-24,0.0,0.0,0.0,0.9750250557842342,0.0,0.0,1.0508710997218001e-58,0.0,0.0
235,-0.062124248496994,-0.0548033097887679,9,0.8283290540796373,0.17167094592036258,0.0,0.0,0.0,5.159155779568628e-21,0.0,0.0,0.0,0.8283290540796373,0.0,0.0,1.0790731456983895e-64,0.0,0.0
236,-0.0581162324649299,-0.0979825870668729,9,0.99056824789433,0.009431752105670044,0.0,0.0,0.0,1.462003593604332e-31,0.0,0.0,0.0,0.99056824789433,0.0,0.0,1.0701912521235149e-49,0.0,0.0
237,-0.0541082164328657,-0.0816709132899686,9,0.975868157397889,0.024131842602110796,0.0,0.0,0.0,3.110597767981907e-31,0.0,0.0,0.0,0.975868157397889,0.0,0.0,1.4372878877900377e-52,0.0,0.0
238,-0.0501002004008016,-0.0769793310329068,9,0.9662316643062453,0.03376833569375472,0.0,0.0,0.0,4.9965050947914504e-33,0.0,0.0,0.0,0.9662316643062453,0.0,0.0,6.863969181927773e-52,0.0,0.0
239,-0.0460921843687375,-0.0317267008885266,9,0.7703484865029429,0.2296515134970571,0.0,0.0,0.0,1.8511160027019728e-26,0.0,0.0,0.0,0.7703484865029429,0.0,0.0,2.7490231807233337e-63,0.0,0.0
240,-0.0420841683366733,-0.0117121925824412,9,0.5927454330539301,0.4072545669460699,0.0,0.0,0.0,1.0512722908119761e-24,0.0,0.0,0.0,0.5927454330539301,0.0,0.0,4.3993725566598134e-67,0.0,0.0
241,-0.0380761523046092,-0.0432855336373301,9,0.8733990428162167,0.12660095718378345,0.0,0.0,0.0,1.4050350929895232e-34,0.0,0.0,0.0,0.8733990428162167,0.0,0.0,8.733877609431997e-56,0.0,0.0
242,-0.0340681362725451,-0.0399240096363138,9,0.8556068593356111,0.14439314066438907,0.0,0.0,0.0,8.752160801150466e-37,0.0,0.0,0.0,0.8556068593356111,0.0,0.0,1.0036153267298195e-54,0.0,0.0
243,-0.0300601202404809,-0.0305749492366277,9,0.8245773437319088,0.17542265626809128,0.0,0.0,0.0,1.0853999432835493e-37,0.0,0.0,0.0,0.8245773437319088,0.0,0.0,1.893461109272895e-55,0.0,0.0
244,-0.0260521042084168,-0.0042426899405627,9,0.7656509414284429,0.2343490585715571,0.0,0.0,0.0,1.8280820275799878e-34,0.0,0.0,0.0,0.7656509414284429,0.0,0.0,4.047674484889738e-61,0.0,0.0
245,-0.0220440881763528,-0.0416058830848435,9,0.7279878366560932,0.2720121633439066,0.0,0.0,0.0,1.570735895818288e-46,0.0,0.0,0.0,0.7279878366560932,0.0,0.0,5.142824375946447e-48,0.0,0.0
246,-0.0180360721442887,-0.0139427608161248,9,0.7586134488671407,0.2413865511328592,0.0,0.0,0.0,3.2974948634509135e-43,0.0,0.0,0.0,0.7586134488671407,0.0,0.0,3.145021365656274e-54,0.0,0.0
247,-0.0140280561122245,0.0050712816465438,9,0.7795345094449444,0.22046549055505546,0.0,0.0,0.0,1.1715980058487916e-41,0.0,0.0,0.0,0.7795345094449444,0.0,0.0,9.540848723170956e-58,0.0,0.0
248,-0.0100200400801604,-0.0002029831841005,9,0.7357039976892414,0.2642960023107587,0.0,0.0,0.0,2.1063496448272248e-46,0.0,0.0,0.0,0.7357039976892414,0.0,0.0,3.427712627968685e-54,0.0,0.0
249,-0.0060120240480963,-0.0022935497872365,9,0.6627592514962299,0.33724074850377,0.0,0.0,0.0,1.9910742528478568e-50,0.0,0.0,0.0,0.6627592514962299,0.0,0.0,1.4755726442197007e-51,0.0,0.0
250,-0.0020040080160321,0.0180088495462834,9,0.7723876997565967,0.22761230024340326,0.0,0.0,0.0,1.8811862559447264e-48,0.0,0.0,0.0,0.7723876997565967,0.0,0.0,1.9828816093307532e-55,0.0,0.0
251,0.0020040080160319,-0.0520686377474388,1,0.986459740779765,0.986459740779765,0.0,0.0,0.0,1.7093085407206773e-71,0.0,0.0,0.0,0.01354025922023516,0.0,0.0,1.785889896735553e-33,0.0,0.0
252,0.006012024048096,0.0194981107772097,9,0.6763690223948298,0.3236309776051701,0.0,0.0,0.0,2.600433325672828e-55,0.0,0.0,0.0,0.6763690223948298,0.0,0.0,7.733694208483794e-52,0.0,0.0
253,0.0100200400801602,-0.0032582518924833,1,0.8233036894035993,0.8233036894035993,0.0,0.0,0.0,7.957534430852797e-66,0.0,0.0,0.0,0.1766963105964008,0.0,0.0,1.8506787497282288e-43,0.0,0.0
254,0.0140280561122243,-0.0229671324211754,1,0.9886019187654183,0.9886019187654183,0.0,0.0,0.0,5.383774203629854e-76,0.0,0.0,0.0,0.011398081234581808,0.0,0.0,2.5656821804300076e-36,0.0,0.0
255,0.0180360721442884,0.0276329928677439,1,0.5081299795778277,0.5081299795778277,0.0,0.0,0.0,1.5165363444128308e-64,0.0,0.0,0.0,0.4918700204221723,0.0,0.0,3.2923299137104843e-48,0.0,0.0
256,0.0220440881763526,0.0485882240101837,9,0.7998664558323767,0.20013354416762336,0.0,0.0,0.0,4.63649134948019e-62,0.0,0.0,0.0,0.7998664558323767,0.0,0.0,3.725963779390544e-52,0.0,0.0
257,0.0260521042084167,0.0220164371654277,1,0.8823286539063581,0.8823286539063581,0.0,0.0,0.0,8.628900634313892e-75,0.0,0.0,0.0,0.11767134609364188,0.0,0.0,6.087344098706431e-43,0.0,0.0
258,0.0300601202404808,0.0474190401274613,9,0.5599428073039119,0.44005719269608823,0.0,0.0,0.0,1.1684598268712365e-70,0.0,0.0,0.0,0.5599428073039119,0.0,0.0,7.254284773300401e-48,0.0,0.0
259,0.034068136272545,0.0641505886959476,9,0.8308347551119482,0.16916524488805193,0.0,0.0,0.0,2.116597315928141e-69,0.0,0.0,0.0,0.8308347551119482,0.0,0.0,1.343823616042833e-50,0.0,0.0
260,0.0380761523046091,0.0616956648409663,9,0.6717816264338387,0.3282183735661614,0.0,0.0,0.0,1.692492453355866e-74,0.0,0.0,0.0,0.6717816264338387,0.0,0.0,6.402166036038822e-48,0.0,0.0
261,0.0420841683366732,0.0716394417231497,9,0.8003957211308205,0.19960427886917964,0.0,0.0,0.0,1.6855020040380936e-75,0.0,0.0,0.0,0.8003957211308205,0.0,0.0,9.685420708995882e-49,0.0,0.0
262,0.0460921843687374,0.0570774447099091,1,0.8130197191681308,0.8130197191681308,0.0,0.0,0.0,3.167448435503591e-85,0.0,0.0,0.0,0.18698028083186935,0.0,0.0,6.0838861035674274e-43,0.0,0.0
263,0.0501002004008015,0.0470918250585527,1,0.9839540168950274,0.9839540168950274,0.0,0.0,0.0,6.067075986826757e-94,0.0,0.0,0.0,0.01604598310497262,0.0,0.0,7.857045596720921e-39,0.0,0.0
264,0.0541082164328656,0.0168471523269147,1,0.9999867180251029,0.9999867180251029,0.0,0.0,0.0,7.102319075690736e-111,0.0,0.0,0.0,1.328197489722618e-05,0.0,0.0,4.077887223530625e-30,0.0,0.0
265,0.0581162324649298,0.0472251392318709,1,0.9984960399088646,0.9984960399088646,0.0,0.0,0.0,3.747241956928615e-104,0.0,0.0,0.0,0.0015039600911354405,0.0,0.0,1.276712661204132e-35,0.0,0.0
266,0.0621242484969939,0.0384995269160199,1,0.9999392368090105,0.9999392368090105,0.0,0.0,0.0,4.772527508516984e-113,0.0,0.0,0.0,6.076319098953299e-05,0.0,0.0,4.579050040110866e-32,0.0,0.0
267,0.066132264529058,0.1019610776514232,9,0.862511968124431,0.13748803187556904,0.0,0.0,0.0,2.3913147554235177e-92,0.0,0.0,0.0,0.862511968124431,0.0,0.0,2.0630027672517867e-45,0.0,0.0
268,0.0701402805611222,0.0581635114361798,1,0.9997549663488409,0.9997549663488409,0.0,0.0,0.0,8.337236898073087e-116,0.0,0.0,0.0,0.00024503365115914296,0.0,0.0,2.1447015492642308e-33,0.0,0.0
269,0.0741482965931863,0.0672471133610995,1,0.9995397895781535,0.9995397895781535,0.0,0.0,0.0,1.917617446538498e-117,0.0,0.0,0.0,0.0004602104218464416,0.0,0.0,7.667301324115917e-34,0.0,0.0
270,0.0781563126252504,0.0788788446970135,1,0.9983167057116396,0.9983167057116396,0.0,0.0,0.0,6.62229485395678e-118,0.0,0.0,0.0,0.00168329428836052,0.0,0.0,8.528199544679915e-35,0.0,0.0
271,0.0821643286573146,0.0717531817176458,1,0.9999341057356936,0.9999341057356936,0.0,0.0,0.0,7.195100613310294e-127,0.0,0.0,0.0,6.58942643063283e-05,0.0,0.0,8.596789617876453e-32,0.0,0.0
272,0.0861723446893787,0.1077815701289898,1,0.8966863169688661,0.8966863169688661,0.0,0.0,0.0,5.945053521660651e-116,0.0,0.0,0.0,0.10331368303113385,0.0,0.0,9.905646610579858e-38,0.0,0.0
273,0.0901803607214428,0.0643959447850365,1,0.9999997115364819,0.9999997115364819,0.0,0.0,0.0,3.308372439232889e-142,0.0,0.0,0.0,2.884635180496799e-07,0.0,0.0,2.175027548094546e-27,0.0,0.0
274,0.094188376753507,0.0836799752459811,1,0.9999891703153446,0.9999891703153446,0.0,0.0,0.0,3.2587709151032702e-139,0.0,0.0,0.0,1.0829684655433499e-05,0.0,0.0,7.159869497707062e-30,0.0,0.0
275,0.0981963927855711,0.0678493652239333,1,0.9999999838844903,0.9999999838844903,0.0,0.0,0.0,4.808897671755071e-153,0.0,0.0,0.0,1.6115509848783496e-08,0.0,0.0,2.470653644459911e-25,0.0,0.0
276,0.1022044088176352,0.0591828794382726,1,0.9999999998722164,0.9999999998722164,0.0,0.0,0.0,1.149286799790915e-163,0.0,0.0,0.0,1.277835195743548e-10,0.0,0.0,2.69618838520872e-22,0.0,0.0
277,0.1062124248496994,0.0762076477504953,1,0.9999999965051622,0.9999999965051622,0.0,0.0,0.0,7.702987026491174e-162,0.0,0.0,0.0,3.4948377754988007e-09,0.0,0.0,2.6759305163201666e-24,0.0,0.0
278,0.1102204408817635,0.0905386859676559,1,0.9999999553418669,0.9999999553418669,0.0,0.0,0.0,3.5717241871899475e-161,0.0,0.0,0.0,4.4658133266692256e-08,0.0,0.0,1.0741320117103794e-25,0.0,0.0
279,0.1142284569138276,0.0855080074453984,1,0.9999999989937574,0.9999999989937574,0.0,0.0,0.0,2.1770086969989827e-170,0.0,0.0,0.0,1.006242839897108e-09,0.0,0.0,1.8714305255892462e-23,0.0,0.0
280,0.1182364729458917,0.0830400453054694,1,0.9999999999555955,0.9999999999555955,0.0,0.0,0.0,1.8708046238831815e-178,0.0,0.0,0.0,4.440436346378385e-11,0.0,0.0,9.78045567049769e-22,0.0,0.0
281,0.1222444889779559,0.0715378567897835,1,0.9999999999999412,0.9999999999999412,0.0,0.0,0.0,2.0347493349518968e-191,0.0,0.0,0.0,5.892803586928747e-14,0.0,0.0,1.990114534824512e-18,0.0,0.0
282,0.12625250501002,0.1007607092169779,1,0.9999999997513043,0.9999999997513043,0.0,0.0,0.0,6.787746310573118e-183,0.0,0.0,0.0,2.486958284252955e-10,0.0,0.0,2.0240065483493246e-22,0.0,0.0
283,0.1302605210420839,0.0750714464943085,1,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,6.917197297907697e-204,0.0,0.0,8.511134812018243e-309,1.1648826268445426e-15,0.0,0.0,9.741943369664877e-17,0.0,0.0
284,0.1342685370741481,0.1230959705061299,1,0.9999999899841907,0.9999999899841907,0.0,0.0,0.0,1.2246154235567884e-184,0.0,0.0,0.0,1.0015809173421597e-08,0.0,0.0,9.410442372249928e-24,0.0,0.0
285,0.1382765531062122,0.112260152753457,1,0.9999999999849871,0.9999999999849871,0.0,0.0,0.0,6.381313335826707e-198,0.0,0.0,3.8167e-320,1.5012820165769054e-11,0.0,0.0,9.521863492044778e-21,0.0,0.0
286,0.1422845691382763,0.0841658886259044,1,0.9999999999999944,0.9999999999999944,0.0,0.0,0.0,3.4230930240439024e-221,0.0,0.0,1.8055112677237718e-286,1.0613082065435666e-17,0.0,0.0,5.61800533938647e-15,0.0,0.0
287,0.1462925851703405,0.109828897705636,1,0.9999999999999676,0.9999999999999676,0.0,0.0,0.0,4.023505686004756e-214,0.0,0.0,7.04991362952115e-298,3.234585329861242e-14,0.0,0.0,4.659449830704064e-18,0.0,0.0
288,0.1503006012024046,0.1036582567302334,1,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,2.5272048038425835e-225,0.0,0.0,5.519772751570451e-283,1.4504940863007544e-16,0.0,0.0,5.475650147513693e-16,0.0,0.0
289,0.1543086172344687,0.1277668708628092,1,0.9999999999996918,0.9999999999996918,0.0,0.0,0.0,9.120997942903593e-219,0.0,0.0,1.0095672214005513e-292,3.081627410975186e-13,0.0,0.0,1.2473822888682164e-18,0.0,0.0
290,0.1583166332665329,0.150869620857225,1,0.999999999539221,0.999999999539221,0.0,0.0,0.0,2.0606969942748314e-212,0.0,0.0,2.520432942110065e-301,4.6077907744951687e-10,0.0,0.0,6.0258779543010405e-21,0.0,0.0
291,0.162324649298597,0.0892311745491269,1,0.9999999999054889,0.9999999999054889,0.0,0.0,0.0,1.1736239938359775e-257,0.0,0.0,3.125840483393272e-243,1.837958139410273e-23,0.0,0.0,9.451097409696038e-11,0.0,0.0
292,0.1663326653306611,0.1317074835062003,1,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,7.387257859826607e-240,0.0,0.0,5.243897508474586e-267,4.1458184809858735e-16,0.0,0.0,5.21051127724813e-16,0.0,0.0
293,0.1703406813627253,0.1288765152220471,1,0.9999999999999867,0.9999999999999867,0.0,0.0,0.0,1.072683163867119e-249,0.0,0.0,1.5531671766782772e-255,5.572242117294654e-18,0.0,0.0,1.3411947998278261e-14,0.0,0.0
294,0.1743486973947894,0.1481795983544221,1,0.9999999999999969,0.9999999999999969,0.0,0.0,0.0,1.2907309576215784e-245,0.0,0.0,6.401564320720786e-261,2.804889528081633e-15,0.0,0.0,2.9590485232902766e-16,0.0,0.0
295,0.1783567134268535,0.1416933168170917,1,0.9999999999999787,0.9999999999999787,0.0,0.0,0.0,5.322639148419304e-258,0.0,0.0,6.151531325075227e-247,6.063682909277769e-18,0.0,0.0,2.1528712452907527e-14,0.0,0.0
296,0.1823647294589176,0.1250710920323662,1,0.9999999999704272,0.9999999999704272,0.0,0.0,0.0,3.8209336858276265e-277,0.0,0.0,7.567704339749537e-226,5.495143577886693e-23,0.0,0.0,2.957266581189349e-11,0.0,0.0
297,0.1863727454909818,0.1364165466094815,1,0.9999999999923324,0.9999999999923324,0.0,0.0,0.0,2.5399074982902082e-278,0.0,0.0,2.1242749151401065e-225,6.787087061305315e-22,0.0,0.0,7.667483717426691e-12,0.0,0.0
298,0.1903807615230459,0.1295718523362694,1,0.9999999995776836,0.9999999995776836,0.0,0.0,0.0,1.6799660655315738e-291,0.0,0.0,5.751020406241208e-212,5.898876628584566e-25,0.0,0.0,4.2231623486917314e-10,0.0,0.0
299,0.19438877755511,0.1697163991406777,1,0.99999999999996,0.99999999999996,0.0,0.0,0.0,3.165153295932926e-273,0.0,0.0,1.093119293921482e-231,3.487819465843359e-17,0.0,0.0,3.982998693404744e-14,0.0,0.0
300,0.1983967935871742,0.1513370642383396,1,0.9999999999542908,0.9999999999542908,0.0,0.0,0.0,1.7176851820541693e-294,0.0,0.0,2.0719475272437867e-210,7.167844776794848e-23,0.0,0.0,4.5709235008291595e-11,0.0,0.0
301,0.2024048096192383,0.1916614531289716,1,0.9999999999999839,0.9999999999999839,0.0,0.0,0.0,2.5170959992185332e-275,0.0,0.0,1.6331236113824475e-229,7.106523671144726e-15,0.0,0.0,8.974209632236173e-15,0.0,0.0
302,0.2064128256513024,0.1551650097924328,1,0.999999999264614,0.999999999264614,0.0,0.0,0.0,8.9224066339741e-310,0.0,0.0,1.3531647556304024e-196,5.179317000339708e-25,0.0,0.0,7.353860726433518e-10,0.0,0.0
303,0.2104208416833666,0.1449660011441199,1,0.999999941144277,0.999999941144277,0.0,0.0,0.0,0.0,0.0,0.0,6.618095831370461e-182,3.5365144028107247e-29,0.0,0.0,5.8855723077486636e-08,0.0,0.0
304,0.2144288577154307,0.131632628055454,1,0.999991258131786,0.999991258131786,0.0,0.0,0.0,0.0,0.0,0.0,1.4393664057688556e-165,2.388379598026128e-34,0.0,0.0,8.741868213992114e-06,0.0,0.0
305,0.2184368737474948,0.1286353160727378,1,0.9999166908754648,0.9999166908754648,0.0,0.0,0.0,0.0,0.0,0.0,3.077210786844509e-156,5.99238436816763e-37,0.0,0.0,8.33091245351922e-05,0.0,0.0
306,0.222444889779559,0.135826543945645,1,0.9999373002338772,0.9999373002338772,0.0,0.0,0.0,0.0,0.0,0.0,1.713045947577391e-153,7.876510944436212e-37,0.0,0.0,6.269976612270928e-05,0.0,0.0
307,0.2264529058116231,0.1756844538046219,1,0.9999999675159367,0.9999999675159367,0.0,0.0,0.0,0.0,0.0,0.0,7.735017468337963e-171,7.630391907029485e-28,0.0,0.0,3.248406355500311e-08,0.0,0.0
308,0.2304609218436872,0.1833721292513547,1,0.9999999684530878,0.9999999684530878,0.0,0.0,0.0,0.0,0.0,0.0,4.5648127801681735e-168,1.853612585660554e-27,0.0,0.0,3.154691197475262e-08,0.0,0.0
309,0.2344689378757514,0.1444541180251909,1,0.9994599358939845,0.9994599358939845,0.0,0.0,0.0,0.0,0.0,0.0,1.2985154156911366e-137,4.7786806177519144e-40,0.0,0.0,0.0005400641060154981,0.0,0.0
310,0.2384769539078155,0.1968851421561344,1,0.9999999506530489,0.9999999506530489,0.0,0.0,0.0,0.0,0.0,0.0,1.9976869064704905e-161,3.862274415709444e-27,0.0,0.0,4.934695113340781e-08,0.0,0.0
311,0.2424849699398796,0.17225728443241,1,0.9999748583397733,0.9999748583397733,0.0,0.0,0.0,0.0,0.0,0.0,3.9039288269494524e-140,7.622587928189248e-36,0.0,0.0,2.5141660226752384e-05,0.0,0.0
312,0.2464929859719438,0.187817726332932,1,0.9999948552372842,0.9999948552372842,0.0,0.0,0.0,0.0,0.0,0.0,3.9256638288334474e-142,3.376358095322745e-33,0.0,0.0,5.144762715946492e-06,0.0,0.0
313,0.2505010020040079,0.2201204155741345,1,0.9999999251057797,0.9999999251057797,0.0,0.0,0.0,0.0,0.0,0.0,3.199138813540975e-153,1.0367728169949598e-25,0.0,0.0,7.489422031801521e-08,0.0,0.0
314,0.254509018036072,0.2088392477837915,1,0.9999979409902057,0.9999979409902057,0.0,0.0,0.0,0.0,0.0,0.0,3.7246326442875195e-140,1.0549084050345492e-30,0.0,0.0,2.059009794338358e-06,0.0,0.0
315,0.2585170340681362,0.1885921737604564,1,0.9997959748543659,0.9997959748543659,0.0,0.0,0.0,0.0,0.0,0.0,9.991851512061372e-123,1.3222903841377456e-38,0.0,0.0,0.00020402514563429676,0.0,0.0
316,0.2625250501002003,0.1792346795099839,1,0.9971904537174371,0.9971904537174371,0.0,0.0,0.0,0.0,0.0,0.0,1.467902549422997e-111,1.797734960732801e-43,0.0,0.0,0.002809546282562937,0.0,0.0
317,0.2665330661322644,0.1571549105920318,1,0.8012036133337127,0.8012036133337127,0.0,0.0,0.0,0.0,0.0,0.0,2.2871120023196813e-94,1.0841112153351373e-52,0.0,0.0,0.19879638666628727,0.0,0.0
318,0.2705410821643286,0.1889793493876969,1,0.9952358202493676,0.9952358202493676,0.0,0.0,0.0,0.0,0.0,0.0,1.701450761438393e-104,1.7086205961788127e-44,0.0,0.0,0.004764179750632349,0.0,0.0
319,0.2745490981963927,0.2023510559565048,1,0.9980240440034631,0.9980240440034631,0.0,0.0,0.0,0.0,0.0,0.0,3.3595957310570644e-105,2.8807372491041645e-42,0.0,0.0,0.00197595599653672,0.0,0.0
320,0.2785571142284568,0.190082908210122,1,0.9754160915589859,0.9754160915589859,0.0,0.0,0.0,0.0,0.0,0.0,1.5875219424863289e-93,2.363368029395389e-48,0.0,0.0,0.024583908441014143,0.0,0.0
321,0.282565130260521,0.2104973357439473,1,0.9953211131143687,0.9953211131143687,0.0,0.0,0.0,0.0,0.0,0.0,1.5381277295055686e-97,9.640474309292123e-44,0.0,0.0,0.004678886885631505,0.0,0.0
322,0.2865731462925851,0.2180001726431645,1,0.9951462873256449,0.9951462873256449,0.0,0.0,0.0,0.0,0.0,0.0,2.1906798704925555e-95,2.3863778316546766e-43,0.0,0.0,0.004853712674355196,0.0,0.0
323,0.2905811623246492,0.2153529040645585,1,0.9851539301986657,0.9851539301986657,0.0,0.0,0.0,0.0,0.0,0.0,1.0713657879272837e-88,2.3862067024231447e-46,0.0,0.0,0.014846069801334294,0.0,0.0
324,0.2945891783567134,0.2102846348725042,1,0.9491530369919836,0.9491530369919836,0.0,0.0,0.0,0.0,0.0,0.0,3.553923611053244e-81,2.896854862984844e-50,0.0,0.0,0.05084696300801646,0.0,0.0
325,0.2985971943887775,0.230141762041071,1,0.9828987228427086,0.9828987228427086,0.0,0.0,0.0,0.0,0.0,0.0,1.6514522043000671e-84,1.331949734236104e-45,0.0,0.0,0.01710127715729136,0.0,0.0
326,0.3026052104208416,0.2391423282833847,1,0.9827117764148838,0.9827117764148838,0.0,0.0,0.0,0.0,0.0,0.0,4.369582115729029e-83,1.2061196813158317e-44,0.0,0.0,0.017288223585116114,0.0,0.0
327,0.3066132264529058,0.2120827902638839,1,0.781412596521514,0.781412596521514,0.0,0.0,0.0,0.0,0.0,0.0,4.056140151654038e-67,1.6291972774004114e-56,0.0,0.0,0.2185874034784861,0.0,0.0
328,0.3106212424849699,0.265750631011882,1,0.9867207994615442,0.9867207994615442,0.0,0.0,0.0,0.0,0.0,0.0,1.4969124672751728e-83,1.2185996366723207e-39,0.0,0.0,0.013279200538455719,0.0,0.0
329,0.314629258517034,0.2392569327119457,1,0.8908996279323248,0.8908996279323248,0.0,0.0,0.0,0.0,0.0,0.0,2.4890801304924837e-68,2.9222387387524154e-51,0.0,0.0,0.10910037206767513,0.0,0.0
330,0.3186372745490982,0.2453594453466484,1,0.8699250471392388,0.8699250471392388,0.0,0.0,0.0,0.0,0.0,0.0,5.473792805396249e-66,2.4996508152360925e-51,0.0,0.0,0.1300749528607613,0.0,0.0
331,0.3226452905811623,0.2629590897254362,1,0.8953429847070442,0.8953429847070442,0.0,0.0,0.0,0.0,0.0,0.0,7.805959493660524e-68,3.755713009091789e-47,0.0,0.0,0.10465701529295578,0.0,0.0
332,0.3266533066132264,0.2573316083535493,1,0.8065822140057414,0.8065822140057414,0.0,0.0,0.0,0.0,0.0,0.0,2.5430035183212494e-61,1.5622894882373094e-51,0.0,0.0,0.19341778599425866,0.0,0.0
333,0.3306613226452906,0.275664184222926,1,0.8116129167535412,0.8116129167535412,0.0,0.0,0.0,0.0,0.0,0.0,2.9973135562719327e-63,5.375211327718078e-47,0.0,0.0,0.18838708324645878,0.0,0.0
334,0.3346693386773545,0.2663413272664741,1,0.6947816575898662,0.6947816575898662,0.0,0.0,0.0,0.0,0.0,0.0,7.91442835582213e-56,7.4607436671795e-53,0.0,0.0,0.30521834241013385,0.0,0.0
335,0.3386773547094186,0.2524122607417878,1,0.5683708448916094,0.5683708448916094,0.0,0.0,0.0,0.0,0.0,0.0,2.6508150438437884e-47,1.1045585746404575e-60,0.0,0.0,0.4316291551083905,0.0,0.0
336,0.3426853707414827,0.2760195601182471,1,0.5584228197377546,0.5584228197377546,0.0,0.0,0.0,0.0,0.0,0.0,8.003509553946769e-51,5.949340117210909e-54,0.0,0.0,0.4415771802622454,0.0,0.0
337,0.3466933867735469,0.250111309207597,12,0.5119463637199454,0.4880536362800547,0.0,0.0,0.0,0.0,0.0,0.0,3.5497299863380955e-39,1.1714810989015422e-66,0.0,0.0,0.5119463637199454,0.0,0.0
338,0.350701402805611,0.2794227788227699,12,0.5704588374683228,0.4295411625316773,0.0,0.0,0.0,0.0,0.0,0.0,3.0848573603160864e-44,1.520738050001035e-57,0.0,0.0,0.5704588374683228,0.0,0.0
339,0.3547094188376751,0.2809236891139106,12,0.6157782086463116,0.38422179135368834,0.0,0.0,0.0,0.0,0.0,0.0,4.623240535078982e-41,1.887492346240849e-59,0.0,0.0,0.6157782086463116,0.0,0.0
340,0.3587174348697393,0.2818351541202278,12,0.6450057892866872,0.3549942107133128,0.0,0.0,0.0,0.0,0.0,0.0,7.724409365469524e-38,1.3103366763669878e-61,0.0,0.0,0.6450057892866872,0.0,1.113e-320
341,0.3627254509018034,0.2879099867480845,12,0.6968179902441104,0.30318200975588944,0.0,0.0,0.0,0.0,0.0,0.0,4.006314859186304e-36,1.0190130715628284e-61,0.0,0.0,0.6968179902441104,0.0,1.3825636674867e-310
