vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9,posterior_component_10,posterior_component_11,posterior_component_12,posterior_component_13,posterior_component_14
245,-0.0220440881763528,-0.1059778750896837,8,1.0,5.689416473303058e-109,1.5803744584073255e-227,1.2708525385124387e-23,0.0,0.0,0.0,2.7443237521924593e-35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-0.0180360721442887,-0.1187834670972279,8,1.0,6.366662775961672e-112,8.293790431869205e-225,7.095876106302797e-28,0.0,0.0,0.0,6.564737102859383e-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-0.0140280561122245,-0.0852538916885842,8,1.0,4.578558314790427e-106,3.9179996933222236e-240,6.859431364791679e-25,0.0,0.0,0.0,3.956655355134721e-34,1.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-0.0100200400801604,-0.0846387120865151,8,1.0,9.462714520797859e-106,6.2864928909876866e-242,2.273665088698004e-26,0.0,0.0,0.0,1.9122343649492283e-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249,-0.0060120240480963,-0.0551308974367382,8,1.0,2.608913712344562e-101,3.145410148893274e-256,4.177531444493544e-24,0.0,0.0,0.0,8.373610249987889e-35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
250,-0.0020040080160321,-0.0106349551365911,8,1.0,2.172623205348477e-95,1.6640721882091573e-277,4.5763206953752535e-20,0.0,0.0,0.0,5.692563282677358e-44,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0020040080160319,0.034669891932494,8,0.9999999999999993,7.752140879657478e-90,2.1212781285950072e-299,7.569013410668316e-16,0.0,0.0,0.0,6.113803087361045e-54,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0
252,0.006012024048096,0.0326400617197387,8,1.0,7.798029490656208e-91,5.652040416083029e-301,6.471437372980007e-18,0.0,0.0,0.0,4.080188138098206e-49,1.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0100200400801602,0.058197855516643,8,1.0,1.2894600959910566e-88,6.82279065e-315,1.9285562502254891e-16,0.0,0.0,0.0,4.095878955775853e-53,1.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0140280561122243,0.079889090472697,8,0.9999999999999982,4.203338704013747e-87,0.0,1.921001770265371e-15,0.0,0.0,0.0,6.5670583206622415e-56,0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0180360721442884,0.1023864485394998,8,0.9999999999999782,8.024442521943722e-86,0.0,2.1779037999425838e-14,0.0,0.0,0.0,4.626584721670919e-59,0.9999999999999782,1.5054e-320,0.0,0.0,0.0,0.0,0.0
256,0.0220440881763526,0.1439640863700307,8,0.9999999999822751,1.1137147716688365e-83,0.0,1.7724818463272458e-11,0.0,0.0,0.0,1.8812365326931836e-69,0.9999999999822751,4.372827569682905e-292,0.0,0.0,0.0,0.0,0.0
257,0.0260521042084167,0.1330150252058823,8,0.9999999999998384,1.2002489220933605e-84,0.0,1.6164107767970246e-13,0.0,0.0,0.0,5.125348359694386e-60,0.9999999999998384,2.8742791980414283e-298,0.0,0.0,0.0,0.0,0.0
258,0.0300601202404808,0.2133711484219137,8,0.9999997098476505,6.695971994007237e-82,0.0,2.901523494930266e-07,0.0,0.0,0.0,2.602077413115451e-86,0.9999997098476505,8.20847504770004e-247,0.0,0.0,0.0,0.0,0.0
259,0.034068136272545,0.1991170255369602,8,0.9999999994710231,1.068965782817319e-83,0.0,5.28976950046391e-10,0.0,0.0,0.0,2.7740104121303634e-75,0.9999999994710231,1.9236099010045773e-255,0.0,0.0,0.0,0.0,0.0
260,0.0380761523046091,0.2514019450626352,8,0.9999989386005865,1.4273449080773285e-83,0.0,1.0613994134314403e-06,0.0,0.0,0.0,1.65986307738981e-91,0.9999989386005865,9.40829897073493e-224,0.0,0.0,0.0,0.0,0.0
261,0.0420841683366732,0.2359520353427286,8,0.9999999924428886,1.3352941916201509e-84,0.0,7.557111523212697e-09,0.0,0.0,0.0,4.2155641060608295e-79,0.9999999924428886,4.082751078661265e-232,0.0,0.0,0.0,0.0,0.0
262,0.0460921843687374,0.2989512040554794,8,0.9999728921337382,4.794511277858263e-86,0.0,2.710786626176533e-05,0.0,0.0,0.0,6.412671566142367e-101,0.9999728921337382,2.0880421233094878e-196,0.0,0.0,0.0,0.0,0.0
263,0.0501002004008015,0.3230545892103202,8,0.9998772591619522,8.431471215308495e-88,0.0,0.00012274083804787928,0.0,0.0,0.0,6.015817938860262e-106,0.9998772591619522,3.153731048103385e-183,0.0,0.0,0.0,0.0,0.0
264,0.0541082164328656,0.3411446896420783,8,0.9998144878532,9.162033330146638e-90,0.0,0.00018551214679985364,0.0,0.0,0.0,2.788985272128382e-108,0.9998144878532,1.2052931588710006e-173,0.0,0.0,0.0,0.0,0.0
265,0.0581162324649298,0.3372055630481759,8,0.999974872128898,1.082309639739614e-90,0.0,2.5127871102025753e-05,0.0,0.0,0.0,6.081418228462447e-100,0.999974872128898,4.3290835169075087e-175,0.0,0.0,0.0,0.0,0.0
266,0.0621242484969939,0.3854921293906695,8,0.9985409229789326,1.1225678751766632e-94,0.0,0.001459077021067344,0.0,0.0,0.0,6.691205555378118e-117,0.9985409229789326,3.181762100523593e-151,0.0,0.0,0.0,1.2940115102e-313,0.0
267,0.066132264529058,0.3800057771554207,8,0.9996444010304548,2.615645911019888e-95,0.0,0.00035559896954516404,0.0,0.0,0.0,2.768159600566966e-107,0.9996444010304548,4.276483843129492e-153,0.0,0.0,0.0,2.731040953301658e-307,0.0
268,0.0701402805611222,0.4215213834606939,8,0.9957487885898044,4.648508575614092e-100,0.0,0.0042512114101956435,0.0,0.0,0.0,1.6424893857136236e-121,0.9957487885898044,5.414675036531198e-134,0.0,0.0,0.0,2.5797943326764116e-267,0.0
269,0.0741482965931863,0.4698041424154628,8,0.9042116083070728,6.166097376166565e-106,0.0,0.0957883916929271,0.0,0.0,0.0,7.622913718707064e-140,0.9042116083070728,6.01832408963809e-113,0.0,0.0,0.0,3.491332930881204e-226,0.0
270,0.0781563126252504,0.4875042781019614,8,0.9006000719737619,1.471798981032423e-109,0.0,0.09939992802623807,0.0,0.0,0.0,2.6867607302987938e-142,0.9006000719737619,1.1526763916923597e-105,0.0,0.0,0.0,2.2419639502198957e-207,0.0
271,0.0821643286573146,0.4939292087687564,8,0.9344526373181699,6.41390145872076e-112,0.0,0.06554736268183,0.0,0.0,0.0,1.8990175644490696e-138,0.9344526373181699,6.958529287594617e-103,0.0,0.0,0.0,6.421476103782891e-196,0.0
272,0.0861723446893787,0.4958716934562736,8,0.9009456693680997,3.2349911261928045e-113,0.0,0.09905433063190025,0.0,0.0,0.0,9.941789594001005e-132,0.9009456693680997,2.5898511609694638e-101,0.0,0.0,0.0,8.576826559736381e-187,0.0
273,0.0901803607214428,0.5496950309935708,8,0.769164897126871,8.748260830508914e-123,0.0,0.2308351028731291,0.0,0.0,0.0,9.400448086670608e-155,0.769164897126871,6.209734077626902e-82,0.0,0.0,0.0,3.3772771047252455e-153,0.0
274,0.094188376753507,0.5582459492739135,8,0.7209755771157192,1.1673400943576295e-125,0.0,0.2790244228842808,0.0,0.0,0.0,8.622742459275536e-152,0.7209755771157192,1.2857684786457214e-78,0.0,0.0,0.0,5.674888100079308e-143,0.0
275,0.0981963927855711,0.5321732914646894,3,0.9410810759495079,7.904862010898303e-122,0.0,0.9410810759495079,0.0,0.0,0.0,1.5999895101132915e-128,0.058918924050492136,8.182488064700825e-86,0.0,0.0,0.0,7.234774164870514e-147,0.0
276,0.1022044088176352,0.6145865694938489,8,0.6038249509195782,7.06566010252325e-139,0.0,0.39617504908042184,0.0,0.0,0.0,2.9028597455320006e-169,0.6038249509195782,2.0351737216579192e-60,0.0,0.0,0.0,2.539421885874578e-110,0.0
277,0.1062124248496994,0.6184238686241719,3,0.651645773209811,3.4208685953966243e-141,0.0,0.651645773209811,0.0,0.0,0.0,3.0143384390575134e-163,0.348354226790189,7.84893573302091e-59,0.0,0.0,0.0,3.8556661315808145e-104,0.0
278,0.1102204408817635,0.6625396184211766,8,0.5900116199244038,5.391891258726866e-152,0.0,0.4099883800755962,0.0,0.0,0.0,3.474609418768961e-182,0.5900116199244038,1.1308102158768058e-46,0.0,0.0,0.0,1.0053600714200394e-87,0.0
279,0.1142284569138276,0.6357623489965389,3,0.9898511199345872,5.427704315271122e-148,0.0,0.9898511199345872,0.0,0.0,0.0,2.279974281879834e-157,0.01014888006541293,3.4975475392971033e-53,0.0,0.0,0.0,2.512483422993285e-90,0.0
280,0.1182364729458917,0.6128937854702549,3,0.9999994440883717,1.7137023108450095e-144,0.0,0.9999994440883717,0.0,0.0,0.0,3.2284771819744044e-136,5.559116282788494e-07,1.3653784844765453e-58,0.0,0.0,0.0,1.2730538727837628e-91,0.0
281,0.1222444889779559,0.7003406808908245,3,0.9298464768629152,5.948331987663788e-166,0.0,0.9298464768629152,0.0,0.0,0.0,2.933466558698822e-180,0.0701535231370847,1.2302249373587664e-36,0.0,0.0,0.0,1.6087119615327084e-70,0.0
282,0.12625250501002,0.7184808340838673,3,0.9686142788067071,3.142140440789358e-172,0.0,0.9686142788067071,0.0,0.0,0.0,3.7603763490198793e-183,0.031385721193293005,2.0673724158592646e-32,0.0,0.0,0.0,9.88164843776805e-66,0.0
283,0.1302605210420839,0.6962747542680157,3,0.9999984801183686,6.952025104234931e-169,0.0,0.9999984801183686,0.0,0.0,0.0,2.114956849940099e-161,1.519881631442895e-06,4.69103105331825e-37,0.0,0.0,0.0,3.6167976080219943e-66,0.0
284,0.1342685370741481,0.7274938328175862,3,0.9999924267302734,1.3864503627781288e-178,0.0,0.9999924267302734,0.0,0.0,0.0,3.896033479588035e-172,7.573269726399704e-06,3.3613745752801024e-30,0.0,0.0,0.0,2.8675823075132478e-61,1.414604e-318
285,0.1382765531062122,0.8186700609773835,8,0.9044643157979679,5.077715850075594e-205,0.0,0.09553568420198452,0.0,0.0,0.0,1.7926262697871936e-222,0.9044643157979679,4.757412349560435e-14,0.0,0.0,0.0,2.2638223330688482e-59,6.74633079476932e-250
286,0.1422845691382763,0.7734711568837052,3,0.9999961757903665,8.643735067283803e-195,0.0,0.9999961757903665,0.0,0.0,0.0,6.98369501132392e-184,3.824209633523101e-06,3.460264849502113e-21,0.0,0.0,0.0,7.267036513493674e-58,5.640197885169333e-268
287,0.1462925851703405,0.8097258347665438,3,0.9998537671445354,5.917153770908166e-207,0.0,0.9998537671445354,0.0,0.0,0.0,3.2106653391835607e-198,0.000146232855460338,4.2118876073026325e-15,0.0,0.0,0.0,3.7522257159007096e-59,2.655115161418829e-236
288,0.1503006012024046,0.7971125235968785,3,0.9999999984948418,8.691991557240461e-206,0.0,0.9999999984948418,0.0,0.0,0.0,7.29893619323938e-182,1.5051581021559623e-09,4.3885064636225426e-17,0.0,0.0,0.0,1.0116902502605705e-58,1.4719346029477412e-234
289,0.1543086172344687,0.7828249814845113,3,0.9999999999999996,1.0089369382376125e-203,0.0,0.9999999999999996,0.0,0.0,0.0,5.9990148798002635e-165,2.9277152634761695e-16,5.393446812383348e-19,0.0,0.0,0.0,1.0406732837138198e-57,2.4878834900552113e-233
290,0.1583166332665329,0.8352082496287316,3,0.9999999999460214,1.4893101830994775e-221,0.0,0.9999999999460214,0.0,0.0,0.0,7.843604874506983e-189,3.808089876457676e-11,1.589764651373572e-11,0.0,0.0,0.0,1.6370673637752645e-64,1.3407387285075798e-195
291,0.162324649298597,0.846751887249284,3,0.9999999995193734,1.8984401317809318e-227,0.0,0.9999999995193734,0.0,0.0,0.0,1.2232839141888363e-187,2.2675992687154457e-13,4.803999126316223e-10,0.0,0.0,0.0,7.16979524971658e-68,2.788543976280284e-181
292,0.1663326653306611,0.8569766366117545,3,0.9999999917204987,5.103211607484973e-233,0.0,0.9999999917204987,0.0,0.0,0.0,1.2558821613331808e-185,4.525907040918089e-16,8.279500845144183e-09,0.0,0.0,0.0,1.1812000083696397e-71,3.763917824307569e-168
293,0.1703406813627253,0.8750430795574778,3,0.9999993169272775,3.143034067654327e-241,0.0,0.9999993169272775,0.0,0.0,0.0,1.663585374205736e-188,2.6417550197498973e-17,6.830727223898808e-07,0.0,0.0,0.0,5.778522209731578e-78,8.002683056432895e-152
294,0.1743486973947894,0.8944265892999935,3,0.9999595727962964,4.3579702229816194e-250,0.0,0.9999595727962964,0.0,0.0,0.0,3.188274617969396e-192,2.781158459738076e-18,4.042720370344415e-05,0.0,0.0,0.0,8.590322206741275e-86,9.685638767332653e-136
295,0.1783567134268535,0.8973803587464033,3,0.9999186384727271,1.584931463299459e-253,0.0,0.9999186384727271,0.0,0.0,0.0,1.1705134060185717e-185,3.252612166283391e-23,8.136152727297914e-05,0.0,0.0,0.0,1.0785078095104258e-89,1.6416030416083255e-127
296,0.1823647294589176,0.885773065780643,3,0.9999784572222897,9.998604427662928e-252,0.0,0.9999784572222897,0.0,0.0,0.0,2.7665998236864172e-170,1.1557381606326193e-32,2.1542777710219034e-05,0.0,0.0,0.0,5.34967847841717e-89,2.3104835719189843e-125
297,0.1863727454909818,0.9308696270530912,3,0.9852524337709426,3.185921836609214e-270,0.0,0.9852524337709426,0.0,0.0,0.0,9.036128398938008e-190,5.954326165918795e-27,0.014747566229057471,0.0,0.0,0.0,2.4796741720901353e-108,4.6886739214761357e-101
298,0.1903807615230459,0.8916670885450774,3,0.9996220900409581,5.432871933314433e-258,0.0,0.9996220900409581,0.0,0.0,0.0,1.0061755141594153e-157,8.430677329088096e-46,0.00037790995904183884,0.0,0.0,0.0,4.4731171767608684e-97,3.4595875607176825e-109
299,0.19438877755511,0.8985657873578341,3,0.9971193523349182,1.4936996895023128e-262,0.0,0.9971193523349182,0.0,0.0,0.0,7.163375314771918e-154,8.509915836273089e-52,0.0028806476650817363,0.0,0.0,0.0,5.067891570693028e-103,5.315571291557278e-100
300,0.1983967935871742,0.9626791240123256,3,0.7024878478938628,1.1475946088881784e-289,0.0,0.7024878478938628,0.0,0.0,0.0,1.3606931793572848e-184,6.718908965166186e-39,0.29751215210613713,0.0,0.0,0.0,1.7703241158587104e-135,4.622654676631166e-73
301,0.2024048096192383,0.9657573841311502,3,0.5602800621822531,2.2898757417042642e-293,0.0,0.5602800621822531,0.0,0.0,0.0,2.6768597921070406e-178,6.356142460859391e-46,0.4397199378177469,0.0,0.0,0.0,4.338533335678153e-142,5.5287100137714175e-67
302,0.2064128256513024,0.9615845263041476,9,0.6350043493312213,3.9138009010376794e-294,0.0,0.3649956506687787,0.0,0.0,0.0,8.64535866586898e-168,3.446418835096174e-56,0.6350043493312213,0.0,0.0,0.0,3.257730018064342e-145,3.6835027552914384e-63
303,0.2104208416833666,0.9413283964706964,9,0.8866626571099314,2.9676926011311267e-288,0.0,0.11333734289006862,0.0,0.0,0.0,2.0698543373878166e-148,4.282294258524233e-74,0.8866626571099314,0.0,0.0,0.0,6.386235689964427e-140,1.1400095444089366e-63
304,0.2144288577154307,0.9609694336172044,9,0.9608934943463753,5.933482371792769e-299,0.0,0.03910650565362482,0.0,0.0,8.722054326574382e-300,1.7726425346549625e-152,1.0076382850119414e-76,0.9608934943463753,0.0,0.0,0.0,4.835841237724017e-156,5.770626254085293e-54
305,0.2184368737474948,0.9751446208900632,9,0.9828471341280547,2.1701222724830328e-307,0.0,0.017152865871945235,0.0,0.0,3.677529966301587e-271,2.8903967503448316e-153,1.3741660770283292e-81,0.9828471341280547,0.0,0.0,0.0,5.02176068306488e-170,3.227793123803639e-46
306,0.222444889779559,0.9531318542276992,9,0.9995206395968487,6.051820645289143e-301,0.0,0.00047936040315141955,0.0,0.0,3.814594171626857e-269,1.4900440998069553e-134,2.751997164304923e-104,0.9995206395968487,0.0,0.0,0.0,1.4258318597070468e-163,2.729482182927091e-47
307,0.2264529058116231,0.9742946636011212,9,0.9996512412544095,2.428110589603e-312,0.0,0.000348758745590499,0.0,0.0,1.942671267789626e-237,4.831770673938017e-139,2.6231585622786556e-106,0.9996512412544095,0.0,0.0,0.0,2.2178376877304317e-182,1.2702261854308048e-38
308,0.2304609218436872,1.0055201193000325,9,0.9977911041208173,0.0,0.0,0.0022088958791827485,0.0,0.0,5.972169844158213e-201,2.149827082319845e-148,1.5840258382097376e-102,0.9977911041208173,0.0,0.0,0.0,1.453383255391176e-208,1.6772474622628247e-28
309,0.2344689378757514,1.0237885131748232,9,0.9939620096586671,0.0,0.0,0.006037990341332941,0.0,0.0,1.0210858807741296e-174,9.49786479993908e-151,2.8284189566154434e-105,0.9939620096586671,0.0,0.0,0.0,8.058345285787519e-228,8.389812538437524e-22
310,0.2384769539078155,0.9889914658574044,9,0.9999984890690975,0.0,0.0,1.510930902654109e-06,0.0,0.0,1.7955446217979536e-181,3.5978643924362733e-127,1.2892585541133328e-139,0.9999984890690975,0.0,0.0,0.0,1.334344006088297e-212,1.4209067062779763e-25
311,0.2424849699398796,1.0140151890185725,9,0.9999878350784595,0.0,0.0,1.2164921540487253e-05,0.0,0.0,5.895600800980345e-153,1.160826387356774e-132,8.499857117284084e-139,0.9999878350784595,0.0,0.0,0.0,5.721475581233094e-237,2.730843612819481e-18
312,0.2464929859719438,0.9614760329729316,9,0.9999999999902087,2.852e-320,0.0,9.791081945281681e-12,0.0,0.0,6.425850869546912e-169,1.4898838801826285e-103,7.203821695384692e-190,0.9999999999902087,0.0,0.0,0.0,3.9112292493726846e-209,2.1064518476444485e-24
313,0.2505010020040079,1.0131840702255783,9,0.9999999681331632,0.0,0.0,3.1866730931763847e-08,0.0,0.0,6.170740634523933e-128,3.9390091186176705e-120,1.5191986151697716e-170,0.9999999681331632,0.0,0.0,0.0,1.1672302778001e-252,1.0598189111406054e-13
314,0.254509018036072,0.9835197358844378,9,0.9999999999994933,0.0,0.0,5.059932798699739e-13,0.0,0.0,6.270182389198828e-131,2.0773130060418646e-102,2.2194037678113315e-209,0.9999999999994933,0.0,0.0,0.0,9.273811485943359e-240,8.784287316929688e-16
315,0.2585170340681362,1.004715374387806,9,0.999999999911624,0.0,0.0,2.7538896941165764e-12,0.0,0.0,8.666118273600974e-109,1.1747313610862685e-105,1.9275096839909392e-211,0.999999999911624,0.0,0.0,0.0,2.0893903789467312e-263,8.562206944653821e-11
316,0.2625250501002003,0.9919499239960812,9,0.9999999998224083,0.0,0.0,9.980766026141358e-16,0.0,0.0,1.1621880566394092e-103,6.9936754845465775e-96,1.9835747340811855e-240,0.9999999998224083,0.0,0.0,0.0,1.660881733831214e-262,1.775909250394361e-10
317,0.2665330661322644,1.0210175702072966,9,0.9999857109248956,0.0,0.0,1.2311497601585798e-13,0.0,0.0,1.347792784512002e-80,1.1977817790557446e-101,6.0715054870465686e-236,0.9999857109248956,0.0,0.0,0.0,1.837830637423803e-293,1.4289074981232967e-05
318,0.2705410821643286,0.974194157858406,9,0.9999999910103545,0.0,0.0,1.848437974412763e-22,0.0,0.0,3.1395435285952834e-90,3.7032223269971347e-81,1.1365097344623756e-296,0.9999999910103545,0.0,0.0,0.0,2.6771479670817483e-266,8.989645473853737e-09
319,0.2745490981963927,1.000679696557351,9,0.9999361584812776,0.0,0.0,9.040352201916098e-21,0.0,0.0,3.740935746489824e-70,1.2027301142620305e-85,1.8918143306508272e-294,0.9999361584812776,0.0,0.0,0.0,6.301188094953792e-296,6.384151872246119e-05
320,0.2785571142284568,0.978355494701198,9,0.9999789839497306,0.0,0.0,9.387694627924975e-27,0.0,0.0,1.6901134276391966e-69,4.515365569720531e-75,0.0,0.9999789839497306,0.0,0.0,0.0,2.600954521528152e-287,2.1016050269350037e-05
321,0.282565130260521,0.9759736333393516,9,0.999754106522107,0.0,0.0,8.476409579493406e-30,0.0,0.0,1.1476738034527585e-61,4.437042568571917e-71,0.0,0.999754106522107,0.0,0.0,0.0,1.4557948730310235e-294,0.00024589347789304904
322,0.2865731462925851,0.9700358372282202,9,0.9985755674075307,0.0,0.0,1.2033026277704355e-33,0.0,0.0,1.988358598385826e-55,1.5778169031485627e-66,0.0,0.9985755674075307,0.0,0.0,0.0,5.356332419069283e-299,0.0014244325924694093
323,0.2905811623246492,0.9507551399049026,9,0.9976947535985132,0.0,0.0,3.4809285736628206e-40,0.0,0.0,1.935945631095348e-53,2.018555074893908e-59,0.0,0.9976947535985132,0.0,0.0,0.0,2.4637266659868523e-292,0.002305246401486872
324,0.2945891783567134,0.9607286573252511,9,0.9609116096866264,0.0,0.0,1.5599046638739161e-41,0.0,0.0,3.4681914913736016e-43,2.0895383909760107e-59,0.0,0.9609116096866264,0.0,0.0,0.0,3.86533618104385e-310,0.039088390313373654
325,0.2985971943887775,0.9524902767793478,9,0.8718015507755988,0.0,0.0,1.5304708010847338e-46,0.0,0.0,1.5499912192636608e-38,7.848970064872932e-56,0.0,0.8718015507755988,0.0,0.0,0.0,9.7107027881e-313,0.12819844922440105
326,0.3026052104208416,0.9506958293560588,9,0.6365613808865485,0.0,0.0,1.4878966044841305e-50,0.0,0.0,1.0020940540859445e-32,5.1557741048769056e-54,0.0,0.6365613808865485,0.0,0.0,0.0,4.9e-321,0.3634386191134515
327,0.3066132264529058,0.9390890812643586,14,0.6548510415614616,0.0,0.0,5.473049146263059e-57,0.0,0.0,1.558113167174366e-29,3.634662577836132e-51,0.0,0.3451489584385384,0.0,0.0,0.0,6.84e-321,0.6548510415614616
328,0.3106212424849699,0.9442923666953764,14,0.785480692914437,0.0,0.0,6.880883362672547e-60,0.0,0.0,2.6976766191079324e-23,3.830971808027245e-51,0.0,0.21451930708556302,0.0,0.0,0.0,0.0,0.785480692914437
329,0.314629258517034,0.9371474383382388,14,0.8931860791524122,0.0,0.0,8.086146093818586e-66,0.0,0.0,6.555341538254897e-20,7.01907200466888e-50,0.0,0.10681392084758777,0.0,0.0,0.0,0.0,0.8931860791524122
330,0.3186372745490982,0.8874270057596394,14,0.9991513676300255,0.0,0.0,6.740456881547711e-84,0.0,0.0,1.587126564980685e-24,1.6896257030971084e-47,0.0,0.0008486323699744133,0.0,0.0,0.0,2.1670722370461005e-306,0.9991513676300255
331,0.3226452905811623,0.9150010366037404,14,0.9901419609106153,0.0,0.0,8.702505349473088e-81,0.0,0.0,3.254970838315265e-15,7.97410396236069e-49,0.0,0.009858039089381461,0.0,0.0,0.0,0.0,0.9901419609106153
332,0.3266533066132264,0.8625157383460714,14,0.9999958068557263,0.0,0.0,6.141875790178268e-102,0.0,0.0,6.674470509536375e-20,8.417834568442042e-51,0.0,4.193144273677472e-06,0.0,0.0,0.0,3.9645003762813315e-305,0.9999958068557263
333,0.3306613226452906,0.8860544495146376,14,0.9998717298151716,0.0,0.0,1.4285353752557247e-99,0.0,0.0,3.4729597806668177e-12,2.803528393589718e-51,0.0,0.0001282701813554882,0.0,0.0,0.0,0.0,0.9998717298151716
334,0.3346693386773545,0.8741925319485968,14,0.9999852754363237,0.0,0.0,8.829239459812516e-109,0.0,0.0,1.935910826029941e-10,9.014035986538968e-54,0.0,1.4724370085426324e-05,0.0,0.0,0.0,0.0,0.9999852754363237
335,0.3386773547094186,0.8105253292360979,14,0.9999999999921836,4.264e-321,0.0,1.6245197373308154e-137,0.0,0.0,5.115752314782772e-16,1.8754284715642333e-64,0.0,7.815975009983319e-12,0.0,0.0,0.0,7.638250053335872e-291,0.9999999999921836
336,0.3426853707414827,0.8370269223746057,14,0.9999999917765328,0.0,0.0,1.2050226306721056e-133,0.0,0.0,5.000400219080769e-09,1.7697267149399132e-63,0.0,3.223066790440254e-09,0.0,0.0,0.0,3.5e-323,0.9999999917765328
337,0.3466933867735469,0.8116834596871247,14,0.9999999963299895,0.0,0.0,8.832919984699452e-150,0.0,0.0,3.6670990984339035e-09,1.000270516401528e-71,0.0,2.9113892892531335e-12,0.0,0.0,0.0,1.667528286175e-311,0.9999999963299895
338,0.350701402805611,0.7912434458824579,14,0.9999999886649641,4.64e-322,0.0,1.0404301904146252e-164,0.0,0.0,1.1335030996074211e-08,1.3783059109797317e-80,0.0,4.777405448365051e-15,0.0,0.0,0.0,4.625588259603563e-304,0.9999999886649641
339,0.3547094188376751,0.8182897719484998,14,0.9981248990837007,0.0,0.0,2.6702298018547336e-159,0.0,0.0,0.0018751008751092015,1.1388743092767986e-77,0.0,4.119012856922413e-11,0.0,0.0,0.0,0.0,0.9981248990837007
340,0.3587174348697393,0.7625513269554083,14,0.9999982934106694,1.1133881e-316,0.0,4.250012298643662e-191,0.0,0.0,1.706589330600803e-06,1.0632374468265451e-98,0.0,1.5285706200882827e-19,0.0,0.0,0.0,1.680950506453126e-299,0.9999982934106694
341,0.3627254509018034,0.7433576889062192,14,0.999994266877196,2.500926148897e-312,0.0,2.4761835104333725e-207,0.0,0.0,5.733122804074295e-06,5.2852187671450615e-111,0.0,7.606967200918101e-23,0.0,0.0,0.0,3.2594702132297964e-293,0.999994266877196
342,0.3667334669338675,0.7443778123623203,14,0.9992980256428152,3.65441589e-315,0.0,3.063103245910794e-214,0.0,0.0,0.0007019743571850347,1.1236124014523555e-116,0.0,1.0580082017544503e-22,0.0,0.0,0.0,1.1327444061975512e-303,0.9992980256428152
343,0.3707414829659317,0.7394833034107711,14,0.9865001158088342,8.38914455e-316,0.0,4.18099557967572e-224,0.0,0.0,0.01349988419116569,7.571803896727899e-125,0.0,1.6473115455770945e-23,0.0,0.0,0.0,3.229433926754173e-309,0.9865001158088342
344,0.3747494989979958,0.7053858797768513,14,0.9968999668009791,1.450104779816547e-306,0.0,1.237806430960718e-249,0.0,0.0,0.003100033199020822,8.182785899263887e-147,0.0,2.875033420743066e-30,0.0,0.0,0.0,1.2918188864913324e-290,0.9968999668009791
345,0.3787575150300599,0.7135444846243059,14,0.8717072844251379,1.28857835365e-311,0.0,3.276621996874747e-253,0.0,0.0,0.12829271557486202,3.305089562050825e-150,0.0,1.7968789011203564e-28,0.0,0.0,0.0,7.049854506465795e-307,0.8717072844251379
346,0.3827655310621241,0.6823971042900068,14,0.940718642612849,1.221423898238034e-303,0.0,1.1003410316851585e-278,0.0,0.0,0.05928135738715111,7.433103276950172e-174,0.0,3.006395740539771e-35,0.0,0.0,0.0,9.15373200478313e-291,0.940718642612849
347,0.3867735470941882,0.6093478706190616,14,0.9994335601762588,5.1219758738382654e-282,0.0,0.0,0.0,0.0,0.0005664398237411697,1.2110335726206164e-224,0.0,8.840947724954973e-53,0.0,0.0,0.0,7.707782300409613e-242,0.9994335601762588
348,0.3907815631262523,0.6230432159843095,14,0.9670123286163429,3.388815547026681e-289,0.0,0.0,0.0,0.0,0.03298767138365716,2.040994196862533e-226,0.0,9.186865647587381e-50,0.0,0.0,0.0,9.38679258557839e-262,0.9670123286163429
349,0.3947895791583165,0.6027143500111951,14,0.9386932277740473,3.1874502342449703e-285,0.0,0.0,0.0,0.0,0.061306772225952724,7.933828048479264e-250,0.0,2.556910675449117e-55,0.0,0.0,0.0,6.260138563264754e-255,0.9386932277740473
350,0.3987975951903806,0.603467707356108,14,0.7915217043030154,5.757058297748933e-288,0.0,0.0,0.0,0.0,0.2084782956969847,4.6802943597318304e-260,0.0,2.3433239180438573e-55,0.0,0.0,0.0,1.0318790081143717e-264,0.7915217043030154
351,0.4028056112224447,0.5209368309396771,14,0.9517731505633108,1.2582588298181958e-264,0.0,0.0,0.0,0.0,0.04822684943668922,0.0,0.0,3.004739012909933e-79,0.0,0.0,0.0,2.813913087073368e-210,0.9517731505633108
352,0.4068136272545088,0.6036024042871906,14,0.8014858620001877,2.532247288439872e-292,0.0,0.0,0.0,0.0,0.19851413799981238,1.855985631813042e-281,0.0,4.2821165997916035e-55,0.0,0.0,0.0,4.57384538646546e-283,0.8014858620001877
