vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7
291,0.9229661323337656,0.4371903349757735,6,0.9867828931855324,3.818082095009869e-218,2.378841269010418e-13,2.3988725016610865e-204,0.013197174656090549,1.993215813921604e-05,0.9867828931855324,1.6675562781566847e-24
292,0.9192603035816655,0.2855864243530866,6,0.987783065567035,1.2308961124199888e-244,2.2786109861970232e-12,2.4811067311541412e-226,0.012031132833844832,0.0001858015968414739,0.987783065567035,1.1282171716330464e-16
293,0.915471162919406,0.4713481927227913,6,0.9843723234908537,2.2270062853240698e-209,2.7164491183796526e-16,8.536560233321885e-197,0.015613909129529988,1.3767379616087202e-05,0.9843723234908537,3.954197670020316e-27
294,0.9115990537541212,0.4021589733364056,6,0.9898201221972395,1.9130961135411235e-220,1.0348378814389714e-16,5.962240755205847e-206,0.0101537036717934,2.6174130967077587e-05,0.9898201221972395,1.5575089305612757e-23
295,0.907644327012322,0.6654470648299768,6,0.7625948407497762,4.954274343023449e-173,1.2259803634998355e-21,5.77489022295212e-166,0.23739562979854845,9.529451675129762e-06,0.7625948407497762,5.637583187444008e-40
296,0.9036073411080916,0.2541828460838424,6,0.9800409594984654,2.0816868623981297e-244,3.60376295760401e-17,1.2318534548359152e-225,0.019483228593887406,0.00047581190764674506,0.9800409594984654,5.193016463726184e-16
297,0.8994884619106032,0.5464736617833397,6,0.9733331676864343,8.325565233322565e-191,1.6197911800225108e-23,8.959553357411265e-181,0.026659691097134473,7.141216431266316e-06,0.9733331676864343,2.804822097855801e-33
298,0.8952880627109605,0.4139550454494036,6,0.9898739404975092,1.54793102135239e-212,2.7362031044282157e-23,7.067974115644174e-199,0.010104624116799832,2.1435385690921987e-05,0.9898739404975092,1.2883942854695723e-25
299,0.8910065241883679,0.3246183625843433,6,0.9867324830793938,7.3744812910171915e-227,1.5615784810384318e-23,1.1252850111670973e-210,0.013158105858320657,0.00010941106228553197,0.9867324830793938,9.508304074132502e-21
300,0.8866442343756287,0.4202957499849955,6,0.9896838453718222,2.2205021340347044e-208,3.1247652924507686e-27,3.707222965791331e-195,0.010296480130001501,1.9674498176385467e-05,0.9896838453718222,9.260758793920915e-27
301,0.8822015886239788,0.4930702507960222,6,0.9869433700741447,2.83294890003553e-194,1.313424375369089e-30,3.102390323421629e-183,0.013048614138580007,8.01578727533732e-06,0.9869433700741447,1.0178394643066297e-31
302,0.8776789895672557,0.5622463202852602,6,0.9775005627644885,4.5814905579150956e-181,4.86757111979363e-34,5.027255130450057e-172,0.022494795988623775,4.6412468877991325e-06,0.9775005627644885,1.0349947387225201e-36
303,0.8730768470854081,0.6253397710054703,6,0.9525494330417794,3.8972195586349395e-169,1.6708627351685783e-37,7.386242680802184e-162,0.04744698570625458,3.581251966036944e-06,0.9525494330417794,1.5239861796249201e-41
304,0.8683955782673496,0.6096235270178887,6,0.9651743869278407,2.8099679436319922e-170,7.921923294008397e-40,1.0432882506642723e-162,0.034822241969811145,3.371102348100103e-06,0.9651743869278407,5.056108836722033e-41
305,0.863635607373157,0.4268860296964724,6,0.9881730028643787,3.1503921959183954e-199,4.7456775127948625e-39,7.471698043221067e-187,0.011806964539234311,2.0032596386963185e-05,0.9881730028643787,2.980018899531979e-29
306,0.8587973657956209,0.6027285904358263,6,0.9722056913572771,1.9471913080688087e-168,2.8863685242800864e-45,6.401109877920355e-161,0.027791318615698328,2.9900270245905335e-06,0.9722056913572771,1.0682209510187748e-41
307,0.8538812920211482,0.5517706045427422,6,0.9833753013327772,3.3927613414173893e-175,2.8683027150508894e-47,1.770240943716051e-166,0.016620702088377348,3.996578845489082e-06,0.9833753013327772,1.118454298310627e-38
308,0.8488878315900227,0.476204789588523,6,0.9871147638979814,5.75555026365306e-186,8.994198919325051e-49,2.319010718443458e-175,0.012875163642899203,1.0072459119443255e-05,0.9871147638979814,5.783740588105057e-34
309,0.8438174370560262,0.5196775028750025,6,0.9858072714275408,3.4693117724253727e-177,6.177109897991036e-53,7.058373366340573e-168,0.014187112637397675,5.61593506156757e-06,0.9858072714275408,1.5831241301001387e-37
310,0.838670567945424,0.487851622259449,6,0.9858736755692503,1.1385520782866445e-180,1.3431083725739049e-55,1.1978716992380818e-170,0.014117169845813949,9.154584935783728e-06,0.9858736755692503,8.092422597457298e-36
311,0.8334476907153177,0.555565746781819,6,0.9832148431434321,4.1680056254635884e-168,1.0998496391891387e-60,5.439689938932519e-160,0.016781395739665396,3.7611169024945385e-06,0.9832148431434321,2.8355778243417586e-41
312,0.8281492787113708,0.5021349716573644,6,0.9842485137449507,6.366898522426439e-175,3.7385075977013786e-63,1.500873562669079e-165,0.015743365347982482,8.120907066803477e-06,0.9842485137449507,6.021716611037154e-38
313,0.8227758121249105,0.4861265207905324,6,0.9825723269167415,1.0172773515222124e-175,1.286496512708047e-66,4.617668692339575e-166,0.01741618712236023,1.1485960898383819e-05,0.9825723269167415,2.4212823940539086e-37
314,0.817327777949407,0.6145025106653745,6,0.9758643868272678,6.215833416221668e-154,8.037393983163764e-74,1.1356715184415132e-147,0.024133497251955037,2.1159207771288225e-06,0.9758643868272678,1.1237283211180852e-47
315,0.8118056699363386,0.6342261399492615,6,0.9720604755252263,2.8274666272836057e-149,1.3499140718439778e-78,1.2962119977987893e-143,0.027937737800259026,1.7866745145832271e-06,0.9720604755252263,6.239721318485725e-50
316,0.8062099885504429,0.5766217307734254,6,0.9787067960183439,2.349819247147509e-156,1.2359055638910089e-81,2.051726732769216e-149,0.021289823981836944,3.379999819273684e-06,0.9787067960183439,4.50016854401884e-46
317,0.8005412409243604,0.7086897708262248,6,0.9436146716424024,6.321219963274825e-135,1.2446124647072362e-89,3.064426631953618e-131,0.056384236703854305,1.0916537433264752e-06,0.9436146716424024,1.56629970191183e-57
318,0.7947999408126729,0.5860370832119103,6,0.9754673885911107,1.886829550582041e-151,2.327328445958538e-91,5.330389291830398e-145,0.024529271424250362,3.3399846389525866e-06,0.9754673885911107,3.309955399503084e-48
319,0.7889866085453427,0.5901884298047478,6,0.9734199178711089,4.498955306386724e-149,1.6497257909350063e-96,7.480815112087601e-143,0.026576701266668824,3.3808622221925213e-06,0.9734199178711089,2.9357224336138758e-49
320,0.7831017709805553,0.674732691706978,6,0.9600903610089553,5.740435329164908e-135,4.151333935387679e-104,7.449825612811315e-131,0.03990831380494679,1.3251860978896466e-06,0.9600903610089553,4.25601072808156e-57
321,0.7771459614569709,0.6187263442543706,6,0.9673670143549755,2.3394034529186437e-141,5.042721909596651e-108,4.5170438489607186e-136,0.03263035292458454,2.632720439882934e-06,0.9673670143549755,3.9562888948965535e-53
322,0.7711197197453876,0.6434739924411796,6,0.9624650436734444,4.873406153745552e-136,1.9702808305626623e-114,1.8813176847698752e-131,0.0375329145856912,2.0417408643370144e-06,0.9624650436734444,4.900835178712477e-56
323,0.7650235919998232,0.4423671767593302,6,0.8757311263575654,1.578490369894498e-163,5.991589646884836e-114,3.396129248857137e-154,0.12411411140014189,0.00015476224229253276,0.8757311263575654,6.505579687613571e-40
324,0.758858130708017,0.6525925600095197,6,0.9544782588031044,3.061341976742381e-131,9.308567966856338e-127,4.158980034806957e-127,0.04551960758951485,2.1336073807420067e-06,0.9544782588031044,1.7442402722356584e-58
325,0.7526238946413587,0.5122749861872303,6,0.9100137153807797,2.5627147738964234e-149,1.6187617596505858e-128,4.9816907343663495e-142,0.0899483566119941,3.7928007226313874e-05,0.9100137153807797,4.643745266162429e-47
326,0.7463214488042471,0.5679096325424584,6,0.9282833401488534,1.7906215449933513e-139,6.650974516883829e-137,1.1831581963869128e-133,0.07170397367721643,1.2686173930178332e-05,0.9282833401488534,1.2586999896634764e-52
327,0.7399513643828839,0.565834570600812,6,0.9115758387481768,7.345599974129357e-138,1.3699531684645281e-143,3.965724809857822e-132,0.08840805340681991,1.6107845003306568e-05,0.9115758387481768,3.133149459187831e-53
328,0.7335142186935081,0.5962674541642384,6,0.9106273254201356,9.400957243396277e-132,1.1682984407854412e-151,7.432904257147231e-127,0.08936258842124588,1.0086158618468325e-05,0.9106273254201356,8.818388720976565e-57
329,0.7270105951300737,0.6427179320392332,6,0.9112269364957117,1.3535627677371675e-123,1.4219423798139166e-160,7.323824847667401e-120,0.0887682511942168,4.812310071400459e-06,0.9112269364957117,6.279853582226948e-62
330,0.7204410831113776,0.654596737479208,6,0.8978037137340666,3.5237141660977715e-120,1.495546147380101e-168,7.908071110946295e-117,0.10219170439377996,4.581872153398391e-06,0.8978037137340666,5.8968921426850014e-64
331,0.7138062780276406,0.7534852160993216,6,0.8747538105578696,1.4181487916982886e-105,6.3407845778906584e-180,2.137035391284708e-104,0.12524503018818983,1.1592539405891845e-06,0.8747538105578696,1.577652687621541e-74
332,0.7071067811865476,0.7248978063173233,6,0.8675297723873714,1.7744504636990398e-107,4.814970202325813e-187,7.838027680305026e-106,0.13246829153487494,1.936077753677956e-06,0.8675297723873714,1.0054045735636242e-72
333,0.4706906436284044,0.2852675469717092,4,0.9898815584949147,1.7194013973230077e-102,0.0,3.682682567164781e-96,0.9898815584949147,0.010118441505085195,2.8105204852034206e-16,7.98283816276963e-68
334,-0.4564424515833973,-0.8526991307893161,5,0.9994978194343135,9.517230545197127e-34,0.0,4.3174533051500824e-26,0.0005021805656865761,0.9994978194343135,6.291882655141418e-275,4.531475757247028e-145
335,0.9860160725683288,-0.9871011140705984,5,0.9999979932883472,0.0,4.0225394413781356e-08,0.0,1.96648625658888e-06,0.9999979932883472,6.18088925319173e-32,1.9144885968680726e-15
336,-0.6336686910122258,-0.6986910226787324,5,0.9963836963867404,8.422957320825844e-08,0.0,0.00010457712154194003,0.0035116422621443086,0.9963836963867404,1.7391667499932413e-306,1.7343648990260395e-214
337,-0.571012251221235,-0.1541867362921614,3,0.7876810187469387,0.1575038960693053,0.0,0.7876810187469387,0.028368550995706808,0.026446534188049105,1.2178496986367743e-222,1.722846123356674e-280
338,-0.4221563363683063,0.6046879979639059,4,0.9999272015042889,1.6735554363908018e-07,0.0,1.2376201360357226e-06,0.9999272015042889,7.139352003113756e-05,5.071776123445805e-119,0.0
339,0.9506648602131578,-0.4364290067908827,7,0.9647370241024985,0.0,0.0018847204208570162,0.0,7.212379284412737e-05,0.03330613168294097,8.593893786518693e-13,0.9647370241024985
340,0.976577178707812,0.2513464247775172,6,0.5623158527147992,6.974040246441749e-274,0.4305204013456668,1.7228443240647568e-252,0.006972035486219131,0.00019171044640613926,0.5623158527147992,6.908591385236325e-12
341,0.589787499412995,-0.1776867240893866,5,0.8802917620915496,4.4966008444231325e-207,0.0,1.0815782498961849e-185,0.11970823790845035,0.8802917620915496,9.229548105718889e-24,9.701887861038617e-19
342,0.2581151971192674,-0.5313364160679841,5,0.9970201566355211,6.580696780038938e-157,0.0,1.0216519956329097e-136,0.002979843364479039,0.9970201566355211,1.4130089338422524e-84,1.5769579883027284e-36
343,0.0401251503692268,0.0284942285657172,4,0.8198763784917634,1.781532088087198e-41,0.0,5.728258123657088e-38,0.8198763784917634,0.1801236215082366,7.079857719425439e-78,1.0890607874715602e-126
344,0.9412416913736914,0.5949289807452465,6,0.8126990287147595,7.134078964352592e-196,1.1704815040055656e-09,4.525452791629134e-186,0.18727727631119323,2.3693803565878587e-05,0.8126990287147595,1.3465613931371459e-31
345,0.391245605716495,0.6649847401122884,4,0.9999652000621604,6.96125147214037e-47,0.0,3.198295379825398e-48,0.9999652000621604,3.479993414919773e-05,3.6901674457660005e-12,5.401229088182714e-126
346,0.8894602566520604,0.6930390637544734,6,0.7673249129502564,5.952494598125792e-163,4.202562247043888e-30,5.190565920821583e-157,0.23266914428989982,5.942759843964931e-06,0.7673249129502564,3.4927573557238374e-44
347,-0.3668984010447522,-0.3228843748900412,5,0.8979129994387756,1.7071534122473322e-13,0.0,9.01763427010174e-11,0.10208700047087742,0.8979129994387756,1.2930559596599983e-188,1.2535306970100184e-187
348,-0.3324504154608687,0.5869121294315061,4,0.9731728849915573,0.017521008567979196,0.0,0.009215815404278238,0.9731728849915573,9.029103618515838e-05,1.4999097441939038e-103,0.0
349,0.7094491882368712,-0.5756430897821843,7,0.6946643573248277,0.0,6.532717754796071e-154,6.147048914774344e-295,0.00019047876813062408,0.30514516390704166,2.839178546531063e-33,0.6946643573248277
350,-0.7002901588294113,0.4768502024857666,4,0.9996296490475272,1.3962504029330026e-28,0.0,3.385043155573122e-24,0.9996296490475272,0.00037035095247259193,3.051782050317907e-190,0.0
351,0.8918557225921515,0.8967688525452333,4,0.9959696602491311,1.0241255049998535e-132,2.7977314059427513e-33,1.4888759254018166e-131,0.9959696602491311,8.878099442715126e-07,0.004029451940924601,1.3646912801391136e-60
352,0.014948709326815,-0.9725123306180856,5,0.99995803365728,6.637492140501968e-150,0.0,3.146928916386961e-126,4.196634271986864e-05,0.99995803365728,1.650805805166955e-170,4.0098250942828255e-43
353,0.8528277571673955,-0.1192721376424039,5,0.8342839347426417,5.069430753939629e-297,1.759001554468691e-35,1.3392430419248738e-267,0.16294558930842673,0.8342839347426417,7.759816984999295e-06,0.0027627161319466673
354,-0.3264144225483738,0.2955419768280092,1,0.5301825309784363,0.5301825309784363,0.0,0.17469340196880478,0.29372950772145356,0.0013945593313053819,6.010747038355097e-124,5.162253637652241e-274
355,0.431917808278794,0.403551540975106,4,0.9982250805921273,7.385829881977168e-80,0.0,1.5453382540365457e-76,0.9982250805921273,0.0017749194078715226,1.0089474414742456e-15,9.71938822829784e-87
356,-0.0342497560546206,-0.6478244834615956,5,0.9984821105832403,8.471742016879278e-94,0.0,1.0319891212456704e-79,0.0015178894167597319,0.9984821105832403,1.1184623397138353e-147,1.444341054112072e-73
357,0.253607260490946,0.9443665504771857,4,0.9999995480699648,1.2087630552583585e-11,0.0,3.124998322614964e-16,0.9999995480699648,4.5191794600293783e-07,1.2631021020704794e-15,1.716483650990051e-201
358,0.0087449862783044,0.2305307359419459,4,0.9855749761729924,1.699159314596691e-23,0.0,8.222626756088205e-23,0.9855749761729924,0.01442502382700747,4.914342267510447e-70,4.160815717231465e-161
359,0.9342312347427228,-0.6713187975434645,5,0.9548347883221637,0.0,1.3828286976328716e-06,0.0,0.00010311925357773876,0.9548347883221637,7.387299294699069e-21,0.04506070959556116
360,0.3842107956278344,-0.9589549765749694,5,0.9999833277372099,2.3016099385096463e-277,0.0,1.5300658449289645e-238,1.6628022325643925e-05,0.9999833277372099,3.5965375679894277e-99,4.42404646285801e-08
361,-0.4973620627473691,0.5665283975795519,4,0.9998813255933899,1.02413134652704e-11,0.0,5.364495575509722e-10,0.9998813255933899,0.00011867385991908099,6.773082084236471e-137,0.0
362,0.8193538438101691,-0.8405905211090818,5,0.9207696976762405,0.0,2.7993703926515393e-55,0.0,1.6962113208054016e-05,0.9207696976762405,2.702097389430591e-37,0.07921334021055144
363,-0.4119405236897913,-0.7178981578595269,5,0.9982630611990216,1.0800556770830522e-30,0.0,4.442543920188871e-24,0.0017369388009783133,0.9982630611990216,1.763745329518793e-245,2.531519693369138e-149
364,-0.2567898013982874,0.1496600537113812,4,0.9674788994308855,0.00013453795599485856,0.0,0.00012687274453488303,0.9674788994308855,0.03225968986858492,3.7424289126538897e-121,1.2194948761042461e-225
365,-0.7957526039595733,0.2070110068992394,4,0.9897238396102831,7.804608110049365e-24,0.0,2.5226642203506745e-20,0.9897238396102831,0.010276160389717062,3.3770789300271913e-242,0.0
366,0.7999330395923816,0.3737742371847969,6,0.9155359910646891,7.54596897549895e-186,5.044352221413179e-81,8.88991243193052e-174,0.08415739905985327,0.0003066098754575829,0.9155359910646891,2.7123818371286095e-31
367,-0.427775953544274,-0.2129719746727585,5,0.6924683521098639,3.917055708922812e-05,0.0,0.0009391048308894448,0.30655337250215725,0.6924683521098639,1.1870478162849417e-191,5.3618968997566063e-222
368,-0.4821647641372353,0.5477973379336458,4,0.9998465361721641,8.458809375374423e-10,0.0,2.065915575956013e-08,0.9998465361721641,0.00015344232279936588,3.232740598077766e-135,0.0
369,0.8405251959899078,0.9487171992317772,4,0.9889596409608388,8.32118002151481e-112,7.722080220412758e-65,1.3508957285778684e-112,0.9889596409608388,3.705088246425282e-07,0.011039988530336617,4.048262595819691e-73
370,0.6110537248100667,-0.4578101138402339,5,0.9965865920632674,5.745675432628179e-268,1.2474985943187797e-286,1.0341818217609129e-236,0.003412152444674334,0.9965865920632674,1.3966248638109743e-35,1.2554920583348667e-06
371,-0.7178421569612512,0.4060572330758918,4,0.9990853946722221,2.229878639167898e-26,0.0,2.326336292965895e-22,0.9990853946722221,0.0009146053277780301,2.6694096145980235e-201,0.0
372,0.5386490078073614,0.8569373047903137,4,0.9937764631757139,1.2713475277365134e-55,0.0,2.25426061282686e-58,0.9937764631757139,1.7302406826049267e-06,0.006221806583603602,3.352598410887575e-118
373,0.8260661961075815,0.3725735252340854,6,0.9641075449240126,3.600309587937141e-195,2.5375564655542138e-61,2.4778951766444154e-182,0.03575693966214719,0.00013551541384019207,0.9641075449240126,6.188716544401706e-29
374,-0.8429775635785122,0.362218997288519,4,0.9984975447326964,8.013918825585526e-41,0.0,6.377687033719418e-35,0.9984975447326964,0.0015024552673034988,1.80986392048101e-238,0.0
375,0.6504299898091461,-0.5524548618295868,5,0.9854154868147962,1.043063046011392e-303,1.4978914326169105e-227,2.3659856776451263e-267,0.0009427460136888895,0.9854154868147962,6.315300181335497e-37,0.01364176717151491
376,0.0948401037461119,0.0702604006393858,4,0.8805826982213344,5.825414673748793e-47,0.0,2.738817628914783e-43,0.8805826982213344,0.1194173017786654,5.1302465248571965e-67,4.6605549035223867e-119
377,0.3383948987576013,0.1250456872091603,4,0.9212639262048015,6.444860658596434e-90,0.0,5.368657467554154e-83,0.9212639262048015,0.07873607379519859,6.868583246437199e-34,2.7292162327040665e-75
378,-0.0142913221901261,0.4002591249119056,4,0.9985949779029163,1.3207189885430011e-12,0.0,1.3930732137248355e-13,0.9985949779029163,0.0014050220956237861,1.0613271011928332e-63,2.289164639844965e-192
379,0.3956061698105573,0.9936428997923652,4,0.9999993933555232,1.664363276420882e-23,0.0,1.5423523509556027e-28,0.9999993933555232,1.9727837721120461e-07,4.093660993814115e-07,1.194878297709888e-170
380,-0.9318042766664936,-0.9327123549124758,3,0.9465975239351879,0.024170245449519952,0.0,0.9465975239351879,2.3733887542439036e-05,0.02920849672774962,0.0,7.307194281690878e-279
381,0.5254134464465674,-0.8695346774650263,5,0.9942523901481978,5.4285e-318,0.0,1.1632069985770011e-275,2.990038852415313e-05,0.9942523901481978,2.2168928395442583e-71,0.0057177094632783155
382,-0.9333126042820832,-0.8440998611381625,3,0.9017255234300436,0.049656148210368546,0.0,0.9017255234300436,8.727496764372236e-05,0.04853105339194415,0.0,1.8003487558679262e-293
383,-0.0894003045053131,0.4859582689779136,4,0.9994450058961171,0.00014204388889061808,0.0,3.7260550069078616e-06,0.9994450058961171,0.0004092241599854574,7.406415414494139e-70,1.365475011107052e-228
384,-0.6980700137394102,-0.727292409778485,5,0.9721491506956503,6.0757108167929686e-05,0.0,0.024793868841938977,0.002996223354242664,0.9721491506956503,0.0,1.4489154504240248e-230
385,0.6471485547026143,0.2449037489806904,4,0.978817688446968,1.3240550631301067e-156,5.928871454501943e-250,3.064476505664511e-145,0.978817688446968,0.021180587939128158,1.7236139036606783e-06,1.383647825850757e-38
386,-0.3726781816486628,-0.3506622442130831,5,0.9226721014795941,2.921238046114449e-14,0.0,2.444950823900957e-11,0.07732789849592739,0.9226721014795941,5.588782118351199e-193,1.863014600458267e-185
387,-0.091812910791335,-0.085360087578578,4,0.5586604578527666,1.4309437513230602e-30,0.0,2.744072341796374e-27,0.5586604578527666,0.44133954214723353,1.851777136930535e-108,1.0693453823955051e-144
388,-0.1424985174033768,-0.5686736803651722,5,0.9953667776347582,2.866292182841969e-62,0.0,1.721726379963756e-52,0.0046332223652417424,0.9953667776347582,8.229079660770695e-163,4.130406763686077e-102
389,0.545003931369413,0.7322131226090842,4,0.9986382608077269,5.544683153944819e-69,0.0,9.34595780272859e-70,0.9986382608077269,1.262283391832212e-05,0.0013491163583548786,9.34459742931117e-102
390,-0.037711280408049,0.1723006483260527,4,0.9703414775680119,1.7827162516411334e-21,0.0,1.4669245045134648e-20,0.9703414775680119,0.02965852243198818,8.656785594282693e-81,2.754636330047419e-165
391,0.5779166700206921,0.8891265271645052,4,0.9310642299456908,6.738202390497458e-60,0.0,8.829190350946337e-63,0.9310642299456908,9.617167664839994e-07,0.06893480833754274,5.133537664025091e-114
392,-0.8529834463946495,0.149192499408659,4,0.9805419726210657,2.6988876013608393e-27,0.0,1.9982534863733045e-23,0.9805419726210657,0.019458027378934102,1.0421433852590613e-264,0.0
393,-0.6168120641940098,-0.7521839388061067,5,0.9980044741127083,6.850255989935674e-11,0.0,4.017807745735541e-07,0.0019951240380147507,0.9980044741127083,1.164736308021886e-308,6.60974047151498e-202
394,0.1030684992927213,-0.6582591323230491,5,0.999019842042531,2.5832592660508804e-130,0.0,7.0155097512028465e-112,0.0009801579574690066,0.999019842042531,1.1832418275762853e-121,4.628558915859117e-50
395,0.89417664950539,0.9781479527356944,4,0.9999077468878117,5.025798690009838e-122,2.4459704342597723e-34,1.358163666114864e-122,0.9999077468878117,2.2600995935922832e-07,9.202710222921517e-05,6.3636146700019746e-68
396,-0.8504843065564394,0.4511303946617355,4,0.9995084910133689,3.3677985987635643e-49,0.0,4.9467750731123795e-42,0.9995084910133689,0.000491508986631284,3.2963617602956393e-231,0.0
397,-0.9138315676862714,-0.9014424999418208,3,0.943995036804119,0.02331710614782192,0.0,0.943995036804119,3.342712659119643e-05,0.03265442992146789,0.0,1.6991715569099315e-277
398,-0.6868986501442886,0.4075620100693295,4,0.9990910606252379,9.274124455007214e-23,0.0,2.9724825173587006e-19,0.9990910606252379,0.0009089393747622443,1.7663710671694368e-193,0.0
399,0.282306257720313,-0.1756539063807767,5,0.8122042547473826,4.433724916114095e-113,0.0,4.847848013325578e-101,0.18779574525261727,0.8122042547473826,2.573092199646521e-56,7.279334542052564e-58
400,-0.2020141666595056,-0.3855832263536189,5,0.9602187723487141,1.3851137791385157e-36,0.0,6.429482743904698e-31,0.039781227651285785,0.9602187723487141,2.1596727671088407e-157,1.4742178651493853e-135
401,0.6511047588353724,-0.6918784125389315,5,0.5470048712334183,0.0,3.765433982179199e-225,6.430303297086253e-293,9.451025559753725e-05,0.5470048712334183,4.987913232445574e-45,0.4529006185109841
402,-0.8561336970372684,0.6798079091131313,4,0.9999746398389315,2.032936471341546e-71,0.0,1.0215322734100902e-60,0.9999746398389315,2.5360161068338545e-05,5.193116445398062e-210,0.0
403,-0.6071718263705979,-0.8723172420217986,5,0.9993885720033371,6.160415700300863e-17,0.0,8.546706380648025e-12,0.0006114279881161683,0.9993885720033371,2.4e-322,3.6556091804416225e-183
404,-0.3999471890702086,-0.4203290752407194,5,0.9611672878045987,4.708971644875308e-15,0.0,9.206569642621287e-12,0.0388327121861899,0.9611672878045987,2.407770323860968e-207,9.410146754155871e-184
405,0.2534601733775705,-0.3872342123485912,5,0.9831654941738803,2.9353742865843834e-134,0.0,5.679606318053616e-118,0.0168345058261195,0.9831654941738803,1.5383718905575062e-74,1.9215770492354174e-46
406,0.3703453806030945,-0.6781894320729993,5,0.9995902060184605,1.30668452299076e-218,0.0,6.044547106262641e-190,0.00040979398153943516,0.9995902060184605,7.110142818051346e-79,3.906012684558203e-17
407,-0.7515934120724523,0.0163697665737405,4,0.9058870935566729,3.368609566135254e-10,0.0,1.7948763577089772e-08,0.9058870935566729,0.09411288815770241,4.075918691272914e-251,0.0
408,0.887609417983479,-0.9765947463782148,5,0.9999969597769457,0.0,3.222966050154565e-22,0.0,3.0148529933086365e-06,0.9999969597769457,6.697771849188805e-39,2.5370061471689e-08
409,-0.3179117296195817,-0.3980489691791817,5,0.9573830732586213,2.4223457309878054e-22,0.0,2.9384678939784098e-18,0.04261692674137877,0.9573830732586213,5.825102752443364e-185,6.632099157102263e-164
410,0.4263375260005662,0.867258888066128,4,0.9999979988509587,2.87576762247536e-36,0.0,6.613922378171626e-40,0.9999979988509587,1.4885439780576703e-06,5.126050633889018e-07,7.545271129570486e-145
411,0.0484154378953975,-0.3789408613159886,5,0.9727134108787654,8.529017006035134e-82,0.0,3.397461874604322e-71,0.027286589121234536,0.9727134108787654,3.1136559365897917e-107,1.4590467847135948e-81
412,-0.5544837729057868,-0.2790812257864967,3,0.6512028841787205,0.04976284524558341,0.0,0.6512028841787205,0.0605487538517407,0.23848551672395538,1.1440117757088644e-231,3.398371683434002e-253
413,0.6924566462308221,-0.0536699035318568,5,0.615391297586394,2.360072324672564e-221,8.441810799578286e-181,3.4746222001269534e-200,0.38460870240381917,0.615391297586394,9.785714654930375e-12,1.4186041320707544e-15
414,0.6364760563838598,0.1233867497029495,4,0.8902244756134295,4.1583640109717493e-172,9.940810527631658e-262,7.656714618572513e-158,0.8902244756134295,0.10977552369516744,6.914031030342134e-10,3.0667823599604166e-31
415,-0.2078562921666198,0.617417289641488,1,0.7437737807667396,0.7437737807667396,0.0,0.03211437049345715,0.22409796678742452,1.3881952378678831e-05,3.5909277325779407e-81,6.77864053849453e-292
416,0.1772151713877108,-0.6193575536879647,5,0.9987179116367448,6.39087874814279e-146,0.0,4.51137566264497e-126,0.0012820883632550988,0.9987179116367448,6.179408606482055e-105,6.125853717680961e-42
417,-0.4843486081281205,0.7434927543851144,4,0.9999896759586376,1.6434817650705149e-18,0.0,1.0677802290718544e-15,0.9999896759586376,1.0324041361184376e-05,3.607599447582791e-121,0.0
418,0.3797032574926029,0.5150987142877788,4,0.9996677741841545,4.016883192734225e-58,0.0,2.066581122484729e-57,0.9996677741841545,0.00033222581584550195,1.6483407587710726e-16,7.068713243111108e-110
419,-0.3819463747591372,0.4453006693231105,4,0.8905796440032073,0.06239586453627585,0.0,0.04646222223482918,0.8905796440032073,0.0005622692256876296,5.796969614819453e-123,1.927e-321
420,0.6881574687644698,-0.8263908525707295,7,0.8318917530369562,0.0,4.738313893097179e-177,0.0,5.2913406528118744e-06,0.16810295562239103,8.563949690243353e-50,0.8318917530369562
421,-0.5652297914454514,-0.9567186200508306,5,0.999752866324519,3.7917002784020855e-26,0.0,3.269870806530726e-19,0.0002471336754811499,0.999752866324519,2.93e-321,3.2598688177978014e-161
422,-0.9703931543630716,0.188025401816168,4,0.9886638785132985,2.213780379488875e-47,0.0,4.714177762727176e-41,0.9886638785132985,0.011336121486701435,8.844207575749718e-295,0.0
423,-0.4629839160641631,0.7262679250463224,4,0.9999868704008656,1.5571029443308376e-15,0.0,2.998395321839026e-13,0.9999868704008656,1.3129598832819302e-05,2.9455516670956547e-118,0.0
424,-0.6178950270810266,0.1688829282812718,4,0.981321635246081,2.480822501049719e-06,0.0,3.619029218344546e-05,0.981321635246081,0.01863969363923442,1.4112324073612789e-199,0.0
425,0.0165728794498485,-0.5735302691089383,5,0.9968951872585824,5.150556554588487e-97,0.0,3.771259042288243e-83,0.0031048127414174498,0.9968951872585824,2.2797382470066745e-130,1.4439750587346002e-70
426,-0.5925934166868474,-0.8189602041015736,5,0.9990172889218469,8.136127439891166e-16,0.0,4.990503446692196e-11,0.000982711028247223,0.9990172889218469,1.84534032072473e-310,6.705632865902369e-186
427,0.5263797414389895,0.3991929056354699,4,0.9979803130405466,3.0890425673872143e-102,0.0,3.6351869382984853e-97,0.9979803130405466,0.0020196857831554804,1.1762978875003012e-09,1.7715344065635459e-69
428,-0.5172587239919921,0.443540554635619,4,0.9993890429515493,1.1802414698394812e-08,0.0,2.297456732274582e-07,0.9993890429515493,0.0006107155003628938,5.129022858820235e-151,0.0
