Orthogroup	Gene1	Species1	Gene2	Species2
cluster_3042	AT4G34660.1	A.thaliana	CARHR242970.1	C.hirsuta
cluster_82	AT4G34500.1	A.thaliana	CARHR242920.1	C.hirsuta
cluster_1518	AT4G34480.1	A.thaliana	CARHR242760.1	C.hirsuta
cluster_6267	AT4G34460.1	A.thaliana	CARHR242280.1	C.hirsuta
cluster_3888	AT4G34450.1	A.thaliana	CARHR242290.1	C.hirsuta
cluster_10780	AT4G34430.4	A.thaliana	CARHR242310.1	C.hirsuta
cluster_9346	AT4G34412.1	A.thaliana	CARHR242350.1	C.hirsuta
cluster_1262	AT4G34390.1	A.thaliana	CARHR242380.1	C.hirsuta
cluster_11769	AT4G34360.1	A.thaliana	CARHR242410.1	C.hirsuta
cluster_7355	AT4G34350.1	A.thaliana	CARHR242430.1	C.hirsuta
cluster_9347	AT4G34340.1	A.thaliana	CARHR242440.1	C.hirsuta
cluster_4117	AT4G34320.1	A.thaliana	CARHR242460.1	C.hirsuta
cluster_4296	AT4G34290.1	A.thaliana	CARHR242480.1	C.hirsuta
cluster_9348	AT4G34270.1	A.thaliana	CARHR242510.1	C.hirsuta
cluster_3281	AT4G34265.1	A.thaliana	CARHR242520.1	C.hirsuta
cluster_39	AT4G34250.1	A.thaliana	CARHR242540.1	C.hirsuta
cluster_4098	AT4G34220.1	A.thaliana	CARHR242570.1	C.hirsuta
cluster_724	AT4G34200.1	A.thaliana	CARHR242600.1	C.hirsuta
cluster_9349	AT4G34140.1	A.thaliana	CARHR242710.1	C.hirsuta
cluster_6266	AT4G34120.1	A.thaliana	CARHR242240.1	C.hirsuta
cluster_490	AT4G34000.1	A.thaliana	CARHR242140.1	C.hirsuta
cluster_108	AT4G33950.1	A.thaliana	CARHR242080.1	C.hirsuta
cluster_11770	AT4G33925.1	A.thaliana	CARHR242020.1	C.hirsuta
cluster_3263	AT4G33920.1	A.thaliana	CARHR242010.1	C.hirsuta
cluster_4999	AT4G33910.1	A.thaliana	CARHR242000.1	C.hirsuta
cluster_2536	AT4G33905.1	A.thaliana	CARHR241990.1	C.hirsuta
cluster_3392	AT4G33780.1	A.thaliana	CARHR241870.1	C.hirsuta
cluster_1246	AT4G33760.1	A.thaliana	CARHR241850.1	C.hirsuta
cluster_3889	AT4G33720.1	A.thaliana	CARHR156580.1	C.hirsuta
cluster_1413	AT4G33700.1	A.thaliana	CARHR241790.1	C.hirsuta
cluster_966	AT4G33680.1	A.thaliana	CARHR241780.1	C.hirsuta
cluster_5708	AT4G33670.1	A.thaliana	CARHR241760.1	C.hirsuta
cluster_3793	AT4G33650.2	A.thaliana	CARHR241750.1	C.hirsuta
cluster_11772	AT4G33640.1	A.thaliana	CARHR241740.1	C.hirsuta
cluster_6222	AT4G33625.1	A.thaliana	CARHR241720.1	C.hirsuta
cluster_1010	AT4G33510.1	A.thaliana	CARHR241610.1	C.hirsuta
cluster_9351	AT4G33480.1	A.thaliana	CARHR241560.1	C.hirsuta
cluster_51	AT4G33430.2	A.thaliana	CARHR241480.1	C.hirsuta
cluster_2883	AT4G33410.1	A.thaliana	CARHR241460.1	C.hirsuta
cluster_3266	AT4G33400.1	A.thaliana	CARHR241450.1	C.hirsuta
cluster_268	AT4G33270.1	A.thaliana	CARHR193410.1	C.hirsuta
cluster_4576	AT4G33150.1	A.thaliana	CARHR241180.1	C.hirsuta
cluster_9353	AT4G33090.1	A.thaliana	CARHR241120.1	C.hirsuta
cluster_9354	AT4G33060.1	A.thaliana	CARHR241070.1	C.hirsuta
cluster_9355	AT4G33030.1	A.thaliana	CARHR241040.1	C.hirsuta
cluster_5709	AT4G33000.1	A.thaliana	CARHR241010.1	C.hirsuta
cluster_1101	AT4G32960.1	A.thaliana	CARHR240980.1	C.hirsuta
cluster_748	AT4G32940.1	A.thaliana	CARHR240950.1	C.hirsuta
cluster_7358	AT4G32915.1	A.thaliana	CARHR240920.1	C.hirsuta
cluster_9356	AT4G32910.1	A.thaliana	CARHR240910.1	C.hirsuta
cluster_11774	AT4G32900.2	A.thaliana	CARHR240900.1	C.hirsuta
cluster_399	AT4G32880.1	A.thaliana	CARHR240880.1	C.hirsuta
cluster_7359	AT4G32860.1	A.thaliana	CARHR240860.1	C.hirsuta
cluster_606	AT4G32790.1	A.thaliana	CARHR240780.1	C.hirsuta
cluster_5486	AT4G32780.1	A.thaliana	CARHR240770.1	C.hirsuta
cluster_11775	AT4G32770.1	A.thaliana	CARHR240760.1	C.hirsuta
cluster_6563	AT4G32760.2	A.thaliana	CARHR240750.1	C.hirsuta
cluster_2900	AT4G32730.2	A.thaliana	CARHR240730.1	C.hirsuta
cluster_6997	AT4G32720.1	A.thaliana	CARHR240720.1	C.hirsuta
cluster_1749	AT4G32660.1	A.thaliana	CARHR240630.1	C.hirsuta
cluster_9357	AT4G32650.1	A.thaliana	CARHR240620.1	C.hirsuta
cluster_829	AT4G32640.1	A.thaliana	CARHR240610.1	C.hirsuta
cluster_11776	AT4G32560.1	A.thaliana	CARHR240530.1	C.hirsuta
cluster_93	AT4G32551.2	A.thaliana	CARHR240520.1	C.hirsuta
cluster_6250	AT4G32520.1	A.thaliana	CARHR240440.1	C.hirsuta
cluster_11317	AT4G32430.1	A.thaliana	CARHR240350.1	C.hirsuta
cluster_9358	AT4G32420.1	A.thaliana	CARHR240340.1	C.hirsuta
cluster_33	AT4G32410.1	A.thaliana	CARHR240330.1	C.hirsuta
cluster_4750	AT4G32400.1	A.thaliana	CARHR240320.1	C.hirsuta
cluster_5291	AT4G32330.1	A.thaliana	CARHR240230.1	C.hirsuta
cluster_4713	AT4G32290.1	A.thaliana	CARHR240190.1	C.hirsuta
cluster_9360	AT4G32272.2	A.thaliana	CARHR240160.1	C.hirsuta
cluster_6271	AT4G32250.1	A.thaliana	CARHR240130.1	C.hirsuta
cluster_5577	AT4G32180.1	A.thaliana	CARHR240110.1	C.hirsuta
cluster_11777	AT4G32140.1	A.thaliana	CARHR240070.1	C.hirsuta
cluster_6221	AT4G32050.1	A.thaliana	CARHR239950.1	C.hirsuta
cluster_9362	AT4G31990.3	A.thaliana	CARHR239890.1	C.hirsuta
cluster_4033	AT4G31890.1	A.thaliana	CARHR239820.1	C.hirsuta
cluster_1101	AT4G31880.1	A.thaliana	CARHR239810.1	C.hirsuta
cluster_3107	AT4G31860.1	A.thaliana	CARHR239770.1	C.hirsuta
cluster_7360	AT4G31850.1	A.thaliana	CARHR239780.1	C.hirsuta
cluster_11779	AT4G31810.1	A.thaliana	CARHR239730.1	C.hirsuta
cluster_289	AT4G31750.1	A.thaliana	CARHR239650.1	C.hirsuta
cluster_9364	AT4G31720.2	A.thaliana	CARHR239610.1	C.hirsuta
cluster_343	AT4G31600.1	A.thaliana	CARHR239480.1	C.hirsuta
cluster_343	AT4G31590.1	A.thaliana	CARHR239470.1	C.hirsuta
cluster_7361	AT4G31540.1	A.thaliana	CARHR239420.1	C.hirsuta
cluster_11780	AT4G31530.2	A.thaliana	CARHR239410.1	C.hirsuta
cluster_9365	AT4G31460.1	A.thaliana	CARHR239350.1	C.hirsuta
cluster_3394	AT4G31440.1	A.thaliana	CARHR239320.1	C.hirsuta
cluster_8636	AT4G31410.1	A.thaliana	CARHR239290.1	C.hirsuta
cluster_6860	AT4G31400.1	A.thaliana	CARHR239280.1	C.hirsuta
cluster_11782	AT4G31390.1	A.thaliana	CARHR239270.1	C.hirsuta
cluster_518	AT4G31340.1	A.thaliana	CARHR239220.1	C.hirsuta
cluster_257	AT4G31310.1	A.thaliana	CARHR239180.1	C.hirsuta
cluster_3395	AT4G31290.1	A.thaliana	CARHR239160.1	C.hirsuta
cluster_10794	AT4G31200.2	A.thaliana	CARHR239100.1	C.hirsuta
cluster_403	AT4G31180.1	A.thaliana	CARHR239090.1	C.hirsuta
cluster_9366	AT4G31160.1	A.thaliana	CARHR239070.1	C.hirsuta
cluster_11783	AT4G31150.1	A.thaliana	CARHR239060.1	C.hirsuta
cluster_5710	AT4G31130.1	A.thaliana	CARHR239040.1	C.hirsuta
cluster_2034	AT4G31120.1	A.thaliana	CARHR239030.1	C.hirsuta
cluster_4375	AT4G31080.2	A.thaliana	CARHR238990.1	C.hirsuta
cluster_11784	AT4G31070.1	A.thaliana	CARHR238980.1	C.hirsuta
cluster_2256	AT4G31050.1	A.thaliana	CARHR238960.1	C.hirsuta
cluster_9367	AT4G31010.1	A.thaliana	CARHR171470.1	C.hirsuta
cluster_3613	AT4G30996.1	A.thaliana	CARHR238920.1	C.hirsuta
cluster_7362	AT4G30950.1	A.thaliana	CARHR238850.1	C.hirsuta
cluster_11785	AT4G30880.1	A.thaliana	CARHR238780.1	C.hirsuta
cluster_4938	AT4G30870.1	A.thaliana	CARHR238770.1	C.hirsuta
cluster_1340	AT4G30840.1	A.thaliana	CARHR238700.1	C.hirsuta
cluster_11786	AT4G30825.1	A.thaliana	CARHR238690.1	C.hirsuta
cluster_9368	AT4G30820.1	A.thaliana	CARHR238660.1	C.hirsuta
cluster_1235	AT4G30810.1	A.thaliana	CARHR238650.1	C.hirsuta
cluster_7363	AT4G30790.1	A.thaliana	CARHR238630.1	C.hirsuta
cluster_2703	AT4G30780.1	A.thaliana	CARHR238620.1	C.hirsuta
cluster_11787	AT4G30720.1	A.thaliana	CARHR238600.1	C.hirsuta
cluster_6551	AT4G30700.1	A.thaliana	CARHR238580.1	C.hirsuta
cluster_3516	AT4G30690.1	A.thaliana	CARHR238570.1	C.hirsuta
cluster_1309	AT4G30610.1	A.thaliana	CARHR238480.1	C.hirsuta
cluster_7364	AT4G30600.1	A.thaliana	CARHR238470.1	C.hirsuta
cluster_11788	AT4G30580.1	A.thaliana	CARHR238450.1	C.hirsuta
cluster_5051	AT4G30490.1	A.thaliana	CARHR238380.1	C.hirsuta
cluster_5711	AT4G30480.2	A.thaliana	CARHR238370.1	C.hirsuta
cluster_2874	AT4G30470.1	A.thaliana	CARHR238360.1	C.hirsuta
cluster_369	AT4G30440.1	A.thaliana	CARHR238340.1	C.hirsuta
cluster_70	AT4G30360.1	A.thaliana	CARHR238260.1	C.hirsuta
cluster_9369	AT4G30320.1	A.thaliana	CARHR238230.1	C.hirsuta
cluster_11791	AT4G30310.2	A.thaliana	CARHR238220.1	C.hirsuta
cluster_4686	AT4G30260.1	A.thaliana	CARHR238170.1	C.hirsuta
cluster_2114	AT4G30160.2	A.thaliana	CARHR238060.1	C.hirsuta
cluster_3127	AT4G30020.1	A.thaliana	CARHR237940.1	C.hirsuta
cluster_7365	AT4G30010.1	A.thaliana	CARHR237930.1	C.hirsuta
cluster_5053	AT4G29960.1	A.thaliana	CARHR237880.1	C.hirsuta
cluster_9371	AT4G29930.3	A.thaliana	CARHR237850.1	C.hirsuta
cluster_107	AT4G29900.1	A.thaliana	CARHR237800.1	C.hirsuta
cluster_5521	AT4G29870.1	A.thaliana	CARHR237780.1	C.hirsuta
cluster_7367	AT4G29860.1	A.thaliana	CARHR237760.1	C.hirsuta
cluster_2153	AT4G29840.1	A.thaliana	CARHR237740.1	C.hirsuta
cluster_9372	AT4G29820.1	A.thaliana	CARHR237720.1	C.hirsuta
cluster_3052	AT4G29810.2	A.thaliana	CARHR237710.1	C.hirsuta
cluster_3283	AT4G29790.1	A.thaliana	CARHR237690.1	C.hirsuta
cluster_9373	AT4G29720.1	A.thaliana	CARHR237570.1	C.hirsuta
cluster_11793	AT4G29590.1	A.thaliana	CARHR237420.1	C.hirsuta
cluster_9374	AT4G29540.2	A.thaliana	CARHR237370.1	C.hirsuta
cluster_11794	AT4G29530.1	A.thaliana	CARHR237360.1	C.hirsuta
cluster_6713	AT4G29520.1	A.thaliana	CARHR237350.1	C.hirsuta
cluster_3102	AT4G29510.1	A.thaliana	CARHR237340.1	C.hirsuta
cluster_2140	AT4G29490.1	A.thaliana	CARHR237320.1	C.hirsuta
cluster_732	AT4G29430.1	A.thaliana	CARHR237250.1	C.hirsuta
cluster_11796	AT4G29420.1	A.thaliana	CARHR237240.1	C.hirsuta
cluster_732	AT4G29410.1	A.thaliana	CARHR237230.1	C.hirsuta
cluster_7246	AT4G29380.1	A.thaliana	CARHR237190.1	C.hirsuta
cluster_3711	AT4G29330.1	A.thaliana	CARHR237120.1	C.hirsuta
cluster_1825	AT4G29260.1	A.thaliana	CARHR237010.1	C.hirsuta
cluster_519	AT4G29190.1	A.thaliana	CARHR236920.1	C.hirsuta
cluster_10565	AT4G29170.1	A.thaliana	CARHR236900.1	C.hirsuta
cluster_1247	AT4G29110.1	A.thaliana	CARHR236840.1	C.hirsuta
cluster_7915	AT4G29080.1	A.thaliana	CARHR236820.1	C.hirsuta
cluster_2750	AT4G29040.1	A.thaliana	CARHR236780.1	C.hirsuta
cluster_5604	AT4G29010.1	A.thaliana	CARHR236740.1	C.hirsuta
cluster_11800	AT4G28980.2	A.thaliana	CARHR236710.1	C.hirsuta
cluster_6272	AT4G28940.1	A.thaliana	CARHR236690.1	C.hirsuta
cluster_18	AT4G28880.1	A.thaliana	CARHR236660.1	C.hirsuta
cluster_7368	AT4G28830.1	A.thaliana	CARHR236620.1	C.hirsuta
cluster_1710	AT4G28760.1	A.thaliana	CARHR236550.1	C.hirsuta
cluster_4377	AT4G28750.1	A.thaliana	CARHR236540.1	C.hirsuta
cluster_3397	AT4G28730.1	A.thaliana	CARHR236520.1	C.hirsuta
cluster_244	AT4G28720.1	A.thaliana	CARHR236510.1	C.hirsuta
cluster_11801	AT4G28590.1	A.thaliana	CARHR236380.1	C.hirsuta
cluster_1761	AT4G28570.1	A.thaliana	CARHR236360.1	C.hirsuta
cluster_18	AT4G28540.1	A.thaliana	CARHR236320.1	C.hirsuta
cluster_985	AT4G28520.1	A.thaliana	CARHR236300.1	C.hirsuta
cluster_1044	AT4G28510.1	A.thaliana	CARHR236290.1	C.hirsuta
cluster_318	AT4G28490.1	A.thaliana	CARHR236270.1	C.hirsuta
cluster_176	AT4G28480.1	A.thaliana	CARHR236250.1	C.hirsuta
cluster_1639	AT4G28390.1	A.thaliana	CARHR236130.1	C.hirsuta
cluster_11803	AT4G28380.1	A.thaliana	CARHR236120.1	C.hirsuta
cluster_6798	AT4G28330.1	A.thaliana	CARHR236040.1	C.hirsuta
cluster_3115	AT4G28320.1	A.thaliana	CARHR236020.1	C.hirsuta
cluster_5713	AT4G28300.1	A.thaliana	CARHR236010.1	C.hirsuta
cluster_7369	AT4G28270.1	A.thaliana	CARHR235980.1	C.hirsuta
cluster_9378	AT4G28260.1	A.thaliana	CARHR235970.1	C.hirsuta
cluster_3529	AT4G28250.1	A.thaliana	CARHR235960.1	C.hirsuta
cluster_11804	AT4G28230.1	A.thaliana	CARHR235940.1	C.hirsuta
cluster_3803	AT4G28190.2	A.thaliana	CARHR235900.1	C.hirsuta
cluster_8035	AT4G28100.1	A.thaliana	CARHR235820.1	C.hirsuta
cluster_7370	AT4G28040.1	A.thaliana	CARHR235740.1	C.hirsuta
cluster_11807	AT4G28020.1	A.thaliana	CARHR235700.1	C.hirsuta
cluster_1094	AT4G28000.1	A.thaliana	CARHR235690.1	C.hirsuta
cluster_11808	AT4G27800.1	A.thaliana	CARHR235530.1	C.hirsuta
cluster_1826	AT4G27760.1	A.thaliana	CARHR235490.1	C.hirsuta
cluster_6815	AT4G27700.1	A.thaliana	CARHR235430.1	C.hirsuta
cluster_1095	AT4G27680.1	A.thaliana	CARHR235410.1	C.hirsuta
cluster_2929	AT4G27650.1	A.thaliana	CARHR235350.1	C.hirsuta
cluster_2650	AT4G27540.1	A.thaliana	CARHR235220.1	C.hirsuta
cluster_11809	AT4G27510.1	A.thaliana	CARHR235190.1	C.hirsuta
cluster_9382	AT4G27490.1	A.thaliana	CARHR235170.1	C.hirsuta
cluster_130	AT4G27480.1	A.thaliana	CARHR235160.1	C.hirsuta
cluster_1483	AT4G27440.1	A.thaliana	CARHR235120.1	C.hirsuta
cluster_1555	AT4G27430.1	A.thaliana	CARHR235100.1	C.hirsuta
cluster_6	AT4G27410.3	A.thaliana	CARHR235080.1	C.hirsuta
cluster_1402	AT4G27340.1	A.thaliana	CARHR234990.1	C.hirsuta
cluster_330	AT4G27260.1	A.thaliana	CARHR234900.1	C.hirsuta
cluster_135	AT4G27230.1	A.thaliana	CARHR234870.1	C.hirsuta
cluster_957	AT4G27120.1	A.thaliana	CARHR234770.1	C.hirsuta
cluster_924	AT4G27100.1	A.thaliana	CARHR234750.1	C.hirsuta
cluster_2117	AT4G27090.1	A.thaliana	CARHR255990.1	C.hirsuta
cluster_1498	AT4G27080.2	A.thaliana	CARHR234730.1	C.hirsuta
cluster_1803	AT4G27030.1	A.thaliana	CARHR234700.1	C.hirsuta
cluster_4755	AT4G26990.1	A.thaliana	CARHR234600.1	C.hirsuta
cluster_784	AT4G26970.1	A.thaliana	CARHR234580.1	C.hirsuta
cluster_9385	AT4G26965.1	A.thaliana	CARHR234570.1	C.hirsuta
cluster_164	AT4G26940.1	A.thaliana	CARHR234540.1	C.hirsuta
cluster_9387	AT4G26900.1	A.thaliana	CARHR234510.1	C.hirsuta
cluster_2930	AT4G26850.1	A.thaliana	CARHR234470.1	C.hirsuta
cluster_1534	AT4G26840.1	A.thaliana	CARHR234460.1	C.hirsuta
cluster_4379	AT4G26790.1	A.thaliana	CARHR234410.1	C.hirsuta
cluster_1369	AT4G26770.1	A.thaliana	CARHR234390.1	C.hirsuta
cluster_2337	AT4G26760.1	A.thaliana	CARHR234380.1	C.hirsuta
cluster_8058	AT4G26750.1	A.thaliana	CARHR234370.1	C.hirsuta
cluster_4380	AT2G16030.1	A.thaliana	CARHR234350.1	C.hirsuta
cluster_9	AT4G26690.1	A.thaliana	CARHR234300.1	C.hirsuta
cluster_2085	AT4G26650.1	A.thaliana	CARHR234250.1	C.hirsuta
cluster_3502	AT4G26600.1	A.thaliana	CARHR234180.1	C.hirsuta
cluster_345	AT4G26570.2	A.thaliana	CARHR234150.1	C.hirsuta
cluster_1966	AT4G26550.1	A.thaliana	CARHR234130.1	C.hirsuta
cluster_382	AT4G26530.1	A.thaliana	CARHR234110.1	C.hirsuta
cluster_1966	AT4G26500.1	A.thaliana	CARHR234090.1	C.hirsuta
cluster_1552	AT4G26480.1	A.thaliana	CARHR234060.1	C.hirsuta
cluster_7373	AT4G26470.1	A.thaliana	CARHR234050.1	C.hirsuta
cluster_9388	AT4G26450.1	A.thaliana	CARHR234010.1	C.hirsuta
cluster_7375	AT4G26370.1	A.thaliana	CARHR233930.1	C.hirsuta
cluster_300	AT4G26270.1	A.thaliana	CARHR233820.1	C.hirsuta
cluster_894	AT4G26230.1	A.thaliana	CARHR233780.1	C.hirsuta
cluster_174	AT4G26200.1	A.thaliana	CARHR233740.1	C.hirsuta
cluster_8739	AT4G26180.1	A.thaliana	CARHR233710.1	C.hirsuta
cluster_18	AT4G26100.1	A.thaliana	CARHR233620.1	C.hirsuta
cluster_525	AT4G26080.1	A.thaliana	CARHR233590.1	C.hirsuta
cluster_11811	AT4G26020.2	A.thaliana	CARHR233540.1	C.hirsuta
cluster_7376	AT4G26000.1	A.thaliana	CARHR233510.1	C.hirsuta
cluster_74	AT4G25960.1	A.thaliana	CARHR233470.1	C.hirsuta
cluster_9389	AT4G25950.1	A.thaliana	CARHR233460.1	C.hirsuta
cluster_739	AT4G25940.1	A.thaliana	CARHR233450.1	C.hirsuta
cluster_4382	AT4G25840.1	A.thaliana	CARHR233300.1	C.hirsuta
cluster_8293	AT4G25780.1	A.thaliana	CARHR233230.1	C.hirsuta
cluster_6274	AT4G25730.1	A.thaliana	CARHR233180.1	C.hirsuta
cluster_9390	AT4G25720.1	A.thaliana	CARHR233170.1	C.hirsuta
cluster_3893	AT4G25700.1	A.thaliana	CARHR233160.1	C.hirsuta
cluster_1679	AT4G25630.1	A.thaliana	CARHR233050.1	C.hirsuta
cluster_3401	AT4G25600.1	A.thaliana	CARHR233020.1	C.hirsuta
cluster_5714	AT4G25550.1	A.thaliana	CARHR232970.1	C.hirsuta
cluster_11149	AT4G25540.1	A.thaliana	CARHR232960.1	C.hirsuta
cluster_8485	AT4G25450.1	A.thaliana	CARHR232880.1	C.hirsuta
cluster_590	AT4G25420.1	A.thaliana	CARHR232830.1	C.hirsuta
cluster_4384	AT4G25370.1	A.thaliana	CARHR232780.1	C.hirsuta
cluster_1178	AT4G25340.1	A.thaliana	CARHR232750.1	C.hirsuta
cluster_7377	AT4G25315.1	A.thaliana	CARHR232720.1	C.hirsuta
cluster_743	AT4G25240.1	A.thaliana	CARHR232650.1	C.hirsuta
cluster_1680	AT4G25230.1	A.thaliana	CARHR232640.1	C.hirsuta
cluster_736	AT4G25220.1	A.thaliana	CARHR232620.1	C.hirsuta
cluster_3894	AT4G25200.1	A.thaliana	CARHR232600.1	C.hirsuta
cluster_513	AT4G25160.1	A.thaliana	CARHR232550.1	C.hirsuta
cluster_6275	AT4G25140.1	A.thaliana	CARHR232530.1	C.hirsuta
cluster_633	AT4G25130.1	A.thaliana	CARHR232520.1	C.hirsuta
cluster_6765	AT4G25110.1	A.thaliana	CARHR232500.1	C.hirsuta
cluster_1282	AT4G25100.1	A.thaliana	CARHR232490.1	C.hirsuta
cluster_9392	AT4G25080.3	A.thaliana	CARHR232470.1	C.hirsuta
cluster_773	AT4G25070.2	A.thaliana	CARHR232460.1	C.hirsuta
cluster_6276	AT4G24990.1	A.thaliana	CARHR232380.1	C.hirsuta
cluster_891	AT4G24970.1	A.thaliana	CARHR232370.1	C.hirsuta
cluster_4385	AT4G24940.1	A.thaliana	CARHR232340.1	C.hirsuta
cluster_1236	AT4G24890.1	A.thaliana	CARHR232290.1	C.hirsuta
cluster_11815	AT4G24880.1	A.thaliana	CARHR232280.1	C.hirsuta
cluster_5335	AT4G24840.1	A.thaliana	CARHR232260.1	C.hirsuta
cluster_7380	AT4G24820.1	A.thaliana	CARHR232220.1	C.hirsuta
cluster_4386	AT4G24770.1	A.thaliana	CARHR232150.1	C.hirsuta
cluster_232	AT4G24760.1	A.thaliana	CARHR232140.1	C.hirsuta
cluster_11816	AT4G24750.1	A.thaliana	CARHR232120.1	C.hirsuta
cluster_4988	AT4G24710.1	A.thaliana	CARHR232090.1	C.hirsuta
cluster_7381	AT4G24690.1	A.thaliana	CARHR232070.1	C.hirsuta
cluster_9394	AT4G24620.1	A.thaliana	CARHR232010.1	C.hirsuta
cluster_6664	AT4G24610.2	A.thaliana	CARHR232000.1	C.hirsuta
cluster_4758	AT4G24590.1	A.thaliana	CARHR231990.1	C.hirsuta
cluster_2196	AT4G24560.1	A.thaliana	CARHR231960.1	C.hirsuta
cluster_1131	AT4G24520.1	A.thaliana	CARHR231920.1	C.hirsuta
cluster_4911	AT4G24490.1	A.thaliana	CARHR231880.1	C.hirsuta
cluster_209	AT4G24480.1	A.thaliana	CARHR231870.1	C.hirsuta
cluster_11818	AT4G24460.1	A.thaliana	CARHR231850.1	C.hirsuta
cluster_2572	AT4G24450.1	A.thaliana	CARHR231840.1	C.hirsuta
cluster_2898	AT4G24310.1	A.thaliana	CARHR231730.1	C.hirsuta
cluster_6048	AT4G24290.2	A.thaliana	CARHR231720.1	C.hirsuta
cluster_9396	AT4G24270.2	A.thaliana	CARHR231700.1	C.hirsuta
cluster_9397	AT4G24210.1	A.thaliana	CARHR231630.1	C.hirsuta
cluster_327	AT4G24190.1	A.thaliana	CARHR231600.1	C.hirsuta
cluster_4963	AT4G24140.1	A.thaliana	CARHR231540.1	C.hirsuta
cluster_9398	AT4G24130.1	A.thaliana	CARHR231530.1	C.hirsuta
cluster_934	AT4G24120.1	A.thaliana	CARHR231520.1	C.hirsuta
cluster_2818	AT4G24050.1	A.thaliana	CARHR231450.1	C.hirsuta
cluster_1602	AT4G24020.1	A.thaliana	CARHR231430.1	C.hirsuta
cluster_9399	AT4G24015.1	A.thaliana	CARHR231420.1	C.hirsuta
cluster_10634	AT4G23940.1	A.thaliana	CARHR231350.1	C.hirsuta
cluster_9400	AT4G23930.1	A.thaliana	CARHR231360.1	C.hirsuta
cluster_9401	AT4G23895.1	A.thaliana	CARHR231300.1	C.hirsuta
cluster_1313	AT4G23850.1	A.thaliana	CARHR231230.1	C.hirsuta
cluster_3563	AT4G23820.1	A.thaliana	CARHR231210.1	C.hirsuta
cluster_4365	AT4G23790.1	A.thaliana	CARHR231180.1	C.hirsuta
cluster_902	AT4G23700.1	A.thaliana	CARHR231090.1	C.hirsuta
cluster_2677	AT4G23660.3	A.thaliana	CARHR231030.1	C.hirsuta
cluster_9402	AT4G23620.2	A.thaliana	CARHR230980.1	C.hirsuta
cluster_4520	AT4G23560.1	A.thaliana	CARHR230940.1	C.hirsuta
cluster_2157	AT4G23550.1	A.thaliana	CARHR230930.1	C.hirsuta
cluster_418	AT4G23500.1	A.thaliana	CARHR230840.1	C.hirsuta
cluster_286	AT4G23490.1	A.thaliana	CARHR230810.1	C.hirsuta
cluster_1234	AT4G23470.1	A.thaliana	CARHR230800.1	C.hirsuta
cluster_9403	AT4G23440.1	A.thaliana	CARHR230770.1	C.hirsuta
cluster_430	AT4G23430.2	A.thaliana	CARHR230760.1	C.hirsuta
cluster_66	AT4G23400.1	A.thaliana	CARHR230740.1	C.hirsuta
cluster_3	AT4G23180.1	A.thaliana	CARHR230290.1	C.hirsuta
cluster_4731	AT4G23100.1	A.thaliana	CARHR230180.1	C.hirsuta
cluster_760	AT4G23070.1	A.thaliana	CARHR230130.1	C.hirsuta
cluster_3896	AT4G23010.3	A.thaliana	CARHR230070.1	C.hirsuta
cluster_6278	AT4G22980.1	A.thaliana	CARHR230040.1	C.hirsuta
cluster_1535	AT4G22970.1	A.thaliana	CARHR230010.1	C.hirsuta
cluster_3	AT4G22930.1	A.thaliana	CARHR229970.1	C.hirsuta
cluster_2044	AT4G22920.1	A.thaliana	CARHR229960.1	C.hirsuta
cluster_3619	AT4G22890.1	A.thaliana	CARHR229930.1	C.hirsuta
cluster_6279	AT4G22880.1	A.thaliana	CARHR229910.1	C.hirsuta
cluster_3383	AT4G22860.1	A.thaliana	CARHR229900.1	C.hirsuta
cluster_210	AT4G22810.1	A.thaliana	CARHR229840.1	C.hirsuta
cluster_5056	AT4G22790.1	A.thaliana	CARHR229790.1	C.hirsuta
cluster_1765	AT4G22780.1	A.thaliana	CARHR229770.1	C.hirsuta
cluster_4103	AT4G22730.1	A.thaliana	CARHR229650.1	C.hirsuta
cluster_1	AT4G22680.1	A.thaliana	CARHR229610.1	C.hirsuta
cluster_5982	AT4G22670.1	A.thaliana	CARHR229600.1	C.hirsuta
cluster_2317	AT4G22620.1	A.thaliana	CARHR229500.1	C.hirsuta
cluster_1599	AT4G22590.1	A.thaliana	CARHR229480.1	C.hirsuta
cluster_5716	AT4G22570.1	A.thaliana	CARHR229460.1	C.hirsuta
cluster_11829	AT4G22550.1	A.thaliana	CARHR229440.1	C.hirsuta
cluster_2905	AT4G22530.1	A.thaliana	CARHR229420.1	C.hirsuta
cluster_6875	AT4G22360.1	A.thaliana	CARHR229270.1	C.hirsuta
cluster_1369	AT4G22340.3	A.thaliana	CARHR229250.1	C.hirsuta
cluster_7388	AT4G22330.1	A.thaliana	CARHR229240.1	C.hirsuta
cluster_1886	AT4G22310.1	A.thaliana	CARHR229220.1	C.hirsuta
cluster_5057	AT4G22290.1	A.thaliana	CARHR229190.1	C.hirsuta
cluster_2934	AT4G22270.1	A.thaliana	CARHR229160.1	C.hirsuta
cluster_11830	AT4G22260.1	A.thaliana	CARHR229150.1	C.hirsuta
cluster_1589	AT4G22250.1	A.thaliana	CARHR229140.1	C.hirsuta
cluster_11831	AT4G22200.1	A.thaliana	CARHR229090.1	C.hirsuta
cluster_459	AT4G22150.1	A.thaliana	CARHR228980.1	C.hirsuta
cluster_10580	AT4G21960.1	A.thaliana	CARHR228770.1	C.hirsuta
