vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9
267,0.066132264529058,0.4910354435687025,3,1.0,1.3398751888605934e-151,3.024955692459801e-87,1.0,1.217425981150931e-49,0.0,5.417450312520637e-23,0.0,0.0,5.9114808195638854e-99
268,0.0701402805611222,0.3827442242260628,3,1.0,5.720736466018875e-138,5.007360363259049e-97,1.0,9.02183205411321e-43,0.0,1.259444426912644e-32,0.0,0.0,1.9017860829853324e-108
269,0.0741482965931863,0.3423468880628673,3,1.0,2.1003454053439e-132,4.7518426934976084e-101,1.0,4.248080602739882e-40,0.0,2.914200885268966e-36,0.0,0.0,2.9225339737270683e-110
270,0.0781563126252504,0.5295011643057064,3,1.0,1.160958213222613e-154,1.6713243310306422e-86,1.0,2.0340357337139963e-52,0.0,1.1592369164098026e-19,0.0,0.0,1.744534644066406e-88
271,0.0821643286573146,0.5968862238477419,3,0.9999999999999887,1.285351350373902e-162,4.935590519385945e-82,0.9999999999999887,4.735474243177699e-57,0.0,1.139546929372247e-14,0.0,0.0,1.2107873047190783e-79
272,0.0861723446893787,0.7224005428571852,3,0.9999993426975451,2.2600020345441233e-178,1.964651199148295e-73,0.9999993426975451,7.694907420116927e-66,0.0,6.573024548468204e-07,0.0,0.0,1.9345930787990792e-65
273,0.0901803607214428,0.4408052555428697,3,1.0,1.5380622884222586e-141,1.536955460975629e-95,1.0,2.3806288004992177e-46,0.0,3.041754985667637e-26,0.0,0.0,1.0409724464605891e-90
274,0.094188376753507,0.6137718993264161,3,0.9999999999998036,3.647472530453312e-163,3.936532923235684e-83,0.9999999999998036,1.6856919445516724e-58,0.0,1.963761515412372e-13,0.0,0.0,2.5061786567645247e-72
275,0.0981963927855711,0.5457955039258152,3,1.0,1.234644825013352e-153,7.385377761233173e-89,1.0,1.184417942980802e-53,0.0,7.894415372925472e-18,0.0,0.0,1.3204610531560471e-76
276,0.1022044088176352,0.661602669809441,3,0.999999999813588,2.2619836987896883e-168,3.377873979536815e-81,0.999999999813588,4.417899444367119e-62,0.0,1.8641199538031593e-10,0.0,0.0,2.3108517304368995e-64
277,0.1062124248496994,0.5012693612030656,3,1.0,2.5236326256630495e-146,2.372236277574201e-93,1.0,3.023296130443952e-50,0.0,1.725598998568589e-20,0.0,0.0,2.4921780140168066e-76
278,0.1102204408817635,0.53746901140563,3,1.0,2.220583329857011e-150,2.485932966212093e-91,1.0,8.058045105179976e-53,0.0,9.881803246550135e-18,0.0,0.0,3.639260004854118e-71
279,0.1142284569138276,0.5955977735200764,3,0.999999999999927,1.659578618942152e-157,7.194863387126698e-88,0.999999999999927,4.033454187648372e-57,0.0,7.305118481828701e-14,0.0,0.0,2.081305453664461e-64
280,0.1182364729458917,0.6827449853876216,3,0.9999999948088534,7.672000743505533e-169,1.2464495454330907e-82,0.9999999948088534,8.888730521662115e-64,0.0,5.1911466900878744e-09,0.0,0.0,1.1541692385972155e-55
281,0.1222444889779559,0.6434725024008523,3,0.9999999999190657,1.1000395491089923e-162,7.105697669891662e-86,0.9999999999190657,1.1459901879289403e-60,0.0,8.093423474722311e-11,0.0,0.0,6.261011674438818e-57
282,0.12625250501002,0.7653739080633014,3,0.9999711512506203,2.850095797784747e-179,1.0741758462976279e-78,0.9999711512506203,2.707572265470396e-70,0.0,2.8848749379663458e-05,0.0,0.0,3.5191155799267685e-46
283,0.1302605210420839,0.8122397562807779,3,0.998678320054805,1.8990874737379128e-185,1.5925860052012704e-76,0.998678320054805,4.2072832335631684e-74,0.0,0.0013216799451950584,0.0,0.0,2.391888376063893e-41
284,0.1342685370741481,0.7950300270345467,3,0.9995834830893551,2.3940593464342008e-182,2.7722992650824273e-78,0.9995834830893551,1.0048559457442375e-72,0.0,0.0004165169106449102,0.0,0.0,3.951636004456127e-41
285,0.1382765531062122,0.8930687172758549,3,0.8583196954837645,2.5799501781997307e-196,2.572449816858946e-73,0.8583196954837645,6.025491860343123e-81,0.0,0.1416803045162355,0.0,0.0,2.752497102280058e-33
286,0.1422845691382763,0.8128494995232086,3,0.9979511411023293,1.0270829047896899e-183,1.3616499707617428e-78,0.9979511411023293,3.473068150036595e-74,0.0,0.0020488588976706784,0.0,0.0,4.042366090939786e-37
287,0.1462925851703405,0.6977549184118061,3,0.9999994622703015,6.111626739723363e-166,6.803024943510913e-86,0.9999994622703015,2.3544150792264376e-64,0.0,5.37729698481551e-07,0.0,0.0,9.445929330783338e-43
288,0.1503006012024046,0.9191958412273132,3,0.7060068803204813,1.0732029878692585e-198,3.451054456613335e-74,0.7060068803204813,1.9824825115511557e-83,0.0,0.2939931196795187,0.0,0.0,3.0603243062583846e-28
289,0.1543086172344687,0.7762185406130947,3,0.9994061923442662,4.146129855817864e-176,1.741538919069147e-82,0.9994061923442662,8.458586288891043e-71,0.0,0.0005938076557337648,0.0,0.0,5.529230733454806e-35
290,0.1583166332665329,0.9114468945394952,3,0.7239600733990655,2.7628709245675556e-196,5.63576804572506e-76,0.7239600733990655,9.416348064371039e-83,0.0,0.27603992660093446,0.0,0.0,2.2674804747101917e-26
291,0.162324649298597,0.9779627157794144,6,0.5874509396053115,2.495222428802813e-206,1.6027960168415927e-73,0.41254906039468847,6.159835033243776e-89,0.0,0.5874509396053115,0.0,0.0,4.781681621340672e-22
292,0.1663326653306611,0.901509242243554,3,0.689677494235734,1.986216985402482e-193,9.00335360721384e-78,0.689677494235734,8.87297691633919e-82,0.0,0.310322505764266,0.0,0.0,1.465947954236041e-24
293,0.1703406813627253,0.7576431912144337,3,0.9974442199513229,5.6681435499268536e-170,1.9366263930707523e-85,0.9974442199513229,2.3638846291153007e-68,0.0,0.0025557800486769623,0.0,0.0,6.974152849461349e-30
294,0.1743486973947894,0.8156842505462976,3,0.9270068221115699,3.057361396535885e-178,5.504520416542047e-83,0.9270068221115699,1.753264271613278e-73,0.0,0.07299317788843,0.0,0.0,7.884713930336982e-26
295,0.1783567134268535,1.0062022551222904,6,0.648973556231171,1.8230499328634274e-208,6.124083896520778e-75,0.351026443768829,1.475024972225901e-91,0.0,0.648973556231171,0.0,0.0,5.842387883836831e-17
296,0.1823647294589176,0.8975233742881649,6,0.6773070070848871,3.837210427814584e-190,1.6909394205194217e-80,0.32269299291511294,3.3202852991337762e-81,0.0,0.6773070070848871,0.0,0.0,2.6439576290891223e-20
297,0.1863727454909818,0.9275118140172256,6,0.8156010993288132,1.8024040798970497e-194,6.923939166405317e-80,0.18439890067118678,3.9561611451485146e-84,0.0,0.8156010993288132,0.0,0.0,2.9638675441248837e-18
298,0.1903807615230459,0.9913604769446144,6,0.8206963719826992,3.095852639785102e-204,1.1862155275535375e-77,0.1793036280172951,3.7374246002681377e-90,0.0,0.8206963719826992,0.0,0.0,5.752361949925982e-15
299,0.19438877755511,0.995278765469944,6,0.8612866733135829,2.9988063281435275e-204,3.907491577712999e-78,0.13871332668636208,1.6778012912148348e-90,0.0,0.8612866733135829,0.0,0.0,5.504890704301672e-14
300,0.1983967935871742,0.9701994991091312,6,0.9386006174952373,1.2871083227050903e-199,5.167884843729268e-80,0.06139938250472148,3.39425366150066e-88,0.0,0.9386006174952373,0.0,0.0,4.121385978772225e-14
301,0.2024048096192383,0.9389235089908058,6,0.9774335406651625,5.947416767936843e-194,3.7303378432791613e-82,0.022566459334814118,2.831858376578448e-85,0.0,0.9774335406651625,0.0,0.0,2.3297214643320005e-14
302,0.2064128256513024,0.9377189579470396,6,0.9889387001248118,3.5929037331031696e-193,6.493271383161893e-83,0.011061299875053832,3.482425295956281e-85,0.0,0.9889387001248118,0.0,0.0,1.3437347244502475e-13
303,0.2104208416833666,1.0378692725891052,6,0.9099123885805128,1.5838987413158527e-208,1.1883798584423765e-78,0.09008760930256907,3.135032163307915e-94,0.0,0.9099123885805128,0.0,0.0,2.1169181376147244e-09
304,0.2144288577154307,1.0194132149161097,6,0.9735690742952372,4.92947195372998e-205,2.7127284770138374e-80,0.026430923734050638,1.258434213940674e-92,0.0,0.9735690742952372,0.0,0.0,1.9707121248900354e-09
305,0.2184368737474948,0.9598155557943702,6,0.9983081766554737,5.368201587596432e-195,5.4515022710403815e-84,0.001691823244658318,2.5341422007193965e-87,0.0,0.9983081766554737,0.0,0.0,9.986791961986648e-11
306,0.222444889779559,1.0716187186386326,6,0.9006851274226746,6.898661883143189e-212,8.764596243838782e-79,0.09931216061148186,5.182783956331739e-97,0.0,0.9006851274226746,0.0,0.0,2.7119658436012688e-06
307,0.2264529058116231,0.9787525075512032,6,0.9994294231833498,7.582218542881488e-197,1.889138152541393e-84,0.0005705695922744564,4.444279030284666e-89,0.0,0.9994294231833498,0.0,0.0,7.224375790087604e-09
308,0.2304609218436872,0.9243405385897476,6,0.9999684002224389,1.6528342952660135e-187,8.892747719566612e-88,3.159854137567848e-05,4.235758084167357e-84,0.0,0.9999684002224389,0.0,0.0,1.2361853078550322e-09
309,0.2344689378757514,0.9345247499767712,6,0.9999857860147889,1.3920791498183016e-188,5.216910880240838e-88,1.4204899989647655e-05,4.3668485603455876e-85,0.0,0.9999857860147889,0.0,0.0,9.085221490694529e-09
310,0.2384769539078155,0.9190808940057942,6,0.999997478747809,1.714588544179856e-185,1.941200307184051e-89,2.503423521003054e-06,1.1423854502207505e-83,0.0,0.999997478747809,0.0,0.0,1.7828670114273176e-08
311,0.2424849699398796,0.9770926206039554,6,0.9999894768942305,3.174055547356582e-194,2.6393610086134777e-87,9.26513761048977e-06,5.3380214822065525e-89,0.0,0.9999894768942305,0.0,0.0,1.2579681590896255e-06
312,0.2464929859719438,1.0984551766515769,6,0.9732195942218078,3.258756383479044e-212,4.1398741997858e-81,0.01170256932313045,5.306516709634738e-99,0.0,0.9732195942218078,0.0,0.0,0.015077836455061718
313,0.2505010020040079,0.9355874309208654,6,0.9999980414687663,2.001982484430788e-186,8.987895836422632e-91,9.801476100787885e-08,2.668646589601651e-85,0.0,0.9999980414687663,0.0,0.0,1.8605164726556374e-06
314,0.254509018036072,1.0146767650604356,6,0.9997278634678313,2.5638884822057745e-198,2.3773775118198493e-87,2.8009481863032092e-06,2.848363779072865e-92,0.0,0.9997278634678313,0.0,0.0,0.00026933558398251094
315,0.2585170340681362,0.9460333144034536,6,0.9999724001728745,6.214055832214036e-187,1.1710930299360477e-91,1.011876868089247e-08,2.6332534796313026e-86,0.0,0.9999724001728745,0.0,0.0,2.7589708356744744e-05
316,0.2625250501002003,0.9760802490591602,6,0.9997433774782576,4.132163773832893e-191,8.319260672560782e-91,1.5278851099438667e-08,5.407122267511841e-89,0.0,0.9997433774782576,0.0,0.0,0.00025660724289128337
317,0.2665330661322644,0.8738059930527997,6,0.9999650249087626,5.061431672247653e-174,1.7466194769653853e-96,1.0174486301900849e-11,1.3017232533931767e-79,0.0,0.9999650249087626,0.0,0.0,3.4975081062957606e-05
318,0.2705410821643286,0.9740398124926812,6,0.9986080151068609,1.3193243632846034e-189,2.730527122502991e-92,6.980690770944539e-10,7.533706554282226e-89,0.0,0.9986080151068609,0.0,0.0,0.001391984195070123
319,0.2745490981963927,0.9726311402217174,6,0.9970303654958337,8.571948500712915e-189,4.7149678181775855e-93,1.318481991907099e-10,9.589297658808468e-89,0.0,0.9970303654958337,0.0,0.0,0.0029696343723182197
320,0.2785571142284568,1.027168679489984,6,0.9516060079556035,1.18516154599716e-196,1.0471854468766686e-90,2.4472007402726176e-09,2.415298033895362e-93,0.0,0.9516060079556035,0.0,0.0,0.0483939895971957
321,0.282565130260521,0.9970022159599744,6,0.9727894913222783,2.061885750019407e-191,4.27711065721268e-93,3.653899543989238e-11,7.413875748461971e-91,0.0,0.9727894913222783,0.0,0.0,0.027210508641182678
322,0.2865731462925851,0.8778415450952407,6,0.9943577226815493,8.099956262042944e-172,7.068718679273222e-100,8.689826148549438e-16,3.190693561866705e-80,0.0,0.9943577226815493,0.0,0.0,0.005642277318449781
323,0.2905811623246492,1.0544044615182684,6,0.5923759308000902,3.7450490443590834e-199,2.814464736026535e-91,2.2791433663358575e-10,1.069958679605192e-95,0.0,0.5923759308000902,0.0,0.0,0.4076240689719954
324,0.2945891783567134,0.9778348798611444,6,0.9213917137398988,1.1305413745927972e-186,3.1684841768010806e-96,3.3620811903425476e-14,2.654232790854618e-89,0.0,0.9213917137398988,0.0,0.0,0.07860828626006745
325,0.2985971943887775,0.9696147225959832,6,0.8953225231009079,8.255903970218978e-185,2.2544871886844912e-97,2.300287912917431e-15,1.2425704668031854e-88,0.0,0.8953225231009079,0.0,0.0,0.10467747689908985
326,0.3026052104208416,0.9451364361171132,6,0.8823915017146402,2.2212251497026618e-180,2.1788313881265966e-99,3.292084257145227e-17,1.5136786391988912e-86,0.0,0.8823915017146402,0.0,0.0,0.11760849828535969
327,0.3066132264529058,0.8959783825727238,6,0.836479939132741,5.862523109708478e-172,1.2640373875516465e-102,5.332044552976427e-20,3.4072041452291687e-82,0.0,0.836479939132741,0.0,0.0,0.16352006086725898
328,0.3106212424849699,0.9457566628830298,6,0.7635333476298428,2.3225049663760037e-179,8.526270186727101e-101,4.2884560242287745e-19,1.040310488379705e-86,0.0,0.7635333476298428,0.0,0.0,0.23646665237015718
329,0.314629258517034,0.956724340891578,6,0.6898207263980345,1.5544918373201757e-180,6.263788286180717e-101,1.2747826295055318e-19,1.0194938249892816e-87,0.0,0.6898207263980345,0.0,0.0,0.31017927360196557
330,0.3186372745490982,0.7686878168885511,9,0.9618588408514634,2.2836455050249432e-150,8.979827577957357e-112,1.375303994372523e-28,2.950769545752594e-71,0.0,0.03814115914853676,0.0,0.0,0.9618588408514634
331,0.3226452905811623,0.8545247196042375,9,0.7196980959976432,2.3227776434833612e-163,6.323912077260069e-108,3.2027451826114435e-26,5.730930806727266e-79,0.0,0.28030190400235677,0.0,0.0,0.7196980959976432
332,0.3266533066132264,0.8658467092559813,9,0.7429242151451715,1.118438303439708e-164,3.9042307598003935e-108,5.5769420196671235e-27,4.057037276488582e-80,0.0,0.25707578485482857,0.0,0.0,0.7429242151451715
333,0.3306613226452906,0.8947909802074252,9,0.6683502182253134,1.1179911352096648e-168,2.7083952269125174e-107,7.894202768848941e-27,1.0439153195078482e-82,0.0,0.33164978177468674,0.0,0.0,0.6683502182253134
334,0.3346693386773545,0.9572626367287096,6,0.5199647856546532,8.989733109556955e-178,1.9633486432308253e-104,8.215893235266728e-25,5.563845322021721e-88,0.0,0.5199647856546532,0.0,0.0,0.48003521434534674
335,0.3386773547094186,0.7870124019016053,9,0.9942833132049499,1.6403968620241485e-151,1.6222177567800933e-115,2.956166104255158e-35,2.684330250322661e-74,0.0,0.005716686795050088,0.0,0.0,0.9942833132049499
336,0.3426853707414827,0.7953303896985902,9,0.9938881212469013,2.5367168568329495e-152,7.387412896742661e-116,2.89430658779714e-36,3.649681139847072e-75,0.0,0.006111878753098698,0.0,0.0,0.9938881212469013
337,0.3466933867735469,0.7800506531026071,9,0.9980507844821316,1.1288678342173546e-149,9.73624682433117e-118,1.0885267433182762e-38,3.3580502397725016e-74,0.0,0.0019492155178683721,0.0,0.0,0.9980507844821316
338,0.350701402805611,0.742296543832802,9,0.9998715416875278,7.626569655340154e-144,3.351197658484512e-121,1.2350088275231978e-42,1.3509109258358167e-71,0.0,0.00012845831247220346,0.0,0.0,0.9998715416875278
339,0.3547094188376751,0.7634978057255387,9,0.9995960258555088,2.018181233051287e-146,1.4007385212627076e-120,7.772537427343791e-43,2.3673436434496707e-73,0.0,0.00040397414449117156,0.0,0.0,0.9995960258555088
340,0.3587174348697393,0.8372890873671943,9,0.9719369154591128,2.340283067362822e-156,3.774804363470167e-116,2.608107803996362e-39,8.68336183173901e-79,0.0,0.028063084540887184,0.0,0.0,0.9719369154591128
341,0.3627254509018034,0.6751783878594326,9,0.9999998060857546,2.7823021871547014e-133,9.215930159494178e-129,2.747116635021312e-52,1.6407984850724896e-67,0.0,1.9391424546418992e-07,0.0,0.0,0.9999998060857546
342,0.3667334669338675,0.7770890651744506,9,0.9993220620955825,8.161381484372758e-147,5.756918589518086e-122,1.5983845075134077e-46,1.0539075246323171e-74,0.0,0.0006779379044174796,0.0,0.0,0.9993220620955825
343,0.3707414829659317,0.5896193300833359,9,0.9999999999897343,4.925587315490159e-121,2.881301962664492e-137,2.1172513526466265e-62,2.772784368826099e-62,0.0,1.026569638003775e-11,0.0,0.0,0.9999999999897343
344,0.3747494989979958,0.6633118117816774,9,0.9999999749592188,1.9668384037919344e-130,2.45192366376791e-132,1.420062399210002e-58,2.1576199629560276e-67,0.0,2.5040781271080277e-08,0.0,0.0,0.9999999749592188
345,0.3787575150300599,0.6638579296934819,9,0.9999999783055153,4.767420988710142e-130,3.871708949016266e-133,2.41431179027709e-60,1.2937537162246578e-67,0.0,2.169448464492426e-08,0.0,0.0,0.9999999783055153
346,0.3827655310621241,0.8057663648838502,9,0.991617537512706,3.01289234212481e-148,1.8603208932198677e-122,2.948226356268493e-50,1.168221641379536e-76,0.0,0.008382462487294044,0.0,0.0,0.991617537512706
347,0.3867735470941882,0.6309279126334753,9,0.9999999996095512,7.89979527865975e-125,1.5987578495918684e-137,8.152288406335986e-67,6.526062761877204e-66,0.0,3.904488576543385e-10,0.0,0.0,0.9999999996095512
348,0.3907815631262523,0.4575330773783761,9,1.0,1.2251703285390664e-102,1.7927472233249146e-153,4.104202054367196e-84,8.025366950118386e-56,0.0,7.492239178599035e-21,0.0,0.0,1.0
349,0.3947895791583165,0.4540400794493291,9,1.0,6.249426089033641e-102,7.890774787619046e-155,9.361411385348048e-87,5.269860905091168e-56,0.0,2.504488097973455e-21,0.0,0.0,1.0
350,0.3987975951903806,0.5966028551952541,9,0.9999999999963898,4.7922873026158475e-119,5.881479668353603e-143,1.0070255441775506e-75,2.193305107783519e-64,0.0,3.610196977190876e-12,0.0,0.0,0.9999999999963898
351,0.4028056112224447,0.6225348405303521,9,0.9999999998885575,1.0369723618831544e-121,2.0853010831457013e-141,3.2682306096281607e-75,5.942725824307699e-66,0.0,1.1144250610105062e-10,0.0,0.0,0.9999999998885575
352,0.4068136272545088,0.5826586787230165,9,0.999999999999518,2.5951686224894966e-116,8.315945938058041e-146,4.576690259842223e-81,6.839577249670098e-64,0.0,4.819885444153372e-13,0.0,0.0,0.999999999999518
353,0.410821643286573,0.5448664082722183,9,0.9999999999999983,2.83571021993086e-111,3.9842468074005005e-150,6.6140145315393625e-87,4.937306908864707e-62,0.0,1.7006895646855205e-15,0.0,0.0,0.9999999999999983
354,0.4148296593186371,0.6029431285758193,9,0.9999999999896984,1.3310299420027008e-117,2.1856150409795894e-145,5.275952639715465e-83,4.048339871814189e-65,0.0,1.0301637489499961e-11,0.0,0.0,0.9999999999896984
355,0.4188376753507012,0.4449732287064257,9,1.0,9.857698726360331e-99,1.7210394036811208e-161,1.0055556149018575e-101,2.1716845893121815e-57,0.0,6.323627114906823e-23,0.0,0.0,1.0
356,0.4228456913827654,0.5376019794941763,9,0.9999999999999994,8.056349882382847e-109,3.731292391287859e-153,4.916344096628068e-94,4.908599825150181e-62,0.0,5.771718159598548e-16,0.0,0.0,0.9999999999999994
357,0.4268537074148295,0.3130210306541579,9,1.0,2.515204702534651e-83,7.866014950978519e-177,4.367710497708055e-121,8.768083421014596e-52,0.0,9.950181082408484e-35,0.0,0.0,1.0
358,0.4308617234468936,0.3484781812110719,9,1.0,7.714067601487437e-87,3.9813676933712125e-174,9.466679514933001e-120,9.987694041157534e-54,0.0,1.4923154134602138e-31,0.0,0.0,1.0
359,0.4348697394789578,0.2533355831229663,9,1.0,2.155278970547464e-76,2.812533081526578e-185,2.2438074743037252e-133,5.886257598167047e-50,0.0,4.670478143375192e-41,0.0,0.0,1.0
360,0.4388777555110219,0.3526838278085802,9,1.0,1.6703939113164188e-86,1.4878095472363847e-175,1.8791749442134837e-124,1.7794814331508205e-54,0.0,2.350590715340507e-31,0.0,0.0,1.0
361,0.442885771543086,0.3475055117067311,9,1.0,1.5611049038839654e-85,5.122315910260603e-177,1.141704561267568e-127,1.6306942619605493e-54,0.0,6.512986493490994e-32,0.0,0.0,1.0
362,0.4468937875751502,0.3366467662564911,9,1.0,5.713787504311083e-84,4.2291267070321564e-179,1.3023086930771901e-131,2.5298444848338622e-54,0.0,5.1034449226150564e-33,0.0,0.0,1.0
363,0.4509018036072143,0.3085738551860886,9,1.0,1.1220093788068242e-80,3.945576007081516e-183,8.987365112178783e-138,1.6836977329295717e-53,0.0,6.923088379251721e-36,0.0,0.0,1.0
364,0.4549098196392784,0.2053309162879314,9,1.0,4.467368077686055e-70,6.723098632390468e-196,1.0434201820969884e-153,4.57703460848293e-50,0.0,3.657330184480383e-47,0.0,0.0,1.0
365,0.4589178356713426,0.240050642256145,9,1.0,4.340396197229721e-73,7.646121351726512e-193,3.961026398422551e-152,1.3190893818847223e-51,0.0,2.3449246571950642e-43,0.0,0.0,1.0
366,0.4629258517034067,0.111047022589159,9,1.0,1.5125561737682716e-60,3.5503366693374737e-209,3.591359360632142e-172,1.0530354138743701e-47,0.0,7.906516530163149e-59,5.3631754206214e-309,0.0,1.0
367,0.4669338677354708,0.3153275301797774,9,1.0,2.1355451587036112e-79,9.832315003616512e-186,1.1386920181488321e-147,1.6246369450815903e-54,0.0,3.5081157263198833e-35,0.0,0.0,1.0
368,0.470941883767535,0.1572747756972942,9,1.0,3.366904703289004e-64,1.1654100253147483e-205,3.592135616607076e-172,6.21398219954258e-50,0.0,2.2725009431751965e-53,1.00306514771233e-309,0.0,1.0
369,0.4749498997995991,0.1176344810309231,9,1.0,2.73104344011275e-60,1.4411330058440729e-211,8.107583252001281e-181,3.763809207073486e-49,0.0,1.7498460358261757e-58,2.3022094588691277e-297,0.0,1.0
370,0.4789579158316632,0.25894170493443,9,1.0,1.5341403429046826e-72,6.090372190355134e-195,8.500070909572269e-164,2.6237433042935143e-53,0.0,2.868257634497437e-41,5e-321,0.0,1.0
371,0.4829659318637274,0.0074442656081319,9,1.0,3.3882532223640297e-50,1.0074817493706855e-227,3.418738844199715e-203,4.261274587779632e-47,0.0,9.826242317437938e-74,2.150691128036754e-267,0.0,1.0
372,0.4869739478957915,-0.0082932142047352,9,1.0,1.1790776239011378e-48,6.622551477874184e-231,5.730927809559115e-209,3.3565790945185167e-47,0.0,3.417771904353861e-76,2.210952194786152e-260,0.0,1.0
373,0.4909819639278556,-0.0310659490298297,9,1.0,1.4432234726255091e-46,4.7777563036767786e-235,7.026794947171008e-216,3.5881176527099247e-47,0.0,9.926301763514121e-80,3.798503777168838e-252,0.0,1.0
374,0.4949899799599198,0.0260439751826282,9,1.0,6.725806988190809e-51,1.5746578356966636e-228,1.0647086200522941e-210,7.965416702764096e-49,0.0,1.5148082981295475e-71,8.876122904497554e-259,0.0,1.0
375,0.4989979959919839,0.0408262656412439,9,1.0,9.791397710496199e-52,1.4671462357145405e-227,8.250661512055183e-212,1.746546382436336e-49,0.0,1.6248279069617197e-69,2.0385259724689086e-257,0.0,1.0
376,0.503006012024048,0.0402878297968889,9,1.0,2.5903608671996136e-51,1.3105488977331525e-228,2.8945943511761877e-215,8.363675881357739e-50,0.0,1.1872295937569066e-69,3.1590457296497466e-253,0.0,1.0
377,0.5070140280561122,0.161703451614569,9,1.0,2.1508598751978326e-60,5.2098871180446546e-213,3.4090142390087755e-199,3.9265536368993606e-52,0.0,9.303480092320758e-53,8.999427580054978e-271,0.0,1.0
378,0.5110220440881763,-0.2491527977937346,9,1.0,1.9405201923104746e-29,2.1219536100676084e-271,4.429325862971799e-269,3.584856993632909e-46,0.0,1.95174390384217e-116,3.8808350845281784e-195,0.0,1.0
379,0.5150300601202404,-0.0455974995882839,9,1.0,1.0038106276762899e-43,1.6808950595104627e-243,1.4645297443376838e-239,1.7127977123462945e-49,0.0,9.191813130585621e-83,2.8991121109853855e-226,0.0,1.0
380,0.5190380761523046,-0.1639051392485292,9,1.0,4.4962867614191747e-35,1.4608683703638287e-261,5.740186391720029e-263,1.851437982916213e-48,0.0,3.36163788405279e-102,1.2109268200641567e-202,0.0,1.0
381,0.5230460921843687,-0.1912105753399102,9,1.0,5.258766993381937e-33,1.0190627297647582e-266,1.736096761207512e-271,1.1049534663786264e-48,0.0,4.462715246350086e-107,1.1808156027503719e-194,0.0,1.0
382,0.5270541082164328,-0.2187502967251272,9,1.0,5.512537519596163e-31,5.6292682438953543e-272,3.5049179541565705e-280,5.825555536412851e-49,0.0,4.139999975539437e-112,8.672303737917626e-187,0.0,1.0
383,0.531062124248497,-0.2666339840334456,9,1.0,9.581921328539709e-28,2.2432491818596347e-280,1.4279640046988106e-292,3.7461674415027856e-49,0.0,5.670519370417073e-121,6.832692595360075e-176,0.0,1.0
384,0.5350701402805611,-0.0838113242221745,9,1.0,3.638137877692986e-39,5.779914111192045e-254,2.8228829930727596e-264,8.467256481900446e-51,0.0,4.131631982586265e-89,4.468966487454042e-201,0.0,1.0
385,0.539078156312625,-0.1756918160088142,9,1.0,6.011417898277207e-33,7.672692035612149e-269,1.7549993361777248e-284,1.144053399378359e-50,0.0,6.737570799111181e-105,2.9875011527945903e-183,0.0,1.0
386,0.5430861723446891,-0.2655680673627526,9,1.0,3.1081419173103636e-27,8.602957709415179e-284,8.906190266750729e-305,8.325760170061287e-51,0.0,2.3563821759000066e-121,2.4225302618330098e-166,0.0,1.0
387,0.5470941883767533,-0.1835210407174393,9,1.0,8.668698379017104e-32,4.0908786748796616e-272,9.460298794903807e-294,1.9945345914962258e-51,0.0,2.0624321116268454e-106,3.72857237207339e-175,0.0,1.0
388,0.5511022044088174,-0.4365982522399826,9,1.0,2.1732464946376965e-17,2.10555307407e-313,0.0,7.600375763668352e-52,0.0,1.8195571435767357e-155,1.4710211075810448e-135,0.0,1.0
389,0.5551102204408815,-0.4458458427605675,9,0.9999999999999999,7.526611024340742e-17,3.00918275e-316,0.0,1.4670032622906808e-52,0.0,1.1048905867253266e-157,1.6319199285635988e-131,0.0,0.9999999999999999
390,0.5591182364729457,-0.5372051224316383,9,0.9999999999972213,2.778751088152989e-12,0.0,0.0,1.4103391458666138e-53,0.0,1.489806828643784e-177,1.8612343244086415e-116,0.0,0.9999999999972213
391,0.5631262525050098,-0.4422689607439404,9,0.9999999999999999,7.52300292095014e-17,2.763774e-318,0.0,6.897301097936447e-54,0.0,1.8390789045319714e-157,1.614027086731682e-126,0.0,0.9999999999999999
392,0.5671342685370739,-0.3964830248324228,9,1.0,6.425199267533525e-19,6.3832014632e-312,0.0,3.108921592519459e-54,0.0,4.208833198552097e-148,9.2484659792029e-130,0.0,1.0
393,0.5711422845691381,-0.4240336949643964,9,1.0,2.044100718157279e-17,9.79886e-318,0.0,5.486629125971448e-55,0.0,4.999790506998235e-154,2.2388343207634942e-123,0.0,1.0
394,0.5751503006012022,-0.4428843810276333,9,0.9999999999999998,2.289773445175013e-16,3.9e-322,0.0,1.0212222017927459e-55,0.0,3.339490726561296e-158,3.057705500610875e-118,0.0,0.9999999999999998
395,0.5791583166332663,-0.5899971991178546,9,0.9999999994379344,5.620656154726804e-10,0.0,0.0,7.235811639339882e-58,0.0,4.103202402243827e-191,1.0907770710400251e-97,0.0,0.9999999994379344
396,0.5831663326653305,-0.4348386283857064,9,0.9999999999999998,2.765033225276814e-16,4e-323,0.0,1.0160393754414191e-56,0.0,9.362405861191106e-157,9.197737780252456e-114,0.0,0.9999999999999998
397,0.5871743486973946,-0.501582660247806,9,0.9999999999997509,2.4914192258049735e-13,0.0,0.0,4.031293770315768e-58,0.0,1.5401870820774338e-171,3.0282461961849056e-103,0.0,0.9999999999997509
