vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9,posterior_component_10,posterior_component_11
268,0.0701402805611222,1.1430364082606312,6,0.9978485824034218,0.002151260922612613,0.0,3.1260407657332455e-97,0.0,0.0,0.9978485824034218,0.0,0.0,1.4555858872231838e-179,1.5667396558302521e-07,2.3777138147546013e-56
269,0.0741482965931863,1.1644857694428363,6,0.9992991722754495,0.0007008257655316168,0.0,9.123603045474134e-107,0.0,0.0,0.9992991722754495,0.0,0.0,1.6684156161841744e-191,1.959018894563104e-09,4.598804388756553e-58
270,0.0781563126252504,1.18212145555222,6,0.9995322518195154,0.00046774812053995186,0.0,1.4352303697244465e-114,0.0,0.0,0.9995322518195154,0.0,0.0,2.5168852247564073e-201,5.99445791794041e-11,2.932193237632246e-58
271,0.0821643286573146,1.1742882547343785,6,0.9934280526262691,0.006571945039773937,0.0,5.128067616744845e-109,0.0,0.0,0.9934280526262691,0.0,0.0,1.5403513277110566e-195,2.333956800234577e-09,1.5868556520205081e-49
272,0.0861723446893787,1.1706280619018912,6,0.9556787833681201,0.04432118382677416,0.0,1.4441979581304202e-105,0.0,9.43106720137425e-310,0.9556787833681201,0.0,0.0,3.4102513556989526e-192,3.280510580040888e-08,1.0642867767846796e-42
273,0.0901803607214428,1.2152774535752586,6,0.9979842341065636,0.0020157658931666067,0.0,2.933222326111532e-128,0.0,0.0,0.9979842341065636,0.0,0.0,2.5987542051742805e-219,2.6978403924623764e-13,9.095366666087593e-52
274,0.094188376753507,1.2217109870214728,6,0.9951075212633954,0.004892478736442136,0.0,2.0620696992849655e-130,0.0,1.71165060215e-313,0.9951075212633954,0.0,0.0,1.61948800853986e-222,1.6239074588430857e-13,3.340802781464556e-48
275,0.0981963927855711,1.198679351393844,6,0.8909323191424754,0.10906767990458388,0.0,4.035422639429515e-116,0.0,6.070161771789319e-280,0.8909323191424754,0.0,0.0,1.0388336626683647e-206,9.529407728725904e-10,6.109456775433307e-36
276,0.1022044088176352,1.2539084442802644,6,0.9931691106600611,0.006830889339938743,0.0,7.903419695199584e-146,0.0,9.6446905365339e-303,0.9931691106600611,0.0,0.0,1.3238689196828472e-241,1.3137492782789364e-16,3.278497458851047e-47
277,0.1062124248496994,1.2600771478962816,6,0.9842872692798302,0.01571273072016978,0.0,5.315933996388401e-148,0.0,1.7591687619555226e-290,0.9842872692798302,0.0,0.0,7.936606689171925e-245,7.62462855095743e-17,9.504422908567014e-44
278,0.1102204408817635,1.2493121541607672,6,0.9290694081793585,0.07093059182062979,0.0,2.8997347312355744e-140,0.0,5.389514005921899e-267,0.9290694081793585,0.0,0.0,8.661603631813793e-237,1.1752201957315972e-14,8.337793186138167e-36
279,0.1142284569138276,1.258251336570363,6,0.8941315844796623,0.1058684155203348,0.0,5.441469483237255e-144,0.0,2.5246444995269446e-257,0.8941315844796623,0.0,0.0,8.401268240649007e-242,2.993064868743589e-15,1.4925464988903837e-33
280,0.1182364729458917,1.2778544391573528,6,0.8857990687076714,0.11420093129232842,0.0,3.645940221776161e-154,0.0,8.888445566569988e-255,0.8857990687076714,0.0,0.0,4.071602669293291e-254,1.9080831966450147e-17,4.780133885327631e-34
281,0.1222444889779559,1.2597345259375736,6,0.7117232608594215,0.28827673914052615,0.0,9.948382386052619e-142,0.0,4.405529435526274e-228,0.7117232608594215,0.0,0.0,9.176077513761352e-241,5.240878209919094e-14,1.8371576697036894e-25
282,0.12625250501002,1.287846574849904,6,0.7373234220507967,0.2626765779492033,0.0,3.3244850635134064e-157,0.0,3.682343553720804e-231,0.7373234220507967,0.0,0.0,4.028613123812897e-259,1.430960195648597e-17,6.308791066010789e-28
283,0.1302605210420839,1.254558347007982,6,0.5351381286054552,0.46486187137893437,0.0,3.600929939874261e-135,0.0,2.524996442425832e-196,0.5351381286054552,0.0,0.0,8.252957001845647e-235,1.5610413151009205e-11,4.0846424932624675e-17
284,0.1342685370741481,1.3255785838617584,6,0.5489868328119257,0.4510131671880743,0.0,8.4318536681064e-178,0.0,2.6179561292327476e-225,0.5489868328119257,0.0,0.0,8.268757264716041e-284,3.5276359958943904e-22,2.4846290377507643e-28
285,0.1382765531062122,1.2873471110385413,6,0.5753346578989136,0.42466534210108164,0.0,6.87449686007245e-152,0.0,9.41342719293382e-189,0.5753346578989136,0.0,0.0,1.6700026400180178e-255,4.611526107524353e-15,5.0038873575772884e-17
286,0.1422845691382763,1.3592576045428422,1,0.7762126794626658,0.7762126794626658,0.0,6.849461680888981e-197,0.0,5.2040084522286774e-217,0.2237873205373341,0.0,0.0,1.4247882290128137e-306,1.260651264035538e-26,9.117528334929421e-28
287,0.1462925851703405,1.3332844484444564,1,0.605935268858215,0.605935268858215,0.0,4.516238700711019e-178,0.0,1.335596286431076e-188,0.39406473114178503,0.0,0.0,1.368237814399205e-286,3.0150652709132186e-21,3.7941843256656543e-19
288,0.1503006012024046,1.3464372502969493,1,0.6927851265902348,0.6927851265902348,0.0,3.8573644299212776e-185,0.0,7.0303387376625946e-183,0.3072148734097651,0.0,0.0,2.7157032046698875e-295,8.834695092728762e-23,2.438537103204797e-18
289,0.1543086172344687,1.3489864416199222,1,0.6694288325697275,0.6694288325697275,0.0,4.3443504472338205e-185,0.0,1.8522497182728564e-171,0.33057116743027143,0.0,0.0,4.3217206477027354e-296,2.4629140350023974e-22,9.664095296333581e-16
290,0.1583166332665329,1.3667383607723362,1,0.7961436457459777,0.7961436457459777,0.0,1.628916980779028e-195,0.0,1.7246614624387823e-168,0.2038563542540214,0.0,0.0,1.725248858444751e-308,7.734373238101931e-25,8.772608723131154e-16
291,0.162324649298597,1.411915976496676,1,0.9875268236619148,0.9875268236619148,0.0,4.39056544626648e-226,0.0,3.7300214862110237e-180,0.012473176338085208,0.0,0.0,0.0,2.417185221413551e-33,1.325672776641476e-20
292,0.1663326653306611,1.344924290437386,6,0.7615097753129182,0.23849012209477466,0.0,2.0005181684554373e-176,0.0,3.1253487304887374e-133,0.7615097753129182,0.0,0.0,4.856606261423477e-289,2.3806316679319602e-18,1.0259230723341186e-07
293,0.1703406813627253,1.4314445034059489,1,0.995786761576915,0.995786761576915,0.0,3.739386046096529e-237,0.0,1.304164514394282e-165,0.004213238423084906,0.0,0.0,0.0,7.316522701071291e-36,8.00048138506971e-18
294,0.1743486973947894,1.4239807368329338,1,0.9836191793526786,0.9836191793526786,0.0,1.229384348109452e-229,0.0,7.332560763883159e-150,0.01638082064723469,0.0,0.0,0.0,4.4718757034944295e-33,8.675515074054353e-14
295,0.1783567134268535,1.4044859722649292,1,0.7732286575829928,0.7732286575829928,0.0,7.82495046842068e-213,0.0,9.441404482736885e-129,0.22677132963704652,0.0,0.0,0.0,2.7095491675418888e-27,1.2779960604756618e-08
296,0.1823647294589176,1.4186180947822349,1,0.8567041499663105,0.8567041499663105,0.0,2.4399808923151557e-221,0.0,1.5745226985318856e-124,0.143295819232114,0.0,0.0,0.0,2.6529181194134686e-29,3.080157549266747e-08
297,0.1863727454909818,1.4852426788427784,1,0.9999331813512551,0.9999331813512551,0.0,8.029742975831507e-272,0.0,2.2419996258643337e-145,6.681864874036089e-05,0.0,0.0,0.0,7.756183222667934e-45,4.526931269202486e-15
298,0.1903807615230459,1.4444884393599209,1,0.9431683453746952,0.9431683453746952,0.0,5.536502927410607e-237,0.0,3.217524861095013e-115,0.05683135521290606,0.0,0.0,0.0,5.84832075391327e-33,2.9941239864148857e-07
299,0.19438877755511,1.4521093591763965,1,0.9319615229194566,0.9319615229194566,0.0,1.0045053455174147e-240,0.0,2.676845790178002e-108,0.06803514958693811,0.0,0.0,0.0,1.8076073240999226e-33,3.32749360520209e-06
300,0.1983967935871742,1.5097952432414825,1,0.9999741491229156,0.9999741491229156,0.0,4.951461476903666e-286,0.0,5.954617724676643e-124,2.5850829164034448e-05,0.0,0.0,0.0,8.383634960171247e-48,4.7920255869997975e-11
301,0.2024048096192383,1.5057881464000318,1,0.9998159496582797,0.9998159496582797,0.0,1.9119117412102243e-280,0.0,8.014685930734942e-112,0.00018402970701987377,0.0,0.0,0.0,2.751296619352213e-45,2.0634700363535476e-08
302,0.2064128256513024,1.492323036335876,1,0.9913462926941856,0.9913462926941856,0.0,1.2806953182804212e-266,0.0,4.5377305186524355e-96,0.008616401301967714,0.0,0.0,0.0,7.309632429426804e-40,3.730600384676234e-05
303,0.2104208416833666,1.5275756041064703,1,0.9999430932981425,0.9999430932981425,0.0,1.698154961554729e-294,0.0,2.5730753637189323e-101,5.6355338251459955e-05,0.0,0.0,0.0,1.2243014793645684e-48,5.513636058553076e-07
304,0.2144288577154307,1.5149874868633686,1,0.9960967285527138,0.9960967285527138,0.0,5.3017013222812876e-281,0.0,1.2103200556793678e-86,0.003543398801091358,0.0,0.0,0.0,3.4510035413630174e-43,0.0003598726461949628
305,0.2184368737474948,1.569877071404419,1,0.9999997122679966,0.9999997122679966,0.0,0.0,0.0,1.5127011853858478e-99,1.8028899954050112e-07,0.0,0.0,0.0,1.5434135767635739e-58,1.0744300394301316e-07
306,0.222444889779559,1.5815456266912475,1,0.999999482107846,0.999999482107846,0.0,0.0,0.0,7.483603369427387e-95,6.623744543925939e-08,0.0,0.0,0.0,1.0656947324874706e-60,4.516547086067363e-07
307,0.2264529058116231,1.5835161568731757,1,0.9999871535931755,0.9999871535931755,0.0,0.0,0.0,1.4388117839672876e-86,2.5186844265456404e-07,0.0,0.0,0.0,1.0424034179112518e-59,1.259453838205795e-05
308,0.2304609218436872,1.5927681480993898,1,0.9999366289464867,0.9999366289464867,0.0,0.0,0.0,2.69608426271385e-81,1.788468491484513e-07,0.0,0.0,0.0,4.595507530221187e-61,6.319220666414579e-05
309,0.2344689378757514,1.6335194652482654,1,0.9999991391429088,0.9999991391429088,0.0,0.0,0.0,1.275990131928789e-87,2.982923725280817e-11,0.0,0.0,0.0,3.051888759621028e-73,8.608272619384809e-07
310,0.2384769539078155,1.6111529070445385,1,0.9989322532351304,0.9989322532351304,0.0,0.0,0.0,3.437697896560828e-71,9.98769736472568e-08,0.0,0.0,0.0,9.605660225848209e-64,0.001067646887895859
311,0.2424849699398796,1.6004887041735594,1,0.9597939140476686,0.9597939140476686,0.0,0.0,2.1901038267039347e-302,1.3687690511691543e-59,1.7137700991569474e-05,0.0,0.0,0.0,4.699443530498556e-58,0.04018894825133983
312,0.2464929859719438,1.6461870327855646,1,0.9987862378173443,0.9987862378173443,0.0,0.0,9.3508865e-317,2.7299257798574888e-67,4.898139288265279e-10,0.0,0.0,0.0,1.7444998597919136e-72,0.0012137616928415726
313,0.2505010020040079,1.692095064956721,1,0.9999783088408175,0.9999783088408175,0.0,0.0,0.0,1.3773402872696112e-74,3.871998035701303e-15,0.0,0.0,0.0,1.2521264217205215e-87,2.1691159178540916e-05
314,0.254509018036072,1.6433615518177656,1,0.9226967562947437,0.9226967562947437,0.0,0.0,3.4078235347940363e-271,1.6095157734739274e-51,1.5551232756171532e-07,0.0,0.0,0.0,1.8933713710418895e-67,0.07730308819292879
315,0.2585170340681362,1.6698170058442328,1,0.9623218117714584,0.9623218117714584,0.0,0.0,3.1695559046753425e-270,1.2083297929315072e-52,6.1852980770446e-10,0.0,0.0,0.0,2.232062500803627e-75,0.03767818761001164
316,0.2625250501002003,1.6988724635897798,1,0.9847061460936063,0.9847061460936063,0.0,0.0,5.294183288550799e-271,2.1772693446152e-54,6.678794447083786e-13,0.0,0.0,0.0,1.332468510915166e-84,0.015293853905725914
317,0.2665330661322644,1.7030713569466505,1,0.9491701289044396,0.9491701289044396,0.0,0.0,1.0500793152169983e-253,8.075540475487096e-49,2.4088652122334952e-12,0.0,0.0,0.0,3.3350176617474346e-84,0.050829871093151686
318,0.2705410821643286,1.698218797144191,1,0.8319014289780597,0.8319014289780597,0.0,0.0,1.1681304825908494e-230,4.776981222171977e-41,2.0694728974766669e-10,0.0,0.0,0.0,4.131698186600853e-80,0.16809857081499288
319,0.2745490981963927,1.7541278257402535,1,0.975153149189635,0.975153149189635,0.0,0.0,7.337716201030958e-250,7.803127450085374e-50,7.67263258024852e-18,0.0,0.0,0.0,7.639803637177905e-101,0.024846850810364855
320,0.2785571142284568,1.7920285563648295,1,0.9931297478401584,0.9931297478401584,0.0,0.0,4.404114583072237e-256,2.4291660619379976e-53,5.968860086497579e-23,0.0,0.0,0.0,8.567836303043417e-115,0.006870252159841659
321,0.282565130260521,1.7635996134148468,1,0.8457715094829514,0.8457715094829514,0.0,0.0,3.535524694228043e-218,5.75676155108689e-40,7.011944552935513e-17,0.0,0.0,0.0,1.2239916465852664e-100,0.1542284905170486
322,0.2865731462925851,1.7557579325143438,1,0.7445258336881084,0.7445258336881084,0.0,0.0,3.885044243742858e-195,2.0043527505236513e-32,3.324506691957684e-14,0.0,0.0,0.0,5.2983798371403655e-95,0.2554741663118583
323,0.2905811623246492,1.7571363836769318,1,0.7622176091517321,0.7622176091517321,0.0,0.0,1.1222369459790152e-178,2.0000085462356405e-27,5.906228682527742e-13,0.0,0.0,0.0,3.7423985259445297e-93,0.2377823908476774
324,0.2945891783567134,1.807666308819178,1,0.6704948474125515,0.6704948474125515,0.0,0.0,1.7174243014034648e-192,1.3146648475262245e-33,1.5101890824778305e-20,0.0,0.0,0.0,2.4119916694993683e-113,0.32950515258744845
325,0.2985971943887775,1.839091354962309,1,0.618353402640668,0.618353402640668,0.0,0.0,3.43358918406886e-194,3.806943463179796e-35,4.902645199050603e-25,0.0,0.0,0.0,1.987318163021467e-125,0.3816465973593322
326,0.3026052104208416,1.8411409379907664,1,0.5043783031593321,0.5043783031593321,0.0,0.0,1.1656500026201007e-178,1.544729782866986e-30,4.91272600987391e-24,0.0,0.0,0.0,3.4913625439304407e-124,0.4956216968406678
327,0.3066132264529058,1.8463309769525789,11,0.5308548212857566,0.4691451787142436,0.0,0.0,1.9941264756683093e-165,8.896823905820856e-27,1.537644985810827e-23,0.0,0.0,0.0,2.831799896552226e-124,0.5308548212857566
328,0.3106212424849699,1.8494537344348556,1,0.5298679492927646,0.5298679492927646,0.0,0.0,1.7480987155644307e-151,8.54478085436735e-23,1.667155129039699e-22,0.0,0.0,0.0,3.073034731819902e-123,0.4701320507072353
329,0.314629258517034,1.8543756063735757,1,0.6464153592837184,0.6464153592837184,0.0,0.0,5.177956587401985e-139,2.275778118466014e-19,9.46501119358658e-22,0.0,0.0,0.0,5.7673694351584524e-123,0.35358464071628143
330,0.3186372745490982,1.908014177522376,11,0.8525326127327526,0.1474673872672474,0.0,0.0,1.3679693606201732e-152,6.775285264929604e-25,5.457376080781465e-32,0.0,0.0,0.0,1.9118231398194076e-147,0.8525326127327526
331,0.3226452905811623,1.9248163861020768,11,0.9073589731309221,0.09264102686907788,0.0,0.0,1.82534387628332e-146,1.2957750390004864e-23,3.2685708462463552e-34,0.0,0.0,0.0,1.197463843785766e-153,0.9073589731309221
332,0.3266533066132264,1.8909706694386927,1,0.7699826879258448,0.7699826879258448,0.0,0.0,4.3124743747860565e-115,7.026861174418681e-14,3.952263207094146e-24,0.0,0.0,0.0,4.761044720521594e-133,0.230017312074085
333,0.3306613226452906,1.9691498510350964,11,0.9822773206893953,0.017722679310604762,0.0,0.0,6.899672333766949e-140,6.905440663205201e-23,1.199691430546198e-41,0.0,0.0,0.0,2.807560906661498e-172,0.9822773206893953
334,0.3346693386773545,1.964426790905764,11,0.9636138002654535,0.03638619973454667,0.0,0.0,1.1179761076699485e-123,2.6679176195383145e-18,1.724631524206628e-38,0.0,0.0,0.0,4.72985019736294e-167,0.9636138002654535
335,0.3386773547094186,1.9966550450405085,11,0.9936755110786121,0.006324488921387865,0.0,0.0,1.895483183545139e-125,1.442353008380448e-19,3.503495090141862e-45,0.0,0.0,0.0,2.0548900302555077e-182,0.9936755110786121
336,0.3426853707414827,1.9576648834304524,1,0.5447397707324588,0.5447397707324588,0.0,0.0,2.2132557911161773e-94,3.5642400578722986e-10,5.293114453832157e-32,0.0,0.0,0.0,5.691013953598025e-157,0.4552602289111172
337,0.3466933867735469,1.9731627602753723,1,0.5035781262574015,0.5035781262574015,0.0,0.0,5.0962152861469294e-89,3.5208236616262383e-09,7.936092724058364e-34,0.0,0.0,0.0,1.3896719964503856e-162,0.4964218702217748
338,0.350701402805611,2.013600207194922,11,0.9754345481156493,0.024565451874004496,0.0,0.0,1.2048021036593524e-94,1.0346308987134471e-11,3.107197552139026e-43,0.0,0.0,0.0,2.323490605378744e-183,0.9754345481156493
339,0.3547094188376751,2.042865211519846,11,0.9971609799155897,0.0028390200829754367,0.0,0.0,3.2990263067313004e-95,1.4347397738197573e-12,9.431146697968577e-50,0.0,0.0,0.0,5.5077059645988176e-198,0.9971609799155897
340,0.3587174348697393,2.085097291505682,11,0.9999242591418063,7.574085818508752e-05,0.0,0.0,7.785477322275588e-101,8.76020057806753e-15,1.286187165631117e-60,0.0,0.0,0.0,5.625449272476145e-221,0.9999242591418063
341,0.3627254509018034,2.079783879144033,11,0.9995719162124588,0.0004280837586032879,0.0,0.0,4.17421659036833e-87,2.893781421472059e-11,1.778519403993886e-56,0.0,0.0,0.0,1.310779227697728e-214,0.9995719162124588
342,0.3667334669338675,2.0774336346503017,11,0.99660834822586,0.0033916182726174663,0.0,0.0,4.5773843342347355e-75,3.35015225902478e-08,6.5443503997873e-53,0.0,0.0,0.0,1.2049687649206173e-209,0.99660834822586
343,0.3707414829659317,2.0785186371221687,11,0.9735732016690369,0.026415597168856615,0.0,0.0,7.594832978879334e-65,1.1201162106332637e-05,3.198670594802584e-50,0.0,0.0,0.0,1.42976850159053e-206,0.9735732016690369
344,0.3747494989979958,2.140539672458571,11,0.9999924238119775,7.575532825445365e-06,0.0,0.0,1.6112965391152377e-77,6.551972300055413e-10,3.204446391495137e-69,0.0,0.0,0.0,2.5050777981919415e-244,0.9999924238119775
345,0.3787575150300599,2.113675156394167,11,0.9942711109209963,0.00564069311916482,0.0,0.0,9.732452651704675e-58,8.819595983888015e-05,1.7480823981858944e-56,0.0,0.0,0.0,1.7272756212174968e-222,0.9942711109209963
346,0.3827655310621241,2.182705298359116,11,0.9999997135524756,2.81831031998832e-07,0.0,0.0,7.244663651503364e-72,4.6164924282159144e-09,5.692256485991528e-79,0.0,0.0,0.0,2.97604113541686e-266,0.9999997135524756
347,0.3867735470941882,2.161753058155704,11,0.9998932649186248,7.173185617593884e-05,0.0,0.0,2.2636473617685605e-55,3.5003225199146525e-05,4.1393100433523696e-68,0.0,0.0,0.0,3.738459835249082e-248,0.9998932649186248
348,0.3907815631262523,2.216696489972076,11,0.9999998254555346,2.8136096967461487e-08,0.0,0.0,9.24363554694148e-64,1.4640836834797732e-07,3.623098983984392e-86,0.0,0.0,0.0,2.738141675086579e-283,0.9999998254555346
349,0.3947895791583165,2.2160479660878645,11,0.9999892746574617,1.981222417942122e-07,0.0,0.0,1.2887033723936553e-54,1.0527220296685647e-05,6.216303843315767e-83,0.0,0.0,0.0,2.3678337445669457e-279,0.9999892746574617
350,0.3987975951903806,2.21745544658856,11,0.9995818924950064,1.5604716791010036e-06,0.0,0.0,1.5411241285235664e-46,0.00041654703331452656,3.138589649512551e-80,0.0,0.0,0.0,1.4434419929972496e-276,0.9995818924950064
351,0.4028056112224447,2.2276761083780263,11,0.9968590217977888,2.4893256994579032e-06,0.0,0.0,2.1110024610487696e-41,0.0031384888765114693,5.54008232134216e-81,0.0,0.0,0.0,4.075043909299373e-280,0.9968590217977888
352,0.4068136272545088,2.2492583692409496,11,0.9960736422608469,3.064464978598265e-07,0.0,0.0,1.2762193584494067e-39,0.003926051292655213,1.4838967847702992e-86,0.0,0.0,0.0,2.768578972946951e-292,0.9960736422608469
353,0.410821643286573,2.2828003205755705,11,0.9985360815181249,2.3812934794024682e-09,0.0,0.0,7.013245297208564e-41,0.0014639161005815704,1.9196106991243586e-97,0.0,0.0,0.0,7.907141997e-314,0.9985360815181249
354,0.4148296593186371,2.294080712305461,11,0.9932373319373249,2.494847808882503e-09,0.0,0.0,1.8335247045423952e-36,0.006762665567827227,7.091198929159346e-99,0.0,1e-323,0.0,1.43996e-318,0.9932373319373249
355,0.4188376753507012,2.299112261721856,11,0.9569641549781023,1.2937635589442162e-08,0.0,0.0,7.371520034872363e-31,0.04303583208426227,1.7965152382420592e-97,0.0,7.823126891589718e-298,0.0,2.22076e-318,0.9569641549781023
356,0.4228456913827654,2.326275266630152,11,0.9611759809709105,2.981753021330514e-10,0.0,0.0,1.671080281298821e-30,0.038824018730914386,4.3254609218534724e-106,0.0,3.92926373556791e-291,0.0,0.0,0.9611759809709105
357,0.4268537074148295,2.3499085329793994,11,0.9444468012639614,1.4947061073556594e-11,0.0,0.0,2.7936921841183714e-29,0.05555319872109152,2.675330108103352e-113,0.0,1.5556710402495496e-281,0.0,0.0,0.9444468012639614
358,0.4308617234468936,2.3246623054033715,5,0.5298884426542263,2.281881828128985e-07,0.0,0.0,1.1017174351290571e-18,0.5298884426542263,1.2947954972835536e-97,0.0,2.6960523620594156e-234,0.0,0.0,0.4701113291575909
359,0.4348697394789578,2.395452456311362,11,0.8282350930662141,4.086887103186122e-14,0.0,0.0,2.0943688388658982e-26,0.17176490693374494,1.8306917613336993e-127,0.0,2.487345665169008e-261,0.0,0.0,0.8282350930662141
360,0.4388777555110219,2.385900112295837,11,0.6662372119420954,9.235443717445155e-12,0.0,0.0,1.3279672823807995e-19,0.3337627880486691,4.7902236740349724e-119,0.0,6.612211488226497e-228,0.0,0.0,0.6662372119420954
361,0.442885771543086,2.4017879016376376,11,0.5929015570490003,2.8190073445308848e-12,0.0,0.0,1.802692693378443e-17,0.40709844294818076,6.828215197574077e-123,0.0,5.041858259599913e-214,0.0,0.0,0.5929015570490003
362,0.4468937875751502,2.4106234898266696,11,0.5489765926627029,7.569640453451116e-12,0.0,0.0,2.0209271323180834e-14,0.4510234073297073,3.6416494398456143e-123,0.0,9.99909628793341e-196,0.0,0.0,0.5489765926627029
363,0.4509018036072143,2.428165422064937,11,0.5364202198933751,1.5331521576928863e-12,0.0,0.0,7.481805658932334e-13,0.4635797801043437,6.869314454089714e-128,0.0,6.009363372236318e-184,0.0,0.0,0.5364202198933751
364,0.4549098196392784,2.456765549523216,5,0.5653538137817208,7.467657827679964e-15,0.0,0.0,7.859651989968458e-13,0.5653538137817208,1.2629181414052113e-138,0.0,1.0771463942434008e-179,0.0,0.0,0.4346461862174857
365,0.4589178356713426,2.489684914603228,5,0.7984288331453334,5.342485843836568e-18,0.0,0.0,2.6634512413439213e-13,0.7984288331453334,3.951981478051916e-152,0.0,3.544518884524507e-178,0.0,0.0,0.20157116685440016
366,0.4629258517034067,2.5630822418372654,5,0.9997014666602517,2.4247366547281174e-28,0.0,0.0,3.2082473594013104e-19,0.9997014666602517,8.865715599824398e-190,0.0,1.6700380753232852e-202,0.0,0.0,0.00029853333974825874
367,0.4669338677354708,2.533813376951962,5,0.9464206362762935,1.967582431929066e-21,0.0,0.0,1.6321381012705372e-11,0.9464206362762935,4.1281681122694865e-168,0.0,1.1789619061357675e-161,0.0,0.0,0.05357936370738512
368,0.470941883767535,2.568363375343917,5,0.9958797542441544,1.2103424329798018e-25,0.0,0.0,3.4155265283759807e-12,0.9958797542441544,5.097938895538999e-184,0.0,3.1838865988780404e-161,0.0,0.0,0.00412024575242998
369,0.4749498997995991,2.593460210881737,5,0.9992791355908043,2.617155325880198e-28,0.0,0.0,1.0535677590367741e-11,0.9992791355908043,1.2405864187726879e-194,0.0,4.286077174142146e-155,0.0,0.0,0.0007208643986600659
370,0.4789579158316632,2.608880230402184,5,0.9994102889586959,4.162325941675956e-29,0.0,0.0,3.846637663606586e-10,0.9994102889586959,2.417960295992348e-199,0.0,1.5819613292960864e-143,0.0,0.0,0.0005897106566404958
371,0.4829659318637274,2.6256858716669123,5,0.9995870227811349,3.665917522580581e-30,0.0,0.0,7.817866625353577e-09,0.9995870227811349,5.811211632426749e-205,0.0,3.81489390311239e-133,0.0,0.0,0.0004129694009983541
372,0.4869739478957915,2.6244734983356075,5,0.9890599135478892,3.94839101460958e-27,0.0,0.0,7.156464666210198e-06,0.9890599135478892,1.3617190681541314e-198,0.0,1.7677706530688437e-113,0.0,0.0,0.010932929987444396
373,0.4909819639278556,2.69871273451501,5,0.9999999806797952,1.8617427702735862e-41,0.0,0.0,3.035137038979705e-10,0.9999999806797952,2.1833584385901445e-243,0.0,2.7869551663096373e-134,0.0,0.0,1.9016691082409584e-08
374,0.4949899799599198,2.7273244732078665,5,0.999999999199569,1.0831960869986849e-45,0.0,0.0,4.5458141137943164e-10,0.999999999199569,4.9822364103407795e-258,0.0,1.833603676861529e-130,0.0,0.0,3.45849681638012e-10
375,0.4989979959919839,2.6791866507334663,5,0.9923355425431631,9.991905224991002e-31,0.0,0.0,0.0019168591681274886,0.9923355425431631,4.2886142893547167e-218,0.0,1.2412262930698359e-88,0.0,0.0,0.005747598288709409
376,0.503006012024048,2.714192856337235,5,0.9994254657610364,2.347481886899741e-36,0.0,0.0,0.0005110442045190201,0.9994254657610364,5.905389380879597e-237,0.0,7.058942447439184e-89,0.0,0.0,6.34900344445714e-05
377,0.5070140280561122,2.751086547069051,5,0.9998799833625537,8.267563108444267e-43,0.0,0.0,0.00011983447566287499,0.9998799833625537,7.592544921351763e-258,0.0,7.4868922893730464e-90,0.0,0.0,1.8216178356429011e-07
378,0.5110220440881763,2.759578460258358,5,0.9973377210720643,1.2276635095201205e-41,0.0,0.0,0.0026602619189922024,0.9973377210720643,8.321962201123288e-258,0.0,5.998688395126092e-78,0.0,0.0,2.0170089434748253e-06
379,0.5150300601202404,2.8113535515820294,5,0.9999069358805904,7.780127457868388e-53,0.0,0.0,9.306410549519639e-05,0.9999069358805904,3.826682282839289e-291,0.0,2.5737308272420758e-85,0.0,0.0,1.3914410087907106e-11
380,0.5190380761523046,2.8092138200494325,5,0.9936010627184544,1.483024539921879e-48,0.0,0.0,0.006398928641623815,0.9936010627184544,6.802200507125122e-283,0.0,1.67963817876173e-69,0.0,0.0,8.6399218215371e-09
381,0.5230460921843687,2.889806856944804,5,0.9999895749380353,2.503645877413841e-69,0.0,0.0,1.042506196459356e-05,0.9999895749380353,0.0,0.0,3.465372748431184e-88,0.0,0.0,7.300217097546363e-20
382,0.5270541082164328,2.89322608721058,5,0.9996361127706725,7.269831371929974e-67,0.0,0.0,0.0003638872293275427,0.9996361127706725,0.0,0.0,6.209019927732739e-75,0.0,0.0,1.0292896697759979e-17
383,0.531062124248497,2.8967603560059443,5,0.9934445787491262,3.619659518508627e-64,0.0,0.0,0.006555421250871947,0.9934445787491262,0.0,0.0,1.3512955385945776e-62,0.0,0.0,1.807487617167571e-15
384,0.5350701402805611,2.93632822500222,5,0.9968273121504977,2.952028224431515e-73,0.0,0.0,0.0031726878495022116,0.9968273121504977,0.0,0.0,4.672190814913562e-64,0.0,0.0,3.6866736010287585e-20
385,0.539078156312625,2.961373492719906,5,0.993733935844724,9.322030056241005e-78,0.0,0.0,0.006266064155275866,0.993733935844724,0.0,0.0,3.6469614271820386e-60,0.0,0.0,3.5115776949233844e-22
386,0.5430861723446891,2.9516323870436425,5,0.9076917887645467,3.687226708719023e-70,0.0,0.0,0.09230821123545317,0.9076917887645467,0.0,0.0,6.334366482403108e-45,0.0,0.0,7.712505585954434e-17
387,0.5470941883767533,2.9704332326179466,5,0.850766252568922,2.232659231725143e-72,0.0,0.0,0.14923374743107787,0.850766252568922,0.0,0.0,7.591978145896652e-40,0.0,0.0,2.1433877624756117e-17
388,0.5511022044088174,3.012358599894699,5,0.8901770860477469,3.714331764747451e-83,0.0,0.0,0.10982291395225303,0.8901770860477469,0.0,0.0,7.061446934104312e-42,0.0,0.0,3.7694667265069525e-23
